SiteID,SiteName,SampleDate,Year,Quadrat_Num,Elevation_Position,SpeciesName,Count,Quadrat_Size_sq_m,Density_individual2SqM
PWS_B08_RI_05,Herring Bay,2022-05-29,2022,2,Upper (1.5 m MLLW),Lirabuccinum dirum,0,2,0
PWS_B08_RI_05,Herring Bay,2022-05-29,2022,2,Upper (1.5 m MLLW),Lottia spp.,7,2,7
PWS_B08_RI_05,Herring Bay,2022-05-29,2022,2,Upper (1.5 m MLLW),Nucella spp.,32,2,32
PWS_B08_RI_05,Herring Bay,2022-05-29,2022,3,Mid (0.5 m MLLW),Katharina tunicata,0,2,0
PWS_B08_RI_05,Herring Bay,2022-05-29,2022,3,Mid (0.5 m MLLW),Lirabuccinum dirum,0,2,0
PWS_B08_RI_05,Herring Bay,2022-05-29,2022,3,Mid (0.5 m MLLW),Lottia spp.,0,2,0
PWS_B08_RI_05,Herring Bay,2022-05-29,2022,3,Mid (0.5 m MLLW),Nucella spp.,0,2,0
PWS_B08_RI_05,Herring Bay,2022-05-29,2022,3,Upper (1.5 m MLLW),Katharina tunicata,0,2,0
PWS_B08_RI_05,Herring Bay,2022-05-29,2022,3,Upper (1.5 m MLLW),Lirabuccinum dirum,0,2,0
PWS_B08_RI_05,Herring Bay,2022-05-29,2022,3,Upper (1.5 m MLLW),Lottia spp.,0,2,0
PWS_B08_RI_05,Herring Bay,2022-05-29,2022,3,Upper (1.5 m MLLW),Nucella spp.,14,2,14
PWS_B08_RI_05,Herring Bay,2022-05-29,2022,4,Mid (0.5 m MLLW),Katharina tunicata,0,2,0
PWS_B08_RI_05,Herring Bay,2022-05-29,2022,4,Mid (0.5 m MLLW),Lirabuccinum dirum,0,2,0
PWS_B08_RI_05,Herring Bay,2022-05-29,2022,4,Mid (0.5 m MLLW),Lottia spp.,0,2,0
PWS_B08_RI_05,Herring Bay,2022-05-29,2022,4,Mid (0.5 m MLLW),Nucella spp.,2,2,2
PWS_B08_RI_05,Herring Bay,2022-05-29,2022,4,Upper (1.5 m MLLW),Katharina tunicata,1,2,1
PWS_B08_RI_05,Herring Bay,2022-05-29,2022,4,Upper (1.5 m MLLW),Lirabuccinum dirum,0,2,0
PWS_B08_RI_05,Herring Bay,2022-05-29,2022,4,Upper (1.5 m MLLW),Lottia spp.,6,2,6
PWS_B08_RI_05,Herring Bay,2022-05-29,2022,4,Upper (1.5 m MLLW),Nucella spp.,5,2,5
PWS_B08_RI_05,Herring Bay,2022-05-29,2022,5,Mid (0.5 m MLLW),Katharina tunicata,0,2,0
PWS_B08_RI_05,Herring Bay,2022-05-29,2022,5,Mid (0.5 m MLLW),Lirabuccinum dirum,0,2,0
PWS_B08_RI_05,Herring Bay,2022-05-29,2022,5,Mid (0.5 m MLLW),Lottia spp.,0,2,0
PWS_B08_RI_05,Herring Bay,2022-05-29,2022,5,Mid (0.5 m MLLW),Nucella spp.,0,2,0
PWS_B08_RI_05,Herring Bay,2022-05-29,2022,5,Upper (1.5 m MLLW),Katharina tunicata,0,2,0
PWS_B08_RI_05,Herring Bay,2022-05-29,2022,5,Upper (1.5 m MLLW),Lirabuccinum dirum,0,2,0
PWS_B08_RI_05,Herring Bay,2022-05-29,2022,5,Upper (1.5 m MLLW),Lottia spp.,1,2,1
PWS_B08_RI_05,Herring Bay,2022-05-29,2022,5,Upper (1.5 m MLLW),Nucella spp.,9,2,9
PWS_B08_RI_05,Herring Bay,2022-05-29,2022,6,Mid (0.5 m MLLW),Katharina tunicata,0,2,0
PWS_B08_RI_05,Herring Bay,2022-05-29,2022,6,Mid (0.5 m MLLW),Lirabuccinum dirum,0,2,0
PWS_B08_RI_05,Herring Bay,2022-05-29,2022,6,Mid (0.5 m MLLW),Lottia spp.,0,2,0
PWS_B08_RI_05,Herring Bay,2022-05-29,2022,6,Mid (0.5 m MLLW),Nucella spp.,0,2,0
PWS_B08_RI_05,Herring Bay,2022-05-29,2022,6,Upper (1.5 m MLLW),Katharina tunicata,0,2,0
PWS_B08_RI_05,Herring Bay,2022-05-29,2022,6,Upper (1.5 m MLLW),Lirabuccinum dirum,0,2,0
PWS_B08_RI_05,Herring Bay,2022-05-29,2022,6,Upper (1.5 m MLLW),Lottia spp.,6,2,6
PWS_B08_RI_05,Herring Bay,2022-05-29,2022,6,Upper (1.5 m MLLW),Nucella spp.,3,2,3
PWS_B08_RI_05,Herring Bay,2022-05-29,2022,7,Mid (0.5 m MLLW),Katharina tunicata,0,2,0
PWS_B08_RI_05,Herring Bay,2022-05-29,2022,7,Mid (0.5 m MLLW),Lirabuccinum dirum,0,2,0
PWS_B08_RI_05,Herring Bay,2022-05-29,2022,7,Mid (0.5 m MLLW),Lottia spp.,0,2,0
PWS_B08_RI_05,Herring Bay,2022-05-29,2022,7,Mid (0.5 m MLLW),Nucella spp.,0,2,0
PWS_B08_RI_05,Herring Bay,2022-05-29,2022,7,Upper (1.5 m MLLW),Katharina tunicata,0,2,0
PWS_B08_RI_05,Herring Bay,2022-05-29,2022,7,Upper (1.5 m MLLW),Lirabuccinum dirum,0,2,0
PWS_B08_RI_05,Herring Bay,2022-05-29,2022,7,Upper (1.5 m MLLW),Lottia spp.,0,2,0
PWS_B08_RI_05,Herring Bay,2022-05-29,2022,7,Upper (1.5 m MLLW),Nucella spp.,5,2,5
PWS_B08_RI_05,Herring Bay,2022-05-29,2022,8,Mid (0.5 m MLLW),Katharina tunicata,1,2,1
PWS_B08_RI_05,Herring Bay,2022-05-29,2022,8,Mid (0.5 m MLLW),Lirabuccinum dirum,0,2,0
PWS_B08_RI_05,Herring Bay,2022-05-29,2022,8,Mid (0.5 m MLLW),Lottia spp.,1,2,1
PWS_B08_RI_05,Herring Bay,2022-05-29,2022,8,Mid (0.5 m MLLW),Nucella spp.,1,2,1
PWS_B08_RI_05,Herring Bay,2022-05-29,2022,8,Upper (1.5 m MLLW),Katharina tunicata,0,2,0
PWS_B08_RI_05,Herring Bay,2022-05-29,2022,8,Upper (1.5 m MLLW),Lirabuccinum dirum,0,2,0
PWS_B08_RI_05,Herring Bay,2022-05-29,2022,8,Upper (1.5 m MLLW),Lottia spp.,2,2,2
PWS_B08_RI_05,Herring Bay,2022-05-29,2022,8,Upper (1.5 m MLLW),Nucella spp.,1,2,1
PWS_B08_RI_05,Herring Bay,2022-05-29,2022,9,Mid (0.5 m MLLW),Katharina tunicata,0,2,0
PWS_B08_RI_05,Herring Bay,2022-05-29,2022,9,Mid (0.5 m MLLW),Lirabuccinum dirum,0,2,0
PWS_B08_RI_05,Herring Bay,2022-05-29,2022,9,Mid (0.5 m MLLW),Lottia spp.,0,2,0
PWS_B08_RI_05,Herring Bay,2022-05-29,2022,9,Mid (0.5 m MLLW),Nucella spp.,0,2,0
PWS_B08_RI_05,Herring Bay,2022-05-29,2022,9,Upper (1.5 m MLLW),Katharina tunicata,0,2,0
PWS_B08_RI_05,Herring Bay,2022-05-29,2022,9,Upper (1.5 m MLLW),Lirabuccinum dirum,0,2,0
PWS_B08_RI_05,Herring Bay,2022-05-29,2022,9,Upper (1.5 m MLLW),Lottia spp.,7,2,7
PWS_B08_RI_05,Herring Bay,2022-05-29,2022,9,Upper (1.5 m MLLW),Nucella spp.,61,2,61
PWS_B08_RI_05,Herring Bay,2022-05-29,2022,10,Mid (0.5 m MLLW),Katharina tunicata,0,2,0
PWS_B08_RI_05,Herring Bay,2022-05-29,2022,10,Mid (0.5 m MLLW),Lirabuccinum dirum,0,2,0
PWS_B08_RI_05,Herring Bay,2022-05-29,2022,10,Mid (0.5 m MLLW),Lottia spp.,0,2,0
PWS_B08_RI_05,Herring Bay,2022-05-29,2022,10,Mid (0.5 m MLLW),Nucella spp.,0,2,0
PWS_B08_RI_05,Herring Bay,2022-05-29,2022,10,Upper (1.5 m MLLW),Katharina tunicata,0,2,0
PWS_B08_RI_05,Herring Bay,2022-05-29,2022,10,Upper (1.5 m MLLW),Lirabuccinum dirum,0,2,0
PWS_B08_RI_05,Herring Bay,2022-05-29,2022,10,Upper (1.5 m MLLW),Lottia spp.,3,2,3
PWS_B08_RI_05,Herring Bay,2022-05-29,2022,10,Upper (1.5 m MLLW),Nucella spp.,67,2,67
PWS_B08_RI_05,Herring Bay,2022-05-29,2022,11,Mid (0.5 m MLLW),Katharina tunicata,0,2,0
PWS_B08_RI_05,Herring Bay,2022-05-29,2022,11,Mid (0.5 m MLLW),Lirabuccinum dirum,0,2,0
PWS_B08_RI_05,Herring Bay,2022-05-29,2022,11,Mid (0.5 m MLLW),Lottia spp.,0,2,0
PWS_B08_RI_05,Herring Bay,2022-05-29,2022,11,Mid (0.5 m MLLW),Nucella spp.,1,2,1
PWS_B08_RI_05,Herring Bay,2022-05-29,2022,11,Upper (1.5 m MLLW),Katharina tunicata,0,2,0
PWS_B08_RI_05,Herring Bay,2022-05-29,2022,11,Upper (1.5 m MLLW),Lirabuccinum dirum,0,2,0
PWS_B08_RI_05,Herring Bay,2022-05-29,2022,11,Upper (1.5 m MLLW),Lottia spp.,4,2,4
PWS_B08_RI_05,Herring Bay,2022-05-29,2022,11,Upper (1.5 m MLLW),Nucella spp.,80,2,80
PWS_B08_RI_05,Herring Bay,2022-05-29,2022,12,Mid (0.5 m MLLW),Katharina tunicata,0,2,0
PWS_B08_RI_05,Herring Bay,2022-05-29,2022,12,Mid (0.5 m MLLW),Lirabuccinum dirum,0,2,0
PWS_B08_RI_05,Herring Bay,2022-05-29,2022,12,Mid (0.5 m MLLW),Lottia spp.,0,2,0
PWS_B08_RI_05,Herring Bay,2022-05-29,2022,12,Mid (0.5 m MLLW),Nucella spp.,0,2,0
PWS_B08_RI_05,Herring Bay,2022-05-29,2022,12,Upper (1.5 m MLLW),Katharina tunicata,0,2,0
PWS_B08_RI_05,Herring Bay,2022-05-29,2022,12,Upper (1.5 m MLLW),Lirabuccinum dirum,0,2,0
PWS_B08_RI_05,Herring Bay,2022-05-29,2022,12,Upper (1.5 m MLLW),Lottia spp.,2,2,2
PWS_B08_RI_05,Herring Bay,2022-05-29,2022,12,Upper (1.5 m MLLW),Nucella spp.,30,2,30
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,1,Mid (0.5 m MLLW),Katharina tunicata,0,2,0
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,1,Mid (0.5 m MLLW),Lirabuccinum dirum,0,2,0
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,1,Mid (0.5 m MLLW),Lottia spp.,0,2,0
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,1,Mid (0.5 m MLLW),Nucella spp.,1,2,1
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,1,Upper (1.5 m MLLW),Katharina tunicata,0,2,0
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,1,Upper (1.5 m MLLW),Lirabuccinum dirum,0,2,0
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,1,Upper (1.5 m MLLW),Lottia spp.,2,2,2
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,1,Upper (1.5 m MLLW),Nucella spp.,7,2,7
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,2,Mid (0.5 m MLLW),Katharina tunicata,0,2,0
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,2,Mid (0.5 m MLLW),Lirabuccinum dirum,0,2,0
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,2,Mid (0.5 m MLLW),Lottia spp.,2,2,2
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,2,Mid (0.5 m MLLW),Nucella spp.,5,2,5
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,2,Upper (1.5 m MLLW),Katharina tunicata,0,2,0
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,2,Upper (1.5 m MLLW),Lirabuccinum dirum,0,2,0
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,2,Upper (1.5 m MLLW),Lottia spp.,8,2,8
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,2,Upper (1.5 m MLLW),Nucella spp.,81,2,81
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,3,Mid (0.5 m MLLW),Katharina tunicata,0,2,0
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,3,Mid (0.5 m MLLW),Lirabuccinum dirum,0,2,0
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,3,Mid (0.5 m MLLW),Lottia spp.,0,2,0
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,3,Mid (0.5 m MLLW),Nucella spp.,6,2,6
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,3,Upper (1.5 m MLLW),Katharina tunicata,0,2,0
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,3,Upper (1.5 m MLLW),Lirabuccinum dirum,0,2,0
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,3,Upper (1.5 m MLLW),Lottia spp.,8,2,8
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,3,Upper (1.5 m MLLW),Nucella spp.,24,2,24
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,4,Mid (0.5 m MLLW),Katharina tunicata,0,2,0
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,4,Mid (0.5 m MLLW),Lirabuccinum dirum,0,2,0
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,4,Mid (0.5 m MLLW),Lottia spp.,0,2,0
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,4,Mid (0.5 m MLLW),Nucella spp.,0,2,0
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,4,Upper (1.5 m MLLW),Katharina tunicata,0,2,0
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,4,Upper (1.5 m MLLW),Lirabuccinum dirum,0,2,0
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,4,Upper (1.5 m MLLW),Lottia spp.,4,2,4
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,4,Upper (1.5 m MLLW),Nucella spp.,33,2,33
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,5,Mid (0.5 m MLLW),Katharina tunicata,0,2,0
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,5,Mid (0.5 m MLLW),Lirabuccinum dirum,0,2,0
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,5,Mid (0.5 m MLLW),Lottia spp.,0,2,0
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,5,Mid (0.5 m MLLW),Nucella spp.,2,2,2
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,5,Upper (1.5 m MLLW),Katharina tunicata,0,2,0
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,5,Upper (1.5 m MLLW),Lirabuccinum dirum,0,2,0
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,5,Upper (1.5 m MLLW),Lottia spp.,0,2,0
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,5,Upper (1.5 m MLLW),Nucella spp.,27,2,27
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,6,Mid (0.5 m MLLW),Katharina tunicata,0,2,0
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,6,Mid (0.5 m MLLW),Lirabuccinum dirum,0,2,0
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,6,Mid (0.5 m MLLW),Lottia spp.,0,2,0
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,6,Mid (0.5 m MLLW),Nucella spp.,4,2,4
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,6,Upper (1.5 m MLLW),Katharina tunicata,0,2,0
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,6,Upper (1.5 m MLLW),Lirabuccinum dirum,0,2,0
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,6,Upper (1.5 m MLLW),Lottia spp.,1,2,1
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,6,Upper (1.5 m MLLW),Nucella spp.,3,2,3
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,7,Mid (0.5 m MLLW),Katharina tunicata,0,2,0
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,7,Mid (0.5 m MLLW),Lirabuccinum dirum,0,2,0
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,7,Mid (0.5 m MLLW),Lottia spp.,5,2,5
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,7,Mid (0.5 m MLLW),Nucella spp.,5,2,5
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,7,Upper (1.5 m MLLW),Katharina tunicata,0,2,0
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,7,Upper (1.5 m MLLW),Lirabuccinum dirum,0,2,0
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,7,Upper (1.5 m MLLW),Lottia spp.,5,2,5
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,7,Upper (1.5 m MLLW),Nucella spp.,1,2,1
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,8,Mid (0.5 m MLLW),Katharina tunicata,0,2,0
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,8,Mid (0.5 m MLLW),Lirabuccinum dirum,0,2,0
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,8,Mid (0.5 m MLLW),Lottia spp.,1,2,1
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,8,Mid (0.5 m MLLW),Nucella spp.,3,2,3
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,8,Upper (1.5 m MLLW),Katharina tunicata,0,2,0
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,8,Upper (1.5 m MLLW),Lirabuccinum dirum,0,2,0
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,8,Upper (1.5 m MLLW),Lottia spp.,3,2,3
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,8,Upper (1.5 m MLLW),Nucella spp.,1,2,1
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,9,Mid (0.5 m MLLW),Katharina tunicata,0,2,0
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,9,Mid (0.5 m MLLW),Lirabuccinum dirum,0,2,0
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,9,Mid (0.5 m MLLW),Lottia spp.,0,2,0
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,9,Mid (0.5 m MLLW),Nucella spp.,0,2,0
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,9,Upper (1.5 m MLLW),Katharina tunicata,0,2,0
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,9,Upper (1.5 m MLLW),Lirabuccinum dirum,0,2,0
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,9,Upper (1.5 m MLLW),Lottia spp.,4,2,4
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,9,Upper (1.5 m MLLW),Nucella spp.,0,2,0
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,10,Mid (0.5 m MLLW),Katharina tunicata,0,2,0
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,10,Mid (0.5 m MLLW),Lirabuccinum dirum,0,2,0
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,10,Mid (0.5 m MLLW),Lottia spp.,0,2,0
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,10,Mid (0.5 m MLLW),Nucella spp.,1,2,1
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,10,Upper (1.5 m MLLW),Katharina tunicata,0,2,0
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,10,Upper (1.5 m MLLW),Lirabuccinum dirum,0,2,0
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,10,Upper (1.5 m MLLW),Lottia spp.,1,2,1
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,10,Upper (1.5 m MLLW),Nucella spp.,1,2,1
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,11,Mid (0.5 m MLLW),Katharina tunicata,0,2,0
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,11,Mid (0.5 m MLLW),Lirabuccinum dirum,0,2,0
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,11,Mid (0.5 m MLLW),Lottia spp.,0,2,0
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,11,Mid (0.5 m MLLW),Nucella spp.,0,2,0
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,11,Upper (1.5 m MLLW),Katharina tunicata,0,2,0
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,11,Upper (1.5 m MLLW),Lirabuccinum dirum,0,2,0
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,11,Upper (1.5 m MLLW),Lottia spp.,1,2,1
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,11,Upper (1.5 m MLLW),Nucella spp.,1,2,1
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,12,Mid (0.5 m MLLW),Katharina tunicata,0,2,0
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,12,Mid (0.5 m MLLW),Lirabuccinum dirum,0,2,0
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,12,Mid (0.5 m MLLW),Lottia spp.,0,2,0
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,12,Mid (0.5 m MLLW),Nucella spp.,0,2,0
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,12,Upper (1.5 m MLLW),Katharina tunicata,0,2,0
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,12,Upper (1.5 m MLLW),Lirabuccinum dirum,0,2,0
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,12,Upper (1.5 m MLLW),Lottia spp.,1,2,1
PWS_B08_RI_05,Herring Bay,2021-05-27,2021,12,Upper (1.5 m MLLW),Nucella spp.,31,2,31
PWS_B08_RI_05,Herring Bay,2019-06-07,2019,1,Mid (0.5 m MLLW),Katharina tunicata,0,2,0
PWS_B08_RI_05,Herring Bay,2019-06-07,2019,1,Mid (0.5 m MLLW),Lirabuccinum dirum,1,2,1
PWS_B08_RI_05,Herring Bay,2019-06-07,2019,1,Mid (0.5 m MLLW),Lottia spp.,0,2,0
PWS_B08_RI_05,Herring Bay,2019-06-07,2019,1,Mid (0.5 m MLLW),Nucella spp.,0,2,0
PWS_B08_RI_05,Herring Bay,2019-06-07,2019,1,Upper (1.5 m MLLW),Katharina tunicata,0,2,0
PWS_B08_RI_05,Herring Bay,2019-06-07,2019,1,Upper (1.5 m MLLW),Lirabuccinum dirum,0,2,0
PWS_B08_RI_05,Herring Bay,2019-06-07,2019,1,Upper (1.5 m MLLW),Lottia spp.,4,2,4
PWS_B08_RI_05,Herring Bay,2019-06-07,2019,1,Upper (1.5 m MLLW),Nucella spp.,109,2,109
PWS_B08_RI_05,Herring Bay,2019-06-07,2019,2,Mid (0.5 m MLLW),Katharina tunicata,0,2,0
PWS_B08_RI_05,Herring Bay,2019-06-07,2019,2,Mid (0.5 m MLLW),Lirabuccinum dirum,1,2,1
PWS_B08_RI_05,Herring Bay,2019-06-07,2019,2,Mid (0.5 m MLLW),Lottia spp.,0,2,0
PWS_B08_RI_05,Herring Bay,2019-06-07,2019,2,Mid (0.5 m MLLW),Nucella spp.,1,2,1
PWS_B08_RI_05,Herring Bay,2019-06-07,2019,2,Upper (1.5 m MLLW),Katharina tunicata,0,2,0
PWS_B08_RI_05,Herring Bay,2019-06-07,2019,2,Upper (1.5 m MLLW),Lirabuccinum dirum,0,2,0
PWS_B08_RI_05,Herring Bay,2019-06-07,2019,2,Upper (1.5 m MLLW),Lottia spp.,5,2,5
PWS_B08_RI_05,Herring Bay,2019-06-07,2019,2,Upper (1.5 m MLLW),Nucella spp.,92,2,92
PWS_B08_RI_05,Herring Bay,2019-06-07,2019,3,Mid (0.5 m MLLW),Katharina tunicata,0,2,0
PWS_B08_RI_05,Herring Bay,2019-06-07,2019,3,Mid (0.5 m MLLW),Lirabuccinum dirum,2,2,2
PWS_B08_RI_05,Herring Bay,2019-06-07,2019,3,Mid (0.5 m MLLW),Lottia spp.,0,2,0
PWS_B08_RI_05,Herring Bay,2019-06-07,2019,3,Mid (0.5 m MLLW),Nucella spp.,0,2,0
PWS_B08_RI_05,Herring Bay,2019-06-07,2019,3,Upper (1.5 m MLLW),Katharina tunicata,0,2,0
PWS_B08_RI_05,Herring Bay,2019-06-07,2019,3,Upper (1.5 m MLLW),Lirabuccinum dirum,0,2,0
PWS_B08_RI_05,Herring Bay,2019-06-07,2019,3,Upper (1.5 m MLLW),Lottia spp.,3,2,3
PWS_B08_RI_05,Herring Bay,2019-06-07,2019,3,Upper (1.5 m MLLW),Nucella spp.,21,2,21
PWS_B08_RI_05,Herring Bay,2019-06-07,2019,4,Mid (0.5 m MLLW),Katharina tunicata,0,2,0
PWS_B08_RI_05,Herring Bay,2019-06-07,2019,4,Mid (0.5 m MLLW),Lirabuccinum dirum,3,2,3
PWS_B08_RI_05,Herring Bay,2019-06-07,2019,4,Mid (0.5 m MLLW),Lottia spp.,0,2,0
PWS_B08_RI_05,Herring Bay,2019-06-07,2019,4,Mid (0.5 m MLLW),Nucella spp.,1,2,1
PWS_B08_RI_05,Herring Bay,2019-06-07,2019,4,Upper (1.5 m MLLW),Katharina tunicata,0,2,0
PWS_B08_RI_05,Herring Bay,2019-06-07,2019,4,Upper (1.5 m MLLW),Lirabuccinum dirum,0,2,0
PWS_B08_RI_05,Herring Bay,2019-06-07,2019,4,Upper (1.5 m MLLW),Lottia spp.,3,2,3
PWS_B08_RI_05,Herring Bay,2019-06-07,2019,4,Upper (1.5 m MLLW),Nucella spp.,31,2,31
PWS_B08_RI_05,Herring Bay,2019-06-07,2019,5,Mid (0.5 m MLLW),Katharina tunicata,0,2,0
PWS_B08_RI_05,Herring Bay,2019-06-07,2019,5,Mid (0.5 m MLLW),Lirabuccinum dirum,2,2,2
PWS_B08_RI_05,Herring Bay,2019-06-07,2019,5,Mid (0.5 m MLLW),Lottia spp.,0,2,0
PWS_B08_RI_05,Herring Bay,2019-06-07,2019,5,Mid (0.5 m MLLW),Nucella spp.,0,2,0
PWS_B08_RI_05,Herring Bay,2019-06-07,2019,5,Upper (1.5 m MLLW),Katharina tunicata,0,2,0
PWS_B08_RI_05,Herring Bay,2019-06-07,2019,5,Upper (1.5 m MLLW),Lirabuccinum dirum,0,2,0
PWS_B08_RI_05,Herring Bay,2019-06-07,2019,5,Upper (1.5 m MLLW),Lottia spp.,3,2,3
PWS_B08_RI_05,Herring Bay,2019-06-07,2019,5,Upper (1.5 m MLLW),Nucella spp.,51,2,51
PWS_B08_RI_05,Herring Bay,2019-06-07,2019,6,Mid (0.5 m MLLW),Katharina tunicata,0,2,0
PWS_B08_RI_05,Herring Bay,2019-06-07,2019,6,Mid (0.5 m MLLW),Lirabuccinum dirum,3,2,3
PWS_B08_RI_05,Herring Bay,2019-06-07,2019,6,Mid (0.5 m MLLW),Lottia spp.,1,2,1
PWS_B08_RI_05,Herring Bay,2019-06-07,2019,6,Mid (0.5 m MLLW),Nucella spp.,0,2,0
PWS_B08_RI_05,Herring Bay,2019-06-07,2019,6,Upper (1.5 m MLLW),Katharina tunicata,0,2,0
PWS_B08_RI_05,Herring Bay,2019-06-07,2019,6,Upper (1.5 m MLLW),Lirabuccinum dirum,0,2,0
PWS_B08_RI_05,Herring Bay,2019-06-07,2019,6,Upper (1.5 m MLLW),Lottia spp.,7,2,7
PWS_B08_RI_05,Herring Bay,2019-06-07,2019,6,Upper (1.5 m MLLW),Nucella spp.,13,2,13
PWS_B08_RI_05,Herring Bay,2019-06-07,2019,7,Mid (0.5 m MLLW),Katharina tunicata,0,2,0
PWS_B08_RI_05,Herring Bay,2019-06-07,2019,7,Mid (0.5 m MLLW),Lirabuccinum dirum,2,2,2
PWS_B08_RI_05,Herring Bay,2019-06-07,2019,7,Mid (0.5 m MLLW),Lottia spp.,0,2,0
PWS_B08_RI_05,Herring Bay,2019-06-07,2019,7,Mid (0.5 m MLLW),Nucella spp.,1,2,1
