Region,BlockNumber,BlockName,SiteID,SiteName,SampleDate,YearSample,TransectNumber,Count
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/14/2014,2014,8,30
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/14/2014,2014,9,15
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/14/2014,2014,10,25
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/16/2015,2015,1,26
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/16/2015,2015,2,29
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/16/2015,2015,3,15
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/16/2015,2015,4,54
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/16/2015,2015,5,40
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/16/2015,2015,6,41
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/16/2015,2015,7,36
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/16/2015,2015,8,28
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/16/2015,2015,9,20
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/16/2015,2015,10,74
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/21/2016,2016,1,18
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/21/2016,2016,2,29
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/21/2016,2016,3,24
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/21/2016,2016,4,17
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/21/2016,2016,5,27
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/21/2016,2016,6,73
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/21/2016,2016,7,22
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/21/2016,2016,8,23
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/21/2016,2016,9,21
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/21/2016,2016,10,75
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/23/2017,2017,1,48
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/23/2017,2017,2,23
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/23/2017,2017,3,36
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/23/2017,2017,4,74
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/23/2017,2017,5,153
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/23/2017,2017,6,32
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/23/2017,2017,7,14
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/23/2017,2017,8,501
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/23/2017,2017,9,24
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/23/2017,2017,10,60
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/13/2018,2018,1,46
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/13/2018,2018,2,44
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/13/2018,2018,3,64
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/13/2018,2018,4,66
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/13/2018,2018,5,34
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/13/2018,2018,6,35
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/13/2018,2018,7,66
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/13/2018,2018,8,33
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/13/2018,2018,9,44
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/13/2018,2018,10,31
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/18/2019,2019,1,31
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/18/2019,2019,2,33
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/18/2019,2019,3,51
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/18/2019,2019,4,45
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/18/2019,2019,5,59
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/18/2019,2019,6,21
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/18/2019,2019,7,32
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/18/2019,2019,8,36
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/18/2019,2019,9,19
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/18/2019,2019,10,17
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/25/2021,2021,1,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/25/2021,2021,2,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/25/2021,2021,3,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/25/2021,2021,4,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/25/2021,2021,5,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/25/2021,2021,6,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/25/2021,2021,7,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/25/2021,2021,8,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/25/2021,2021,9,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/25/2021,2021,10,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/15/2022,2022,1,0
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/15/2022,2022,2,39
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/15/2022,2022,3,24
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/15/2022,2022,4,21
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/15/2022,2022,5,67
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/15/2022,2022,6,40
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/15/2022,2022,7,37
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/15/2022,2022,8,52
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/15/2022,2022,9,432
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/15/2022,2022,10,34
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/16/2008,2008,1,27
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/16/2008,2008,2,23
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/16/2008,2008,3,40
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/16/2008,2008,4,14
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/16/2008,2008,5,34
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/16/2008,2008,6,22
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/16/2008,2008,7,29
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/16/2008,2008,8,43
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/16/2008,2008,9,34
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/16/2008,2008,10,68
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/26/2009,2009,1,23
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/26/2009,2009,2,49
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/26/2009,2009,3,35
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/26/2009,2009,4,19
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/26/2009,2009,5,66
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/26/2009,2009,6,77
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/26/2009,2009,7,124
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/26/2009,2009,8,148
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/26/2009,2009,9,241
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/26/2009,2009,10,254
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,1,26
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,2,34
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,3,25
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,4,33
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,5,46
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,6,23
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,7,30
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,8,52
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,9,39
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,10,46
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/13/2011,2011,1,61
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/13/2011,2011,2,47
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/13/2011,2011,3,128
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/13/2011,2011,4,39
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/13/2011,2011,5,72
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/13/2011,2011,6,28
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/13/2011,2011,7,42
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/13/2011,2011,8,77
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/13/2011,2011,9,33
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/13/2011,2011,10,48
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/18/2012,2012,1,31
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/18/2012,2012,2,116
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/18/2012,2012,3,48
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/18/2012,2012,4,114
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/18/2012,2012,5,28
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/18/2012,2012,6,37
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/18/2012,2012,7,53
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/18/2012,2012,8,23
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/18/2012,2012,9,29
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/18/2012,2012,10,29
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/21/2013,2013,1,66
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/21/2013,2013,2,31
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/21/2013,2013,3,36
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/21/2013,2013,4,41
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/21/2013,2013,5,38
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/21/2013,2013,6,39
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/21/2013,2013,7,132
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/21/2013,2013,8,38
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/21/2013,2013,9,25
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/21/2013,2013,10,42
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/12/2014,2014,1,9
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/12/2014,2014,2,46
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/12/2014,2014,3,57
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/12/2014,2014,4,17
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/12/2014,2014,5,20
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/12/2014,2014,6,25
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/12/2014,2014,7,32
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/12/2014,2014,8,14
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/12/2014,2014,9,77
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/12/2014,2014,10,21
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/15/2015,2015,1,71
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/15/2015,2015,2,31
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/15/2015,2015,3,52
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/15/2015,2015,4,288
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/15/2015,2015,5,33
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/15/2015,2015,6,150
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/15/2015,2015,7,28
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/15/2015,2015,8,9
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/15/2015,2015,9,171
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/15/2015,2015,10,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/20/2016,2016,1,20
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/20/2016,2016,2,34
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/20/2016,2016,3,46
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/20/2016,2016,4,80
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/20/2016,2016,5,112
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/20/2016,2016,6,24
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/20/2016,2016,7,216
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/20/2016,2016,8,31
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/20/2016,2016,9,39
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/20/2016,2016,10,128
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/22/2017,2017,1,34
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/22/2017,2017,2,5
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/22/2017,2017,3,19
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/22/2017,2017,4,32
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/22/2017,2017,5,24
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/22/2017,2017,6,23
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/22/2017,2017,7,51
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/22/2017,2017,8,23
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/22/2017,2017,9,45
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/22/2017,2017,10,43
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/14/2018,2018,1,2
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/14/2018,2018,2,52
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/14/2018,2018,3,46
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/14/2018,2018,4,26
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/14/2018,2018,5,77
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/14/2018,2018,6,26
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/14/2018,2018,7,52
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/14/2018,2018,8,31
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/14/2018,2018,9,49
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/14/2018,2018,10,27
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/16/2019,2019,1,2
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/16/2019,2019,2,105
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/16/2019,2019,3,123
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/16/2019,2019,4,125
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/16/2019,2019,5,141
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/16/2019,2019,6,39
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/16/2019,2019,7,196
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/16/2019,2019,8,92
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/16/2019,2019,9,93
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/16/2019,2019,10,0
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/26/2021,2021,1,36
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/26/2021,2021,2,31
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/26/2021,2021,3,33
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/26/2021,2021,4,23
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/26/2021,2021,5,12
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/26/2021,2021,6,102
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/26/2021,2021,7,22
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/26/2021,2021,8,49
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/26/2021,2021,9,37
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/26/2021,2021,10,13
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/14/2022,2022,1,0
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/14/2022,2022,2,28
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/14/2022,2022,3,52
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/14/2022,2022,4,56
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/14/2022,2022,5,45
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/14/2022,2022,6,46
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/14/2022,2022,7,29
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/14/2022,2022,8,3
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/14/2022,2022,9,58
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/14/2022,2022,10,34
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/19/2008,2008,1,46
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/19/2008,2008,2,55
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/19/2008,2008,3,17
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/19/2008,2008,4,24
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/19/2008,2008,5,36
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/19/2008,2008,6,33
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/19/2008,2008,7,14
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/19/2008,2008,8,30
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/19/2008,2008,9,30
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/19/2008,2008,10,27
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/25/2009,2009,1,56
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/25/2009,2009,2,75
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/25/2009,2009,3,36
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/25/2009,2009,4,19
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/25/2009,2009,5,30
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/25/2009,2009,6,56
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/25/2009,2009,7,18
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/25/2009,2009,8,39
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/25/2009,2009,9,36
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/25/2009,2009,10,23
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/24/2010,2010,1,36
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/24/2010,2010,2,50
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/24/2010,2010,3,43
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/24/2010,2010,4,22
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/24/2010,2010,5,38
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/24/2010,2010,6,31
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/24/2010,2010,7,46
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/24/2010,2010,8,32
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/24/2010,2010,9,56
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/24/2010,2010,10,23
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/17/2011,2011,1,18
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/17/2011,2011,2,42
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/17/2011,2011,3,43
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/17/2011,2011,4,45
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/17/2011,2011,5,38
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/17/2011,2011,6,44
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/17/2011,2011,7,35
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/17/2011,2011,8,33
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/17/2011,2011,9,21
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/17/2011,2011,10,28
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/22/2012,2012,1,15
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/22/2012,2012,2,34
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/22/2012,2012,3,30
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/22/2012,2012,4,43
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/22/2012,2012,5,27
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/22/2012,2012,6,37
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/22/2012,2012,7,36
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/22/2012,2012,8,39
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/22/2012,2012,9,27
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/22/2012,2012,10,29
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/25/2013,2013,1,23
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/25/2013,2013,2,22
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/25/2013,2013,3,25
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/25/2013,2013,4,22
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/25/2013,2013,5,20
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/25/2013,2013,6,19
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/25/2013,2013,7,19
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/25/2013,2013,8,22
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/25/2013,2013,9,32
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/25/2013,2013,10,28
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/15/2014,2014,1,16
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/15/2014,2014,2,28
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/15/2014,2014,3,26
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/15/2014,2014,4,20
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/15/2014,2014,5,26
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/15/2014,2014,6,22
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/15/2014,2014,7,44
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/15/2014,2014,8,17
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/15/2014,2014,9,44
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/15/2014,2014,10,.
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/19/2015,2015,1,28
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/19/2015,2015,2,9
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/19/2015,2015,3,18
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/19/2015,2015,4,20
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/19/2015,2015,5,17
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/19/2015,2015,6,35
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/19/2015,2015,7,28
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/19/2015,2015,8,27
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/19/2015,2015,9,19
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/19/2015,2015,10,25
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/22/2016,2016,1,34
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/22/2016,2016,2,46
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/22/2016,2016,3,61
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/22/2016,2016,4,33
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/22/2016,2016,5,28
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/22/2016,2016,6,81
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/22/2016,2016,7,24
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/22/2016,2016,8,25
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/22/2016,2016,9,46
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/22/2016,2016,10,25
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/25/2017,2017,1,23
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/25/2017,2017,2,21
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/25/2017,2017,3,23
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/25/2017,2017,4,20
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/25/2017,2017,5,55
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/25/2017,2017,6,20
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/25/2017,2017,7,19
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/25/2017,2017,8,22
