SiteID,SiteName,SampleDate,Year,Quadrat_Num,Elevation_Position,Species,Percent_Cover
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,1,Mid (0.5 m MLLW),Soranthera ulvoidea,2.040816327
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,1,Upper (1.5 m MLLW),bare substrate,4.081632653
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,1,Upper (1.5 m MLLW),Fucus distichus,89.79591837
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,1,Upper (1.5 m MLLW),Mytilus trossulus,14.28571429
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,1,Upper (1.5 m MLLW),Neorhodomela oregona,57.14285714
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,1,Upper (1.5 m MLLW),Odonthalia floccosa,6.12244898
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,2,Mid (0.5 m MLLW),encrusting coralline algae,36.73469388
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,2,Mid (0.5 m MLLW),Fucus distichus,73.46938776
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,2,Mid (0.5 m MLLW),Halosaccion glandiforme,20.40816327
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,2,Mid (0.5 m MLLW),Hiatella arctica,2.040816327
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,2,Mid (0.5 m MLLW),Leathesia marina,2.040816327
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,2,Mid (0.5 m MLLW),Melanosiphon intestinalis,2.040816327
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,2,Mid (0.5 m MLLW),Mytilus trossulus,55.10204082
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,2,Mid (0.5 m MLLW),Neorhodomela oregona,22.44897959
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,2,Mid (0.5 m MLLW),Odonthalia floccosa,20.40816327
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,2,Mid (0.5 m MLLW),Polyostea bipinnata,4.081632653
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,2,Mid (0.5 m MLLW),Ulothrix flacca,4.081632653
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,2,Upper (1.5 m MLLW),bare substrate,8.163265306
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,2,Upper (1.5 m MLLW),barnacle spat,4.081632653
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,2,Upper (1.5 m MLLW),Chthamalus dalli,6.12244898
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,2,Upper (1.5 m MLLW),Fucus distichus,51.02040816
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,2,Upper (1.5 m MLLW),Melanosiphon intestinalis,2.040816327
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,2,Upper (1.5 m MLLW),Mytilus trossulus,34.69387755
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,2,Upper (1.5 m MLLW),Odonthalia floccosa,8.163265306
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,2,Upper (1.5 m MLLW),Pylaiella littoralis,4.081632653
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,3,Mid (0.5 m MLLW),bare substrate,2.040816327
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,3,Mid (0.5 m MLLW),encrusting coralline algae,2.040816327
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,3,Mid (0.5 m MLLW),Fucus distichus,67.34693878
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,3,Mid (0.5 m MLLW),Halosaccion glandiforme,8.163265306
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,3,Mid (0.5 m MLLW),Mytilus trossulus,55.10204082
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,3,Mid (0.5 m MLLW),Neorhodomela oregona,2.040816327
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,3,Mid (0.5 m MLLW),Odonthalia floccosa,2.040816327
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,3,Mid (0.5 m MLLW),Polyostea bipinnata,8.163265306
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,3,Mid (0.5 m MLLW),Pylaiella littoralis,2.040816327
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,3,Upper (1.5 m MLLW),Fucus distichus,85.71428571
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,3,Upper (1.5 m MLLW),Halosaccion glandiforme,8.163265306
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,3,Upper (1.5 m MLLW),Mytilus trossulus,20.40816327
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,3,Upper (1.5 m MLLW),Neorhodomela oregona,2.040816327
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,3,Upper (1.5 m MLLW),Odonthalia floccosa,20.40816327
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,3,Upper (1.5 m MLLW),Pylaiella littoralis,2.040816327
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,4,Mid (0.5 m MLLW),encrusting bryozoan,4.081632653
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,4,Mid (0.5 m MLLW),encrusting coralline algae,18.36734694
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,4,Mid (0.5 m MLLW),Fucus distichus,91.83673469
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,4,Mid (0.5 m MLLW),Halosaccion glandiforme,6.12244898
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,4,Mid (0.5 m MLLW),Mytilus trossulus,61.2244898
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,4,Mid (0.5 m MLLW),Neorhodomela oregona,4.081632653
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,4,Mid (0.5 m MLLW),Phycodrys fimbriata,2.040816327
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,4,Mid (0.5 m MLLW),Spirorbidae,2.040816327
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,4,Upper (1.5 m MLLW),encrusting coralline algae,2.040816327
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,4,Upper (1.5 m MLLW),Fucus distichus,100
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,4,Upper (1.5 m MLLW),Halosaccion glandiforme,10.20408163
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,4,Upper (1.5 m MLLW),Mytilus trossulus,57.14285714
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,4,Upper (1.5 m MLLW),Pylaiella littoralis,2.040816327
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,5,Mid (0.5 m MLLW),bare substrate,2.040816327
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,5,Mid (0.5 m MLLW),encrusting coralline algae,2.040816327
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,5,Mid (0.5 m MLLW),Fucus distichus,55.10204082
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,5,Mid (0.5 m MLLW),Halosaccion glandiforme,12.24489796
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,5,Mid (0.5 m MLLW),Leathesia marina,2.040816327
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,5,Mid (0.5 m MLLW),Mytilus trossulus,30.6122449
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,5,Mid (0.5 m MLLW),Neorhodomela oregona,6.12244898
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,5,Mid (0.5 m MLLW),Odonthalia floccosa,8.163265306
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,5,Mid (0.5 m MLLW),Polyostea bipinnata,6.12244898
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,5,Mid (0.5 m MLLW),Pylaiella littoralis,2.040816327
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,5,Mid (0.5 m MLLW),Soranthera ulvoidea,2.040816327
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,5,Upper (1.5 m MLLW),Fucus distichus,32.65306122
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,5,Upper (1.5 m MLLW),Gloiopeltis furcata,2.040816327
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,5,Upper (1.5 m MLLW),Halosaccion glandiforme,6.12244898
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,5,Upper (1.5 m MLLW),Mytilus trossulus,38.7755102
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,5,Upper (1.5 m MLLW),Odonthalia floccosa,18.36734694
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,5,Upper (1.5 m MLLW),Pylaiella littoralis,2.040816327
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,6,Mid (0.5 m MLLW),bare substrate,2.040816327
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,6,Mid (0.5 m MLLW),Fucus distichus,65.30612245
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,6,Mid (0.5 m MLLW),Halosaccion glandiforme,16.32653061
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,6,Mid (0.5 m MLLW),Melanosiphon intestinalis,2.040816327
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,6,Mid (0.5 m MLLW),Mytilus trossulus,73.46938776
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,6,Mid (0.5 m MLLW),Neorhodomela oregona,4.081632653
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,6,Mid (0.5 m MLLW),Pylaiella littoralis,8.163265306
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,6,Upper (1.5 m MLLW),bare substrate,18.36734694
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,6,Upper (1.5 m MLLW),barnacle spat,8.163265306
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,6,Upper (1.5 m MLLW),Fucus distichus,38.7755102
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,6,Upper (1.5 m MLLW),Halosaccion glandiforme,2.040816327
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,6,Upper (1.5 m MLLW),Melanosiphon intestinalis,4.081632653
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,6,Upper (1.5 m MLLW),Neorhodomela oregona,2.040816327
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,6,Upper (1.5 m MLLW),Odonthalia floccosa,6.12244898
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,6,Upper (1.5 m MLLW),unidentified green algae,2.040816327
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,7,Mid (0.5 m MLLW),bare substrate,4.081632653
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,7,Mid (0.5 m MLLW),encrusting coralline algae,16.32653061
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,7,Mid (0.5 m MLLW),Fucus distichus,44.89795918
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,7,Mid (0.5 m MLLW),Halosaccion glandiforme,14.28571429
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,7,Mid (0.5 m MLLW),Mytilus trossulus,40.81632653
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,7,Mid (0.5 m MLLW),Neorhodomela oregona,6.12244898
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,7,Mid (0.5 m MLLW),Pylaiella littoralis,2.040816327
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,7,Mid (0.5 m MLLW),Spirorbidae,2.040816327
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,7,Mid (0.5 m MLLW),Ulothrix flacca,4.081632653
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,7,Upper (1.5 m MLLW),encrusting coralline algae,8.163265306
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,7,Upper (1.5 m MLLW),Fucus distichus,77.55102041
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,7,Upper (1.5 m MLLW),Gloiopeltis furcata,2.040816327
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,7,Upper (1.5 m MLLW),Halosaccion glandiforme,18.36734694
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,7,Upper (1.5 m MLLW),Melanosiphon intestinalis,4.081632653
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,7,Upper (1.5 m MLLW),Mytilus trossulus,18.36734694
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,7,Upper (1.5 m MLLW),Odonthalia floccosa,8.163265306
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,7,Upper (1.5 m MLLW),Polyostea bipinnata,4.081632653
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,7,Upper (1.5 m MLLW),Pylaiella littoralis,4.081632653
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,7,Upper (1.5 m MLLW),Soranthera ulvoidea,2.040816327
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,8,Mid (0.5 m MLLW),bare substrate,14.28571429
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,8,Mid (0.5 m MLLW),encrusting bryozoan,2.040816327
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,8,Mid (0.5 m MLLW),encrusting coralline algae,26.53061224
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,8,Mid (0.5 m MLLW),Fucus distichus,4.081632653
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,8,Mid (0.5 m MLLW),Halosaccion glandiforme,6.12244898
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,8,Mid (0.5 m MLLW),Mytilus trossulus,4.081632653
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,8,Mid (0.5 m MLLW),Plocamium pacificum,2.040816327
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,8,Mid (0.5 m MLLW),unidentified hydroid,2.040816327
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,8,Upper (1.5 m MLLW),bare substrate,14.28571429
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,8,Upper (1.5 m MLLW),barnacle spat,40.81632653
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,8,Upper (1.5 m MLLW),Chthamalus dalli,4.081632653
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,8,Upper (1.5 m MLLW),Fucus distichus,63.26530612
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,8,Upper (1.5 m MLLW),Mytilus trossulus,4.081632653
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,9,Mid (0.5 m MLLW),bare substrate,2.040816327
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,9,Mid (0.5 m MLLW),Fucus distichus,32.65306122
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,9,Mid (0.5 m MLLW),Halosaccion glandiforme,16.32653061
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,9,Mid (0.5 m MLLW),Mytilus trossulus,4.081632653
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,9,Mid (0.5 m MLLW),Neorhodomela oregona,10.20408163
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,9,Mid (0.5 m MLLW),Odonthalia floccosa,4.081632653
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,9,Mid (0.5 m MLLW),Phycodrys fimbriata,4.081632653
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,9,Mid (0.5 m MLLW),Polyostea bipinnata,6.12244898
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,9,Mid (0.5 m MLLW),Pylaiella littoralis,4.081632653
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,9,Mid (0.5 m MLLW),Ulothrix flacca,8.163265306
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,9,Upper (1.5 m MLLW),bare substrate,8.163265306
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,9,Upper (1.5 m MLLW),Fucus distichus,63.26530612
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,9,Upper (1.5 m MLLW),Mytilus trossulus,4.081632653
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,9,Upper (1.5 m MLLW),Odonthalia floccosa,6.12244898
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,9,Upper (1.5 m MLLW),Pylaiella littoralis,53.06122449
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,10,Mid (0.5 m MLLW),bare substrate,2.040816327
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,10,Mid (0.5 m MLLW),encrusting bryozoan,6.12244898
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,10,Mid (0.5 m MLLW),Fucus distichus,67.34693878
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,10,Mid (0.5 m MLLW),Halosaccion glandiforme,22.44897959
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,10,Mid (0.5 m MLLW),Leathesia marina,2.040816327
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,10,Mid (0.5 m MLLW),Mytilus trossulus,65.30612245
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,10,Mid (0.5 m MLLW),Polyostea bipinnata,6.12244898
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,10,Mid (0.5 m MLLW),Spirorbidae,6.12244898
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,10,Mid (0.5 m MLLW),unidentified brown algae,2.040816327
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,10,Upper (1.5 m MLLW),bare substrate,14.28571429
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,10,Upper (1.5 m MLLW),Fucus distichus,83.67346939
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,10,Upper (1.5 m MLLW),Gloiopeltis furcata,2.040816327
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,10,Upper (1.5 m MLLW),Melanosiphon intestinalis,2.040816327
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,10,Upper (1.5 m MLLW),Mytilus trossulus,16.32653061
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,11,Mid (0.5 m MLLW),bare substrate,2.040816327
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,11,Mid (0.5 m MLLW),Fucus distichus,57.14285714
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,11,Mid (0.5 m MLLW),Halosaccion glandiforme,14.28571429
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,11,Mid (0.5 m MLLW),Leathesia marina,2.040816327
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,11,Mid (0.5 m MLLW),Mytilus trossulus,18.36734694
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,11,Mid (0.5 m MLLW),Neorhodomela oregona,4.081632653
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,11,Mid (0.5 m MLLW),Odonthalia floccosa,20.40816327
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,11,Mid (0.5 m MLLW),Polyostea bipinnata,32.65306122
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,11,Mid (0.5 m MLLW),Pylaiella littoralis,6.12244898
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,11,Mid (0.5 m MLLW),Ulothrix flacca,2.040816327
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,11,Mid (0.5 m MLLW),unidentified filamentous red algae,2.040816327
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,11,Upper (1.5 m MLLW),bare substrate,22.44897959
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,11,Upper (1.5 m MLLW),Chthamalus dalli,2.040816327
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,11,Upper (1.5 m MLLW),Fucus distichus,65.30612245
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,12,Mid (0.5 m MLLW),bare substrate,10.20408163
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,12,Mid (0.5 m MLLW),Cryptosiphonia woodii,2.040816327
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,12,Mid (0.5 m MLLW),Fucus distichus,61.2244898
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,12,Mid (0.5 m MLLW),Halosaccion glandiforme,4.081632653
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,12,Mid (0.5 m MLLW),Mytilus trossulus,28.57142857
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,12,Mid (0.5 m MLLW),Odonthalia floccosa,4.081632653
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,12,Mid (0.5 m MLLW),Polyostea bipinnata,57.14285714
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,12,Mid (0.5 m MLLW),Spirorbidae,4.081632653
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,12,Upper (1.5 m MLLW),bare substrate,2.040816327
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,12,Upper (1.5 m MLLW),Chthamalus dalli,2.040816327
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,12,Upper (1.5 m MLLW),Fucus distichus,95.91836735
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,12,Upper (1.5 m MLLW),Mytilus trossulus,2.040816327
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,12,Upper (1.5 m MLLW),Odonthalia floccosa,2.040816327
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,12,Upper (1.5 m MLLW),Polyostea bipinnata,4.081632653
PWS_B08_RI_05,Herring Bay,2007-07-17,2007,12,Upper (1.5 m MLLW),Ulothrix flacca,2.040816327
PWS_B08_RS_02,Herring Bay (Bear Cove),2007-07-18,2007,1,Mid (0.5 m MLLW),Fucus distichus,100
PWS_B08_RS_02,Herring Bay (Bear Cove),2007-07-18,2007,1,Mid (0.5 m MLLW),Halosaccion glandiforme,12.24489796
PWS_B08_RS_02,Herring Bay (Bear Cove),2007-07-18,2007,1,Mid (0.5 m MLLW),Leathesia marina,2.040816327
PWS_B08_RS_02,Herring Bay (Bear Cove),2007-07-18,2007,1,Mid (0.5 m MLLW),Mytilus trossulus,10.20408163
PWS_B08_RS_02,Herring Bay (Bear Cove),2007-07-18,2007,1,Mid (0.5 m MLLW),Odonthalia floccosa,12.24489796
PWS_B08_RS_02,Herring Bay (Bear Cove),2007-07-18,2007,1,Mid (0.5 m MLLW),Polyostea bipinnata,36.73469388
PWS_B08_RS_02,Herring Bay (Bear Cove),2007-07-18,2007,1,Mid (0.5 m MLLW),Spirorbidae,2.040816327
PWS_B08_RS_02,Herring Bay (Bear Cove),2007-07-18,2007,1,Upper (1.5 m MLLW),bare substrate,36.73469388
PWS_B08_RS_02,Herring Bay (Bear Cove),2007-07-18,2007,1,Upper (1.5 m MLLW),barnacle spat,8.163265306
PWS_B08_RS_02,Herring Bay (Bear Cove),2007-07-18,2007,1,Upper (1.5 m MLLW),Fucus distichus,22.44897959
PWS_B08_RS_02,Herring Bay (Bear Cove),2007-07-18,2007,1,Upper (1.5 m MLLW),Semibalanus cariosus,40.81632653
PWS_B08_RS_02,Herring Bay (Bear Cove),2007-07-18,2007,2,Mid (0.5 m MLLW),Cryptosiphonia woodii,2.040816327
PWS_B08_RS_02,Herring Bay (Bear Cove),2007-07-18,2007,2,Mid (0.5 m MLLW),Fucus distichus,100
PWS_B08_RS_02,Herring Bay (Bear Cove),2007-07-18,2007,2,Mid (0.5 m MLLW),Halosaccion glandiforme,4.081632653
PWS_B08_RS_02,Herring Bay (Bear Cove),2007-07-18,2007,2,Mid (0.5 m MLLW),Mytilus trossulus,8.163265306
PWS_B08_RS_02,Herring Bay (Bear Cove),2007-07-18,2007,2,Mid (0.5 m MLLW),Odonthalia floccosa,46.93877551
PWS_B08_RS_02,Herring Bay (Bear Cove),2007-07-18,2007,2,Mid (0.5 m MLLW),Plocamium pacificum,2.040816327
PWS_B08_RS_02,Herring Bay (Bear Cove),2007-07-18,2007,2,Mid (0.5 m MLLW),Polyostea bipinnata,8.163265306
PWS_B08_RS_02,Herring Bay (Bear Cove),2007-07-18,2007,2,Upper (1.5 m MLLW),bare substrate,48.97959184
PWS_B08_RS_02,Herring Bay (Bear Cove),2007-07-18,2007,2,Upper (1.5 m MLLW),barnacle spat,14.28571429
PWS_B08_RS_02,Herring Bay (Bear Cove),2007-07-18,2007,2,Upper (1.5 m MLLW),Fucus distichus,12.24489796
PWS_B08_RS_02,Herring Bay (Bear Cove),2007-07-18,2007,2,Upper (1.5 m MLLW),Gloiopeltis furcata,2.040816327
PWS_B08_RS_02,Herring Bay (Bear Cove),2007-07-18,2007,2,Upper (1.5 m MLLW),Mytilus trossulus,8.163265306
PWS_B08_RS_02,Herring Bay (Bear Cove),2007-07-18,2007,3,Mid (0.5 m MLLW),bare substrate,2.040816327
PWS_B08_RS_02,Herring Bay (Bear Cove),2007-07-18,2007,3,Mid (0.5 m MLLW),Cryptosiphonia woodii,8.163265306
PWS_B08_RS_02,Herring Bay (Bear Cove),2007-07-18,2007,3,Mid (0.5 m MLLW),Fucus distichus,95.91836735
PWS_B08_RS_02,Herring Bay (Bear Cove),2007-07-18,2007,3,Mid (0.5 m MLLW),Gloiopeltis furcata,2.040816327
PWS_B08_RS_02,Herring Bay (Bear Cove),2007-07-18,2007,3,Mid (0.5 m MLLW),Halosaccion glandiforme,32.65306122
PWS_B08_RS_02,Herring Bay (Bear Cove),2007-07-18,2007,3,Mid (0.5 m MLLW),Mytilus trossulus,6.12244898
PWS_B08_RS_02,Herring Bay (Bear Cove),2007-07-18,2007,3,Mid (0.5 m MLLW),Neorhodomela oregona,40.81632653
PWS_B08_RS_02,Herring Bay (Bear Cove),2007-07-18,2007,3,Mid (0.5 m MLLW),Odonthalia floccosa,6.12244898
PWS_B08_RS_02,Herring Bay (Bear Cove),2007-07-18,2007,3,Mid (0.5 m MLLW),Polyostea bipinnata,14.28571429
PWS_B08_RS_02,Herring Bay (Bear Cove),2007-07-18,2007,3,Mid (0.5 m MLLW),Spirorbidae,2.040816327
PWS_B08_RS_02,Herring Bay (Bear Cove),2007-07-18,2007,3,Mid (0.5 m MLLW),unidentified filamentous red algae,4.081632653
PWS_B08_RS_02,Herring Bay (Bear Cove),2007-07-18,2007,3,Upper (1.5 m MLLW),bare substrate,6.12244898
PWS_B08_RS_02,Herring Bay (Bear Cove),2007-07-18,2007,3,Upper (1.5 m MLLW),Fucus distichus,71.42857143
PWS_B08_RS_02,Herring Bay (Bear Cove),2007-07-18,2007,3,Upper (1.5 m MLLW),Mytilus trossulus,34.69387755
PWS_B08_RS_02,Herring Bay (Bear Cove),2007-07-18,2007,3,Upper (1.5 m MLLW),Semibalanus cariosus,22.44897959
PWS_B08_RS_02,Herring Bay (Bear Cove),2007-07-18,2007,4,Mid (0.5 m MLLW),bare substrate,10.20408163
PWS_B08_RS_02,Herring Bay (Bear Cove),2007-07-18,2007,4,Mid (0.5 m MLLW),Fucus distichus,87.75510204
PWS_B08_RS_02,Herring Bay (Bear Cove),2007-07-18,2007,4,Mid (0.5 m MLLW),Melanosiphon intestinalis,4.081632653
PWS_B08_RS_02,Herring Bay (Bear Cove),2007-07-18,2007,4,Mid (0.5 m MLLW),Mytilus trossulus,14.28571429
PWS_B08_RS_02,Herring Bay (Bear Cove),2007-07-18,2007,4,Mid (0.5 m MLLW),Neorhodomela oregona,2.040816327
PWS_B08_RS_02,Herring Bay (Bear Cove),2007-07-18,2007,4,Mid (0.5 m MLLW),Pylaiella littoralis,6.12244898
PWS_B08_RS_02,Herring Bay (Bear Cove),2007-07-18,2007,4,Mid (0.5 m MLLW),Semibalanus cariosus,8.163265306
PWS_B08_RS_02,Herring Bay (Bear Cove),2007-07-18,2007,4,Upper (1.5 m MLLW),bare substrate,10.20408163
PWS_B08_RS_02,Herring Bay (Bear Cove),2007-07-18,2007,4,Upper (1.5 m MLLW),barnacle spat,2.040816327
PWS_B08_RS_02,Herring Bay (Bear Cove),2007-07-18,2007,4,Upper (1.5 m MLLW),Fucus distichus,65.30612245
PWS_B08_RS_02,Herring Bay (Bear Cove),2007-07-18,2007,4,Upper (1.5 m MLLW),Mytilus trossulus,32.65306122
