SiteID,SiteName,SampleDate,Year,Elevation_Position,Quadrat_Num,Valid_Synonym,Lump_Name,SpeciesCount,Points_In_Quad,PercentCover
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Mid (0.5 m MLLW),3,Polyostea / Polysiphonia spp.,Polyostea / Polysiphonia spp.,4,25,16
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Mid (0.5 m MLLW),4,Cryptosiphonia woodii,Cryptosiphonia woodii,3,25,12
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Mid (0.5 m MLLW),4,Devalerea spp.,Devaleraea / Palmaria spp.,1,25,4
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Mid (0.5 m MLLW),4,Polyostea / Polysiphonia spp.,Polyostea / Polysiphonia spp.,6,25,24
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Mid (0.5 m MLLW),4,Saccharina latissima,Saccharina latissima,3,25,12
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Mid (0.5 m MLLW),5,Polyostea / Polysiphonia spp.,Polyostea / Polysiphonia spp.,3,25,12
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Mid (0.5 m MLLW),5,Ptilota spp.,Ptilota spp.,1,25,4
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Mid (0.5 m MLLW),6,Devalerea spp.,Devaleraea / Palmaria spp.,1,25,4
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Mid (0.5 m MLLW),6,Fucus distichus,Fucus distichus,6,25,24
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Mid (0.5 m MLLW),6,Polyostea / Polysiphonia spp.,Polyostea / Polysiphonia spp.,3,25,12
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Mid (0.5 m MLLW),7,Cryptosiphonia woodii,Cryptosiphonia woodii,1,25,4
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Mid (0.5 m MLLW),7,Devalerea spp.,Devaleraea / Palmaria spp.,2,25,8
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Mid (0.5 m MLLW),7,Polyostea / Polysiphonia spp.,Polyostea / Polysiphonia spp.,5,25,20
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Mid (0.5 m MLLW),8,Cryptosiphonia woodii,Cryptosiphonia woodii,4,25,16
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Mid (0.5 m MLLW),8,Devalerea spp.,Devaleraea / Palmaria spp.,1,25,4
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Mid (0.5 m MLLW),8,Fucus distichus,Fucus distichus,1,25,4
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Mid (0.5 m MLLW),8,Polyostea / Polysiphonia spp.,Polyostea / Polysiphonia spp.,9,25,36
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Mid (0.5 m MLLW),9,Devalerea spp.,Devaleraea / Palmaria spp.,8,25,32
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Mid (0.5 m MLLW),9,Polyostea / Polysiphonia spp.,Polyostea / Polysiphonia spp.,3,25,12
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Mid (0.5 m MLLW),9,Saccharina latissima,Saccharina latissima,4,25,16
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Mid (0.5 m MLLW),10,Devalerea spp.,Devaleraea / Palmaria spp.,3,25,12
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Mid (0.5 m MLLW),10,Fucus distichus,Fucus distichus,3,25,12
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Mid (0.5 m MLLW),10,Polyostea / Polysiphonia spp.,Polyostea / Polysiphonia spp.,4,25,16
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Mid (0.5 m MLLW),11,bare substrate,bare substrate,2,25,8
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Mid (0.5 m MLLW),11,Cryptosiphonia woodii,Cryptosiphonia woodii,2,25,8
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Mid (0.5 m MLLW),11,Devalerea spp.,Devaleraea / Palmaria spp.,1,25,4
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Mid (0.5 m MLLW),11,Polyostea / Polysiphonia spp.,Polyostea / Polysiphonia spp.,7,25,28
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Mid (0.5 m MLLW),11,Ptilota spp.,Ptilota spp.,1,25,4
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Mid (0.5 m MLLW),12,bare substrate,bare substrate,2,25,8
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Mid (0.5 m MLLW),12,Devalerea spp.,Devaleraea / Palmaria spp.,1,25,4
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Mid (0.5 m MLLW),12,Saccharina latissima,Saccharina latissima,2,25,8
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Upper (1.5 m MLLW),1,bare substrate,bare substrate,2,25,8
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Upper (1.5 m MLLW),1,barnacle,barnacle,10,25,40
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Upper (1.5 m MLLW),1,Devalerea spp.,Devaleraea / Palmaria spp.,1,25,4
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Upper (1.5 m MLLW),1,Fucus distichus,Fucus distichus,5,25,20
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Upper (1.5 m MLLW),1,non-coralline algal crust,non-coralline algal crust,3,25,12
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Upper (1.5 m MLLW),1,Polyostea / Polysiphonia spp.,Polyostea / Polysiphonia spp.,1,25,4
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Upper (1.5 m MLLW),2,bare substrate,bare substrate,3,25,12
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Upper (1.5 m MLLW),2,barnacle,barnacle,7,25,28
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Upper (1.5 m MLLW),2,Fucus distichus,Fucus distichus,13,25,52
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Upper (1.5 m MLLW),2,non-coralline algal crust,non-coralline algal crust,2,25,8
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Upper (1.5 m MLLW),3,bare substrate,bare substrate,6,25,24
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Upper (1.5 m MLLW),3,barnacle,barnacle,10,25,40
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Upper (1.5 m MLLW),3,Blidingia minima var. minima,Blidingia minima var. minima,1,25,4
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Upper (1.5 m MLLW),3,Fucus distichus,Fucus distichus,6,25,24
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Upper (1.5 m MLLW),3,non-coralline algal crust,non-coralline algal crust,1,25,4
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Upper (1.5 m MLLW),4,bare substrate,bare substrate,4,25,16
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Upper (1.5 m MLLW),4,barnacle,barnacle,5,25,20
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Upper (1.5 m MLLW),4,Cryptosiphonia woodii,Cryptosiphonia woodii,1,25,4
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Upper (1.5 m MLLW),4,Fucus distichus,Fucus distichus,2,25,8
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Upper (1.5 m MLLW),4,Halosaccion glandiforme,Halosaccion glandiforme,1,25,4
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Upper (1.5 m MLLW),4,Pylaiella littoralis,Pylaiella littoralis,3,25,12
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Upper (1.5 m MLLW),5,bare substrate,bare substrate,2,25,8
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Upper (1.5 m MLLW),5,barnacle,barnacle,3,25,12
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Upper (1.5 m MLLW),5,Cryptosiphonia woodii,Cryptosiphonia woodii,6,25,24
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Upper (1.5 m MLLW),5,Fucus distichus,Fucus distichus,5,25,20
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Upper (1.5 m MLLW),5,Halosaccion glandiforme,Halosaccion glandiforme,3,25,12
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Upper (1.5 m MLLW),5,non-coralline algal crust,non-coralline algal crust,2,25,8
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Upper (1.5 m MLLW),6,Cryptosiphonia woodii,Cryptosiphonia woodii,3,25,12
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Upper (1.5 m MLLW),6,Fucus distichus,Fucus distichus,19,25,76
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Upper (1.5 m MLLW),6,Halosaccion glandiforme,Halosaccion glandiforme,1,25,4
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Upper (1.5 m MLLW),6,non-coralline algal crust,non-coralline algal crust,1,25,4
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Upper (1.5 m MLLW),7,barnacle,barnacle,16,25,64
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Upper (1.5 m MLLW),7,Fucus distichus,Fucus distichus,1,25,4
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Upper (1.5 m MLLW),7,Mytilus trossulus,Mytilus trossulus,3,25,12
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Upper (1.5 m MLLW),7,non-coralline algal crust,non-coralline algal crust,2,25,8
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Upper (1.5 m MLLW),7,Polyostea / Polysiphonia spp.,Polyostea / Polysiphonia spp.,1,25,4
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Upper (1.5 m MLLW),8,bare substrate,bare substrate,4,25,16
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Upper (1.5 m MLLW),8,Cryptosiphonia woodii,Cryptosiphonia woodii,4,25,16
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Upper (1.5 m MLLW),8,Fucus distichus,Fucus distichus,4,25,16
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Upper (1.5 m MLLW),8,Halosaccion glandiforme,Halosaccion glandiforme,4,25,16
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Upper (1.5 m MLLW),9,bare substrate,bare substrate,1,25,4
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Upper (1.5 m MLLW),9,barnacle,barnacle,1,25,4
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Upper (1.5 m MLLW),9,Cryptosiphonia woodii,Cryptosiphonia woodii,1,25,4
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Upper (1.5 m MLLW),9,encrusting coralline algae,encrusting coralline algae,1,25,4
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Upper (1.5 m MLLW),9,Fucus distichus,Fucus distichus,7,25,28
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Upper (1.5 m MLLW),9,non-coralline algal crust,non-coralline algal crust,7,25,28
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Upper (1.5 m MLLW),9,Polyostea / Polysiphonia spp.,Polyostea / Polysiphonia spp.,1,25,4
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Upper (1.5 m MLLW),10,bare substrate,bare substrate,1,25,4
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Upper (1.5 m MLLW),10,barnacle,barnacle,9,25,36
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Upper (1.5 m MLLW),10,Cryptosiphonia woodii,Cryptosiphonia woodii,4,25,16
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Upper (1.5 m MLLW),10,Devalerea spp.,Devaleraea / Palmaria spp.,1,25,4
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Upper (1.5 m MLLW),10,Fucus distichus,Fucus distichus,2,25,8
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Upper (1.5 m MLLW),10,Halosaccion glandiforme,Halosaccion glandiforme,1,25,4
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Upper (1.5 m MLLW),10,Polyostea / Polysiphonia spp.,Polyostea / Polysiphonia spp.,1,25,4
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Upper (1.5 m MLLW),11,bare substrate,bare substrate,2,25,8
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Upper (1.5 m MLLW),11,barnacle,barnacle,3,25,12
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Upper (1.5 m MLLW),11,Cryptosiphonia woodii,Cryptosiphonia woodii,7,25,28
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Upper (1.5 m MLLW),11,Devalerea spp.,Devaleraea / Palmaria spp.,1,25,4
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Upper (1.5 m MLLW),11,Fucus distichus,Fucus distichus,1,25,4
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Upper (1.5 m MLLW),11,Halosaccion glandiforme,Halosaccion glandiforme,1,25,4
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Upper (1.5 m MLLW),11,non-coralline algal crust,non-coralline algal crust,1,25,4
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Upper (1.5 m MLLW),11,Polyostea / Polysiphonia spp.,Polyostea / Polysiphonia spp.,1,25,4
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Upper (1.5 m MLLW),12,bare substrate,bare substrate,1,25,4
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Upper (1.5 m MLLW),12,Cryptosiphonia woodii,Cryptosiphonia woodii,8,25,32
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Upper (1.5 m MLLW),12,Devalerea spp.,Devaleraea / Palmaria spp.,2,25,8
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Upper (1.5 m MLLW),12,Fucus distichus,Fucus distichus,3,25,12
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Upper (1.5 m MLLW),12,non-coralline algal crust,non-coralline algal crust,1,25,4
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Upper (1.5 m MLLW),12,Ptilota spp.,Ptilota spp.,1,25,4
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Mid (0.5 m MLLW),1,bare substrate,bare substrate,5,25,20
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Mid (0.5 m MLLW),1,Devalerea spp.,Devaleraea / Palmaria spp.,6,25,24
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Mid (0.5 m MLLW),1,Fucus distichus,Fucus distichus,2,25,8
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Mid (0.5 m MLLW),1,Polyostea / Polysiphonia spp.,Polyostea / Polysiphonia spp.,3,25,12
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Mid (0.5 m MLLW),2,bare substrate,bare substrate,7,25,28
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Mid (0.5 m MLLW),2,Cryptosiphonia woodii,Cryptosiphonia woodii,1,25,4
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Mid (0.5 m MLLW),2,Devalerea spp.,Devaleraea / Palmaria spp.,11,25,44
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Mid (0.5 m MLLW),2,Polyostea / Polysiphonia spp.,Polyostea / Polysiphonia spp.,1,25,4
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Mid (0.5 m MLLW),3,Devalerea spp.,Devaleraea / Palmaria spp.,8,25,32
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Mid (0.5 m MLLW),3,Polyostea / Polysiphonia spp.,Polyostea / Polysiphonia spp.,4,25,16
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Mid (0.5 m MLLW),3,Tokidadendron bullatum,Phycodrys / Tokidadendron spp.,3,25,12
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Mid (0.5 m MLLW),4,Devalerea spp.,Devaleraea / Palmaria spp.,2,25,8
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Mid (0.5 m MLLW),4,Polyostea / Polysiphonia spp.,Polyostea / Polysiphonia spp.,2,25,8
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Mid (0.5 m MLLW),4,Saccharina latissima,Saccharina latissima,10,25,40
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Mid (0.5 m MLLW),4,Tokidadendron bullatum,Phycodrys / Tokidadendron spp.,4,25,16
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Mid (0.5 m MLLW),5,bare substrate,bare substrate,1,25,4
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Mid (0.5 m MLLW),5,barnacle,barnacle,8,25,32
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Mid (0.5 m MLLW),5,Devalerea spp.,Devaleraea / Palmaria spp.,2,25,8
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Mid (0.5 m MLLW),5,encrusting bryozoan,encrusitng bryozoan,1,25,4
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Mid (0.5 m MLLW),5,encrusting coralline algae,encrusting coralline algae,3,25,12
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Mid (0.5 m MLLW),5,Polyostea / Polysiphonia spp.,Polyostea / Polysiphonia spp.,4,25,16
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Mid (0.5 m MLLW),5,Tokidadendron bullatum,Phycodrys / Tokidadendron spp.,2,25,8
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Mid (0.5 m MLLW),6,bare substrate,bare substrate,1,25,4
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Mid (0.5 m MLLW),6,barnacle,barnacle,1,25,4
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Mid (0.5 m MLLW),6,Devalerea spp.,Devaleraea / Palmaria spp.,1,25,4
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Mid (0.5 m MLLW),6,encrusting coralline algae,encrusting coralline algae,1,25,4
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Mid (0.5 m MLLW),6,Polyostea / Polysiphonia spp.,Polyostea / Polysiphonia spp.,5,25,20
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Mid (0.5 m MLLW),6,Tokidadendron bullatum,Phycodrys / Tokidadendron spp.,4,25,16
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Mid (0.5 m MLLW),7,Polyostea / Polysiphonia spp.,Polyostea / Polysiphonia spp.,8,25,32
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Mid (0.5 m MLLW),8,Devalerea spp.,Devaleraea / Palmaria spp.,1,25,4
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Mid (0.5 m MLLW),8,Fucus distichus,Fucus distichus,2,25,8
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Mid (0.5 m MLLW),8,Polyostea / Polysiphonia spp.,Polyostea / Polysiphonia spp.,15,25,60
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Mid (0.5 m MLLW),9,Devalerea spp.,Devaleraea / Palmaria spp.,1,25,4
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Mid (0.5 m MLLW),9,Polyostea / Polysiphonia spp.,Polyostea / Polysiphonia spp.,7,25,28
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Mid (0.5 m MLLW),9,Saccharina latissima,Saccharina latissima,1,25,4
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Mid (0.5 m MLLW),9,Tokidadendron bullatum,Phycodrys / Tokidadendron spp.,7,25,28
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Mid (0.5 m MLLW),10,bare substrate,bare substrate,1,25,4
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Mid (0.5 m MLLW),10,Devalerea spp.,Devaleraea / Palmaria spp.,2,25,8
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Mid (0.5 m MLLW),10,Polyostea / Polysiphonia spp.,Polyostea / Polysiphonia spp.,6,25,24
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Mid (0.5 m MLLW),10,Tokidadendron bullatum,Phycodrys / Tokidadendron spp.,9,25,36
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Mid (0.5 m MLLW),11,bare substrate,bare substrate,1,25,4
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Mid (0.5 m MLLW),11,Polyostea / Polysiphonia spp.,Polyostea / Polysiphonia spp.,16,25,64
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Mid (0.5 m MLLW),11,Tokidadendron bullatum,Phycodrys / Tokidadendron spp.,7,25,28
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Mid (0.5 m MLLW),12,Devalerea spp.,Devaleraea / Palmaria spp.,11,25,44
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Mid (0.5 m MLLW),12,Polyostea / Polysiphonia spp.,Polyostea / Polysiphonia spp.,7,25,28
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Mid (0.5 m MLLW),12,Tokidadendron bullatum,Phycodrys / Tokidadendron spp.,1,25,4
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Upper (1.5 m MLLW),1,bare substrate,bare substrate,7,25,28
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Upper (1.5 m MLLW),1,barnacle,barnacle,3,25,12
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Upper (1.5 m MLLW),1,Fucus distichus,Fucus distichus,11,25,44
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Upper (1.5 m MLLW),2,barnacle,barnacle,2,25,8
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Upper (1.5 m MLLW),2,Fucus distichus,Fucus distichus,16,25,64
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Upper (1.5 m MLLW),2,Polyostea / Polysiphonia spp.,Polyostea / Polysiphonia spp.,2,25,8
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Upper (1.5 m MLLW),2,Pylaiella littoralis,Pylaiella littoralis,1,25,4
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Upper (1.5 m MLLW),3,bare substrate,bare substrate,1,25,4
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Upper (1.5 m MLLW),3,barnacle,barnacle,3,25,12
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Upper (1.5 m MLLW),3,Devalerea spp.,Devaleraea / Palmaria spp.,2,25,8
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Upper (1.5 m MLLW),3,Fucus distichus,Fucus distichus,9,25,36
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Upper (1.5 m MLLW),3,Halosaccion glandiforme,Halosaccion glandiforme,2,25,8
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Upper (1.5 m MLLW),3,Polyostea / Polysiphonia spp.,Polyostea / Polysiphonia spp.,1,25,4
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Upper (1.5 m MLLW),3,Pylaiella littoralis,Pylaiella littoralis,2,25,8
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Upper (1.5 m MLLW),4,bare substrate,bare substrate,3,25,12
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Upper (1.5 m MLLW),4,barnacle,barnacle,4,25,16
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Upper (1.5 m MLLW),4,Devalerea spp.,Devaleraea / Palmaria spp.,3,25,12
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Upper (1.5 m MLLW),4,Fucus distichus,Fucus distichus,12,25,48
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Upper (1.5 m MLLW),5,bare substrate,bare substrate,1,25,4
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Upper (1.5 m MLLW),5,barnacle,barnacle,5,25,20
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Upper (1.5 m MLLW),5,Devalerea spp.,Devaleraea / Palmaria spp.,4,25,16
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Upper (1.5 m MLLW),5,Fucus distichus,Fucus distichus,5,25,20
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Upper (1.5 m MLLW),5,Polyostea / Polysiphonia spp.,Polyostea / Polysiphonia spp.,2,25,8
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Upper (1.5 m MLLW),6,Fucus distichus,Fucus distichus,22,25,88
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Upper (1.5 m MLLW),6,Polyostea / Polysiphonia spp.,Polyostea / Polysiphonia spp.,1,25,4
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Upper (1.5 m MLLW),6,Pylaiella littoralis,Pylaiella littoralis,1,25,4
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Upper (1.5 m MLLW),7,barnacle,barnacle,9,25,36
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Upper (1.5 m MLLW),7,Boreophyllum / Pyropia / Wildemania spp.,Boreophyllum / Pyropia / Wildemania spp.,3,25,12
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Upper (1.5 m MLLW),7,Fucus distichus,Fucus distichus,9,25,36
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Upper (1.5 m MLLW),7,Mytilus trossulus,Mytilus trossulus,4,25,16
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Upper (1.5 m MLLW),8,bare substrate,bare substrate,2,25,8
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Upper (1.5 m MLLW),8,barnacle,barnacle,3,25,12
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Upper (1.5 m MLLW),8,Devalerea spp.,Devaleraea / Palmaria spp.,2,25,8
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Upper (1.5 m MLLW),8,Fucus distichus,Fucus distichus,11,25,44
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Upper (1.5 m MLLW),8,Halosaccion glandiforme,Halosaccion glandiforme,2,25,8
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Upper (1.5 m MLLW),9,bare substrate,bare substrate,3,25,12
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Upper (1.5 m MLLW),9,barnacle,barnacle,9,25,36
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Upper (1.5 m MLLW),9,Boreophyllum / Pyropia / Wildemania spp.,Boreophyllum / Pyropia / Wildemania spp.,2,25,8
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Upper (1.5 m MLLW),9,Fucus distichus,Fucus distichus,9,25,36
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Upper (1.5 m MLLW),10,Devalerea spp.,Devaleraea / Palmaria spp.,1,25,4
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Upper (1.5 m MLLW),10,Fucus distichus,Fucus distichus,12,25,48
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Upper (1.5 m MLLW),10,non-coralline algal crust,non-coralline algal crust,1,25,4
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Upper (1.5 m MLLW),10,Polyostea / Polysiphonia spp.,Polyostea / Polysiphonia spp.,5,25,20
