Region,BlockNumber,BlockName,SiteID,SiteName,SampleDate,YearSample,TransectNumber,Size
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,5,21
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,5,20
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,5,32
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,5,34
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,5,31
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,5,21
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,6,24
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,6,33
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,6,30
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,6,28
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,6,27
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,6,27
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,6,26
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,6,26
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,6,25
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,6,20
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,6,25
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,6,20
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,6,24
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,6,24
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,6,23
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,6,23
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,6,22
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,6,21
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,6,21
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,6,21
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,6,20
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,6,25
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,7,28
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,7,20
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,7,20
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,7,20
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,7,21
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,7,21
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,7,21
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,7,22
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,7,22
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,7,23
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,7,23
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,7,24
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,7,26
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,7,26
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,7,28
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,7,20
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,8,29
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,8,25
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,8,32
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,8,30
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,8,29
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,8,28
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,8,27
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,8,27
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,8,25
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,8,20
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,8,25
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,8,22
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,8,25
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,8,25
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,8,21
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,8,21
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,8,21
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,8,21
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,8,23
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,8,21
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,8,22
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,8,25
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,9,23
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,9,27
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,9,23
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,9,24
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,9,21
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,9,25
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,9,20
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,9,26
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,9,25
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,9,21
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,9,28
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,9,33
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,9,34
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,9,20
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,9,27
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,9,20
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,9,31
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,10,20
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,10,21
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,10,21
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,10,22
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,10,23
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,10,24
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,10,24
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,10,24
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,10,20
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,10,20
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,10,20
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,10,25
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,10,31
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,10,28
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,10,28
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,10,27
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,10,25
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,10,21
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,10,35
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,10,20
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,1,22
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,1,26
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,1,26
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,1,30
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,1,25
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,1,25
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,1,24
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,1,29
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,1,23
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,1,22
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,1,33
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,1,30
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,1,30
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,1,23
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,1,33
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,1,37
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,1,33
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,1,33
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,1,34
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,1,34
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,1,32
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,2,29
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,2,29
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,2,35
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,2,33
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,2,31
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,2,30
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,2,22
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,2,20
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,2,20
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,2,20
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,2,29
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,2,21
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,2,29
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,2,23
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,2,23
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,2,25
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,2,26
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,2,26
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,2,27
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,2,27
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,2,28
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,2,28
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,2,26
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,2,21
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,3,35
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,3,36
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,3,42
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,3,21
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,3,24
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,3,24
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,3,23
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,3,23
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,3,23
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,3,22
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,3,22
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,3,25
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,3,32
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,3,22
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,3,29
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,3,34
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,3,32
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,3,32
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,3,32
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,3,21
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,3,31
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,3,30
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,3,30
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,3,30
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,3,31
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,3,20
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,3,25
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,3,29
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,3,28
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,3,28
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,3,27
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,3,26
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,3,26
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,3,26
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,3,25
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,3,25
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,3,29
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,4,28
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,4,24
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,4,24
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,4,24
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,4,24
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,4,25
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,4,23
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,4,28
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,4,21
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,4,30
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,4,31
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,4,25
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,4,23
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,4,22
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,4,22
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,4,21
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,4,21
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,4,21
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,4,20
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,4,20
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,4,20
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,4,37
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,4,26
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,4,22
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,4,25
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,5,24
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,5,35
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,5,33
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,5,30
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,5,29
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,5,26
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,5,25
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,5,25
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,5,25
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,5,25
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,5,25
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,5,25
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,5,25
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,5,36
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,5,24
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,5,23
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,5,24
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,5,23
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,5,23
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,5,23
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,5,23
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,5,21
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,5,21
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,5,21
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,5,21
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,5,21
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,5,21
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,5,20
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,5,24
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,5,21
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,6,27
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,6,32
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,6,31
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,6,29
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,6,29
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,6,29
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,6,28
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,6,28
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,6,28
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,6,33
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,6,27
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,6,39
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,6,26
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,6,26
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,6,26
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,6,25
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,6,24
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,6,23
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,6,21
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,6,28
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,7,24
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,7,30
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,7,29
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,7,29
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,7,28
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,7,28
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,7,27
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,7,26
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,7,26
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,7,31
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,7,25
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,7,28
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,7,24
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,7,23
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,7,22
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,7,21
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,7,21
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,7,21
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,7,21
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,7,20
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,7,20
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,7,26
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,7,34
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,7,35
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,7,36
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,7,38
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,7,27
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,7,32
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,8,30
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,8,32
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,8,32
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,8,32
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,8,32
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,8,31
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,8,31
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,8,31
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,8,30
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,8,36
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,8,30
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,8,30
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,8,30
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,8,30
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,8,30
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,8,34
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,8,33
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,8,29
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,8,33
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,8,29
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,8,33
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,8,36
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,8,34
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,8,42
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,8,34
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,8,34
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,8,35
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,8,35
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,8,36
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,8,38
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,8,34
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,8,25
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,8,24
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,8,24
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,8,24
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,8,25
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,8,25
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,8,22
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,8,25
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,8,26
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,8,26
