Year,Date,Region,Site,latitude,longitude,Stratum,Replicate,Quadrat(m2),Field ID,AphiaID_accepted,ScientificName_accepted,Kingdom,Phylum,Class,Order,Family,Genus,Species,Synonymized name,#counts
2022,5/16/2022,Kachemak Bay,Outside Beach,59.473611,-151.894167,-1 m,8,1,Nucella sp.,138199,Nucella,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Nucella,n/a,n/a,1
2022,5/16/2022,Kachemak Bay,Outside Beach,59.473611,-151.894167,-1 m,10,1,Urticina crassicornis,100832,Urticina crassicornis,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Urticina,crassicornis,n/a,1
2022,5/16/2022,Kachemak Bay,Outside Beach,59.473611,-151.894167,High,8,1,Lottia sp.,160336,Lottia,Animalia,Mollusca,Gastropoda,Patellogastropoda ,Lottiidae,Lottia,n/a,Tectura,1
2022,5/16/2022,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,1,1,Katharina tunicata,386338,Katharina tunicata,Animalia,Mollusca,Polyplacophora,Chitonida,Mopaliidae,Katharina,tunicata,n/a,9
2022,5/16/2022,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,1,1,Lottia sp.,160336,Lottia,Animalia,Mollusca,Gastropoda,Patellogastropoda ,Lottiidae,Lottia,n/a,Tectura,2
2022,5/16/2022,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,2,1,Katharina tunicata,386338,Katharina tunicata,Animalia,Mollusca,Polyplacophora,Chitonida,Mopaliidae,Katharina,tunicata,n/a,3
2022,5/16/2022,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,2,1,Lottia sp.,160336,Lottia,Animalia,Mollusca,Gastropoda,Patellogastropoda ,Lottiidae,Lottia,n/a,Tectura,2
2022,5/16/2022,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,2,1,Nucella sp.,138199,Nucella,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Nucella,n/a,n/a,1
2022,5/16/2022,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,3,1,Katharina tunicata,386338,Katharina tunicata,Animalia,Mollusca,Polyplacophora,Chitonida,Mopaliidae,Katharina,tunicata,n/a,4
2022,5/16/2022,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,3,1,Lottia sp.,160336,Lottia,Animalia,Mollusca,Gastropoda,Patellogastropoda ,Lottiidae,Lottia,n/a,Tectura,1
2022,5/16/2022,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,3,1,Nucella sp.,138199,Nucella,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Nucella,n/a,n/a,1
2022,5/16/2022,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,4,1,Katharina tunicata,386338,Katharina tunicata,Animalia,Mollusca,Polyplacophora,Chitonida,Mopaliidae,Katharina,tunicata,n/a,10
2022,5/16/2022,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,4,1,Leptasterias hexactis,369195,Leptasterias hexactis,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Leptasterias,hexactis,n/a,1
2022,5/16/2022,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,4,1,Lottia sp.,160336,Lottia,Animalia,Mollusca,Gastropoda,Patellogastropoda ,Lottiidae,Lottia,n/a,Tectura,2
2022,5/16/2022,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,4,1,Nucella sp.,138199,Nucella,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Nucella,n/a,n/a,2
2022,5/16/2022,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,5,1,Katharina tunicata,386338,Katharina tunicata,Animalia,Mollusca,Polyplacophora,Chitonida,Mopaliidae,Katharina,tunicata,n/a,4
2022,5/16/2022,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,5,1,Lottia sp.,160336,Lottia,Animalia,Mollusca,Gastropoda,Patellogastropoda ,Lottiidae,Lottia,n/a,Tectura,2
2022,5/16/2022,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,5,1,Nucella sp.,138199,Nucella,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Nucella,n/a,n/a,1
2022,5/16/2022,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,6,1,Lottia sp.,160336,Lottia,Animalia,Mollusca,Gastropoda,Patellogastropoda ,Lottiidae,Lottia,n/a,Tectura,1
2022,5/16/2022,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,6,1,Nucella sp.,138199,Nucella,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Nucella,n/a,n/a,2
2022,5/16/2022,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,7,1,Katharina tunicata,386338,Katharina tunicata,Animalia,Mollusca,Polyplacophora,Chitonida,Mopaliidae,Katharina,tunicata,n/a,2
2022,5/16/2022,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,7,1,Lottia sp.,160336,Lottia,Animalia,Mollusca,Gastropoda,Patellogastropoda ,Lottiidae,Lottia,n/a,Tectura,1
2022,5/16/2022,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,7,1,Nucella sp.,138199,Nucella,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Nucella,n/a,n/a,1
2022,5/16/2022,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,7,1,Urticina crassicornis,100832,Urticina crassicornis,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Urticina,crassicornis,n/a,1
2022,5/16/2022,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,8,1,Katharina tunicata,386338,Katharina tunicata,Animalia,Mollusca,Polyplacophora,Chitonida,Mopaliidae,Katharina,tunicata,n/a,2
2022,5/16/2022,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,8,1,Lottia sp.,160336,Lottia,Animalia,Mollusca,Gastropoda,Patellogastropoda ,Lottiidae,Lottia,n/a,Tectura,1
2022,5/16/2022,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,8,1,Tonicella sp.,138090,Tonicella,Animalia,Mollusca,Polyplacophora,Chitonida,Tonicellidae,Tonicella,n/a,n/a,1
2022,5/16/2022,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,8,1,Urticina crassicornis,100832,Urticina crassicornis,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Urticina,crassicornis,n/a,1
2022,5/16/2022,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,9,1,Katharina tunicata,386338,Katharina tunicata,Animalia,Mollusca,Polyplacophora,Chitonida,Mopaliidae,Katharina,tunicata,n/a,2
2022,5/16/2022,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,9,1,Lottia sp.,160336,Lottia,Animalia,Mollusca,Gastropoda,Patellogastropoda ,Lottiidae,Lottia,n/a,Tectura,1
2022,5/16/2022,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,9,1,Nucella sp.,138199,Nucella,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Nucella,n/a,n/a,1
2022,5/16/2022,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,9,1,red anemone,1360,Actiniaria,Animalia,Cnidaria,Anthozoa ,Actiniaria ,n/a,n/a,n/a,n/a,1
2022,5/16/2022,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,9,1,Urticina crassicornis,100832,Urticina crassicornis,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Urticina,crassicornis,n/a,1
2022,5/16/2022,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,10,1,Katharina tunicata,386338,Katharina tunicata,Animalia,Mollusca,Polyplacophora,Chitonida,Mopaliidae,Katharina,tunicata,n/a,2
2022,5/16/2022,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,10,1,Lottia sp.,160336,Lottia,Animalia,Mollusca,Gastropoda,Patellogastropoda ,Lottiidae,Lottia,n/a,Tectura,2
2022,5/16/2022,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,10,1,Urticina crassicornis,100832,Urticina crassicornis,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Urticina,crassicornis,n/a,1
2022,5/16/2022,Kachemak Bay,Outside Beach,59.473611,-151.894167,Mid,1,1,Katharina tunicata,386338,Katharina tunicata,Animalia,Mollusca,Polyplacophora,Chitonida,Mopaliidae,Katharina,tunicata,n/a,2
2022,5/16/2022,Kachemak Bay,Outside Beach,59.473611,-151.894167,Mid,1,1,Lottia sp.,160336,Lottia,Animalia,Mollusca,Gastropoda,Patellogastropoda ,Lottiidae,Lottia,n/a,Tectura,2
2022,5/16/2022,Kachemak Bay,Outside Beach,59.473611,-151.894167,Mid,1,1,Nucella sp.,138199,Nucella,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Nucella,n/a,n/a,1
2022,5/16/2022,Kachemak Bay,Outside Beach,59.473611,-151.894167,Mid,3,1,Lottia sp.,160336,Lottia,Animalia,Mollusca,Gastropoda,Patellogastropoda ,Lottiidae,Lottia,n/a,Tectura,2
2022,5/16/2022,Kachemak Bay,Outside Beach,59.473611,-151.894167,Mid,4,1,Lottia sp.,160336,Lottia,Animalia,Mollusca,Gastropoda,Patellogastropoda ,Lottiidae,Lottia,n/a,Tectura,1
2022,5/16/2022,Kachemak Bay,Outside Beach,59.473611,-151.894167,Mid,4,1,red anemone,1360,Actiniaria,Animalia,Cnidaria,Anthozoa ,Actiniaria ,n/a,n/a,n/a,n/a,2
2022,5/16/2022,Kachemak Bay,Outside Beach,59.473611,-151.894167,Mid,6,1,Lottia sp.,160336,Lottia,Animalia,Mollusca,Gastropoda,Patellogastropoda ,Lottiidae,Lottia,n/a,Tectura,1
2022,5/16/2022,Kachemak Bay,Outside Beach,59.473611,-151.894167,Mid,7,1,Lottia sp.,160336,Lottia,Animalia,Mollusca,Gastropoda,Patellogastropoda ,Lottiidae,Lottia,n/a,Tectura,1
2022,5/16/2022,Kachemak Bay,Outside Beach,59.473611,-151.894167,Mid,8,1,Urticina crassicornis,100832,Urticina crassicornis,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Urticina,crassicornis,n/a,2
2022,5/16/2022,Kachemak Bay,Outside Beach,59.473611,-151.894167,Mid,9,1,Katharina tunicata,386338,Katharina tunicata,Animalia,Mollusca,Polyplacophora,Chitonida,Mopaliidae,Katharina,tunicata,n/a,2
2022,5/16/2022,Kachemak Bay,Outside Beach,59.473611,-151.894167,Mid,9,1,Urticina crassicornis,100832,Urticina crassicornis,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Urticina,crassicornis,n/a,1
2022,5/16/2022,Kachemak Bay,Outside Beach,59.473611,-151.894167,Mid,10,1,Katharina tunicata,386338,Katharina tunicata,Animalia,Mollusca,Polyplacophora,Chitonida,Mopaliidae,Katharina,tunicata,n/a,2
2022,5/16/2022,Kachemak Bay,Port Graham,59.373333,-151.894167,-1 m,6,1,Lottia sp.,160336,Lottia,Animalia,Mollusca,Gastropoda,Patellogastropoda ,Lottiidae,Lottia,n/a,Tectura,2
2022,5/16/2022,Kachemak Bay,Port Graham,59.373333,-151.894167,-1 m,8,1,Lottia sp.,160336,Lottia,Animalia,Mollusca,Gastropoda,Patellogastropoda ,Lottiidae,Lottia,n/a,Tectura,1
2022,5/16/2022,Kachemak Bay,Port Graham,59.373333,-151.894167,Low,1,1,Katharina tunicata,386338,Katharina tunicata,Animalia,Mollusca,Polyplacophora,Chitonida,Mopaliidae,Katharina,tunicata,n/a,3
2022,5/16/2022,Kachemak Bay,Port Graham,59.373333,-151.894167,Low,1,1,Nucella sp.,138199,Nucella,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Nucella,n/a,n/a,3
2022,5/16/2022,Kachemak Bay,Port Graham,59.373333,-151.894167,Low,1,1,Urticina crassicornis,100832,Urticina crassicornis,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Urticina,crassicornis,n/a,1
2022,5/16/2022,Kachemak Bay,Port Graham,59.373333,-151.894167,Low,2,1,Nucella sp.,138199,Nucella,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Nucella,n/a,n/a,1
2022,5/16/2022,Kachemak Bay,Port Graham,59.373333,-151.894167,Low,3,1,Acmaea mitra,456582,Acmaea mitra,Animalia,Mollusca,Gastropoda,Patellogastropoda ,Acmaeidae,Acmaea,mitra,n/a,1
2022,5/16/2022,Kachemak Bay,Port Graham,59.373333,-151.894167,Low,3,1,Katharina tunicata,386338,Katharina tunicata,Animalia,Mollusca,Polyplacophora,Chitonida,Mopaliidae,Katharina,tunicata,n/a,1
2022,5/16/2022,Kachemak Bay,Port Graham,59.373333,-151.894167,Low,3,1,Nucella sp.,138199,Nucella,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Nucella,n/a,n/a,2
2022,5/16/2022,Kachemak Bay,Port Graham,59.373333,-151.894167,Low,4,1,Katharina tunicata,386338,Katharina tunicata,Animalia,Mollusca,Polyplacophora,Chitonida,Mopaliidae,Katharina,tunicata,n/a,2
2022,5/16/2022,Kachemak Bay,Port Graham,59.373333,-151.894167,Low,4,1,Lottia sp.,160336,Lottia,Animalia,Mollusca,Gastropoda,Patellogastropoda ,Lottiidae,Lottia,n/a,Tectura,1
2022,5/16/2022,Kachemak Bay,Port Graham,59.373333,-151.894167,Low,5,1,Katharina tunicata,386338,Katharina tunicata,Animalia,Mollusca,Polyplacophora,Chitonida,Mopaliidae,Katharina,tunicata,n/a,4
2022,5/16/2022,Kachemak Bay,Port Graham,59.373333,-151.894167,Low,6,1,Acmaea mitra,456582,Acmaea mitra,Animalia,Mollusca,Gastropoda,Patellogastropoda ,Acmaeidae,Acmaea,mitra,n/a,1
2022,5/16/2022,Kachemak Bay,Port Graham,59.373333,-151.894167,Low,6,1,Nucella sp.,138199,Nucella,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Nucella,n/a,n/a,2
2022,5/16/2022,Kachemak Bay,Port Graham,59.373333,-151.894167,Low,7,1,Urticina crassicornis,100832,Urticina crassicornis,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Urticina,crassicornis,n/a,1
2022,5/16/2022,Kachemak Bay,Port Graham,59.373333,-151.894167,Low,8,1,Katharina tunicata,386338,Katharina tunicata,Animalia,Mollusca,Polyplacophora,Chitonida,Mopaliidae,Katharina,tunicata,n/a,4
2022,5/16/2022,Kachemak Bay,Port Graham,59.373333,-151.894167,Low,8,1,Nucella sp.,138199,Nucella,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Nucella,n/a,n/a,3
2022,5/16/2022,Kachemak Bay,Port Graham,59.373333,-151.894167,Low,9,1,Katharina tunicata,386338,Katharina tunicata,Animalia,Mollusca,Polyplacophora,Chitonida,Mopaliidae,Katharina,tunicata,n/a,3
2022,5/16/2022,Kachemak Bay,Port Graham,59.373333,-151.894167,Low,10,1,Katharina tunicata,386338,Katharina tunicata,Animalia,Mollusca,Polyplacophora,Chitonida,Mopaliidae,Katharina,tunicata,n/a,1
2022,5/16/2022,Kachemak Bay,Port Graham,59.373333,-151.894167,Low,10,1,Nucella sp.,138199,Nucella,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Nucella,n/a,n/a,1
2022,5/16/2022,Kachemak Bay,Port Graham,59.373333,-151.894167,Mid,1,1,Lottia sp.,160336,Lottia,Animalia,Mollusca,Gastropoda,Patellogastropoda ,Lottiidae,Lottia,n/a,Tectura,4
2022,5/16/2022,Kachemak Bay,Port Graham,59.373333,-151.894167,Mid,2,1,Lottia sp.,160336,Lottia,Animalia,Mollusca,Gastropoda,Patellogastropoda ,Lottiidae,Lottia,n/a,Tectura,2
2022,5/16/2022,Kachemak Bay,Port Graham,59.373333,-151.894167,Mid,7,1,Lottia sp.,160336,Lottia,Animalia,Mollusca,Gastropoda,Patellogastropoda ,Lottiidae,Lottia,n/a,Tectura,1
2022,5/16/2022,Kachemak Bay,Port Graham,59.373333,-151.894167,Mid,7,1,Nucella sp.,138199,Nucella,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Nucella,n/a,n/a,1
2022,5/16/2022,Kachemak Bay,Port Graham,59.373333,-151.894167,Mid,8,1,Lottia sp.,160336,Lottia,Animalia,Mollusca,Gastropoda,Patellogastropoda ,Lottiidae,Lottia,n/a,Tectura,2
2022,5/16/2022,Kachemak Bay,Port Graham,59.373333,-151.894167,Mid,10,1,Lottia sp.,160336,Lottia,Animalia,Mollusca,Gastropoda,Patellogastropoda ,Lottiidae,Lottia,n/a,Tectura,3
2023,5/20/2023,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,High,1,1,Lottia sp.,160336,Lottia,Animalia,Mollusca,Gastropoda,Patellogastropoda ,Lottiidae,Lottia,n/a,Tectura,2
2023,5/20/2023,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,High,1,1,Nucella sp.,138199,Nucella,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Nucella,n/a,n/a,4
2023,5/20/2023,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,High,3,1,Anthopleura artemisia,283337,Anthopleura artemisia,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Anthopleura,artemisia,n/a,3
2023,5/20/2023,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,High,3,1,Lottia sp.,160336,Lottia,Animalia,Mollusca,Gastropoda,Patellogastropoda ,Lottiidae,Lottia,n/a,Tectura,4
2023,5/20/2023,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,High,3,1,Nucella sp.,138199,Nucella,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Nucella,n/a,n/a,2
2023,5/20/2023,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,High,4,1,Anthopleura artemisia,283337,Anthopleura artemisia,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Anthopleura,artemisia,n/a,1
2023,5/20/2023,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,High,4,1,Lottia sp.,160336,Lottia,Animalia,Mollusca,Gastropoda,Patellogastropoda ,Lottiidae,Lottia,n/a,Tectura,1
2023,5/20/2023,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,High,6,1,Lottia sp.,160336,Lottia,Animalia,Mollusca,Gastropoda,Patellogastropoda ,Lottiidae,Lottia,n/a,Tectura,6
2023,5/20/2023,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,High,6,1,Nucella sp.,138199,Nucella,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Nucella,n/a,n/a,2
2023,5/20/2023,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,High,7,1,Anthopleura artemisia,283337,Anthopleura artemisia,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Anthopleura,artemisia,n/a,1
2023,5/20/2023,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,High,7,1,Lottia sp.,160336,Lottia,Animalia,Mollusca,Gastropoda,Patellogastropoda ,Lottiidae,Lottia,n/a,Tectura,3
2023,5/20/2023,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,High,7,1,Nucella sp.,138199,Nucella,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Nucella,n/a,n/a,2
2023,5/20/2023,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,High,8,1,Nucella sp.,138199,Nucella,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Nucella,n/a,n/a,1
2023,5/20/2023,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,High,9,1,Anthopleura artemisia,283337,Anthopleura artemisia,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Anthopleura,artemisia,n/a,1
2023,5/20/2023,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,High,9,1,Lottia sp.,160336,Lottia,Animalia,Mollusca,Gastropoda,Patellogastropoda ,Lottiidae,Lottia,n/a,Tectura,2
2023,5/20/2023,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,High,10,1,Anthopleura artemisia,283337,Anthopleura artemisia,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Anthopleura,artemisia,n/a,1
2023,5/20/2023,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,High,10,1,Lottia sp.,160336,Lottia,Animalia,Mollusca,Gastropoda,Patellogastropoda ,Lottiidae,Lottia,n/a,Tectura,1
2023,5/20/2023,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,High,10,1,Nucella sp.,138199,Nucella,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Nucella,n/a,n/a,1
2023,5/20/2023,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,High,10,1,Urticina crassicornis,100832,Urticina crassicornis,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Urticina,crassicornis,n/a,1
2023,5/20/2023,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,Low,1,1,Lottia sp.,160336,Lottia,Animalia,Mollusca,Gastropoda,Patellogastropoda ,Lottiidae,Lottia,n/a,Tectura,2
2023,5/20/2023,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,Low,5,1,Lottia sp.,160336,Lottia,Animalia,Mollusca,Gastropoda,Patellogastropoda ,Lottiidae,Lottia,n/a,Tectura,3
2023,5/20/2023,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,Low,7,1,Lottia sp.,160336,Lottia,Animalia,Mollusca,Gastropoda,Patellogastropoda ,Lottiidae,Lottia,n/a,Tectura,4
2023,5/20/2023,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,Low,8,1,Lottia sp.,160336,Lottia,Animalia,Mollusca,Gastropoda,Patellogastropoda ,Lottiidae,Lottia,n/a,Tectura,4
2023,5/20/2023,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,Mid,1,1,Anthopleura artemisia,283337,Anthopleura artemisia,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Anthopleura,artemisia,n/a,1
2023,5/20/2023,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,Mid,1,1,Lottia sp.,160336,Lottia,Animalia,Mollusca,Gastropoda,Patellogastropoda ,Lottiidae,Lottia,n/a,Tectura,1
2023,5/20/2023,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,Mid,3,1,Anthopleura artemisia,283337,Anthopleura artemisia,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Anthopleura,artemisia,n/a,2
2023,5/20/2023,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,Mid,4,1,Anthopleura artemisia,283337,Anthopleura artemisia,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Anthopleura,artemisia,n/a,2
2023,5/20/2023,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,Mid,5,1,Anthopleura artemisia,283337,Anthopleura artemisia,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Anthopleura,artemisia,n/a,12
2023,5/20/2023,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,Mid,6,1,Anthopleura artemisia,283337,Anthopleura artemisia,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Anthopleura,artemisia,n/a,19
2023,5/20/2023,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,Mid,9,1,Anthopleura artemisia,283337,Anthopleura artemisia,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Anthopleura,artemisia,n/a,6
2023,5/20/2023,Kachemak Bay,Bluff Point,59.6567,-151.671167,High,2,1,Anthopleura artemisia,283337,Anthopleura artemisia,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Anthopleura,artemisia,n/a,2
2023,5/20/2023,Kachemak Bay,Bluff Point,59.6567,-151.671167,High,2,1,Lottia sp.,160336,Lottia,Animalia,Mollusca,Gastropoda,Patellogastropoda ,Lottiidae,Lottia,n/a,Tectura,1
2023,5/20/2023,Kachemak Bay,Bluff Point,59.6567,-151.671167,High,2,1,Nucella sp.,138199,Nucella,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Nucella,n/a,n/a,1
2023,5/20/2023,Kachemak Bay,Bluff Point,59.6567,-151.671167,High,4,1,Anthopleura artemisia,283337,Anthopleura artemisia,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Anthopleura,artemisia,n/a,3
2023,5/20/2023,Kachemak Bay,Bluff Point,59.6567,-151.671167,High,6,1,Lottia sp.,160336,Lottia,Animalia,Mollusca,Gastropoda,Patellogastropoda ,Lottiidae,Lottia,n/a,Tectura,1
2023,5/20/2023,Kachemak Bay,Bluff Point,59.6567,-151.671167,Low,1,1,Anthopleura artemisia,283337,Anthopleura artemisia,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Anthopleura,artemisia,n/a,1
2023,5/20/2023,Kachemak Bay,Bluff Point,59.6567,-151.671167,Low,1,1,Lottia sp.,160336,Lottia,Animalia,Mollusca,Gastropoda,Patellogastropoda ,Lottiidae,Lottia,n/a,Tectura,3
2023,5/20/2023,Kachemak Bay,Bluff Point,59.6567,-151.671167,Low,5,1,Lottia sp.,160336,Lottia,Animalia,Mollusca,Gastropoda,Patellogastropoda ,Lottiidae,Lottia,n/a,Tectura,1
2023,5/20/2023,Kachemak Bay,Bluff Point,59.6567,-151.671167,Low,7,1,Lottia sp.,160336,Lottia,Animalia,Mollusca,Gastropoda,Patellogastropoda ,Lottiidae,Lottia,n/a,Tectura,1
2023,5/20/2023,Kachemak Bay,Bluff Point,59.6567,-151.671167,Mid,2,1,Lottia sp.,160336,Lottia,Animalia,Mollusca,Gastropoda,Patellogastropoda ,Lottiidae,Lottia,n/a,Tectura,1
2023,5/20/2023,Kachemak Bay,Bluff Point,59.6567,-151.671167,Mid,8,1,Anthopleura artemisia,283337,Anthopleura artemisia,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Anthopleura,artemisia,n/a,1
2023,5/18/2023,Kachemak Bay,Cohen Island,59.539133,-151.47695,-1 m,1,1,Katharina tunicata,386338,Katharina tunicata,Animalia,Mollusca,Polyplacophora,Chitonida,Mopaliidae,Katharina,tunicata,n/a,2
2023,5/18/2023,Kachemak Bay,Cohen Island,59.539133,-151.47695,-1 m,1,1,Lottia sp.,160336,Lottia,Animalia,Mollusca,Gastropoda,Patellogastropoda ,Lottiidae,Lottia,n/a,Tectura,1
2023,5/18/2023,Kachemak Bay,Cohen Island,59.539133,-151.47695,-1 m,1,1,Nucella sp.,138199,Nucella,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Nucella,n/a,n/a,1
2023,5/18/2023,Kachemak Bay,Cohen Island,59.539133,-151.47695,-1 m,2,1,Katharina tunicata,386338,Katharina tunicata,Animalia,Mollusca,Polyplacophora,Chitonida,Mopaliidae,Katharina,tunicata,n/a,2
2023,5/18/2023,Kachemak Bay,Cohen Island,59.539133,-151.47695,-1 m,3,1,Katharina tunicata,386338,Katharina tunicata,Animalia,Mollusca,Polyplacophora,Chitonida,Mopaliidae,Katharina,tunicata,n/a,3
2023,5/18/2023,Kachemak Bay,Cohen Island,59.539133,-151.47695,-1 m,3,1,Nucella sp.,138199,Nucella,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Nucella,n/a,n/a,1
2023,5/18/2023,Kachemak Bay,Cohen Island,59.539133,-151.47695,-1 m,6,1,Katharina tunicata,386338,Katharina tunicata,Animalia,Mollusca,Polyplacophora,Chitonida,Mopaliidae,Katharina,tunicata,n/a,2
2023,5/18/2023,Kachemak Bay,Cohen Island,59.539133,-151.47695,-1 m,6,1,Leptasterias hexactis,369179,Leptasterias hexactis,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Leptasterias,hexactis,n/a,6
