Region,BlockNumber,BlockName,SiteID,SiteName,SampleDate,YearSample,TransectNumber,NumberPrimaryCores,PrimaryMusselCount,NumberAdditionalCores,AdditionalMusselCount
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/19/2016,2016,7,1,6,1,25
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/19/2016,2016,8,1,8,3,24
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/19/2016,2016,9,1,5,1,36
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/19/2016,2016,10,1,9,5,31
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/24/2017,2017,1,1,1,8,0
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/24/2017,2017,2,1,0,8,4
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/24/2017,2017,3,1,11,2,16
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/24/2017,2017,4,1,3,4,19
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/24/2017,2017,5,1,3,4,14
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/24/2017,2017,6,1,10,2,12
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/24/2017,2017,7,1,1,4,22
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/24/2017,2017,8,1,4,5,20
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/24/2017,2017,9,1,7,4,26
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/24/2017,2017,10,1,4,5,23
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/12/2018,2018,1,1,3,4,75
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/12/2018,2018,2,1,0,4,22
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/12/2018,2018,3,1,2,3,28
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/12/2018,2018,4,1,11,1,10
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/12/2018,2018,5,1,6,8,21
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/12/2018,2018,6,1,18,1,19
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/12/2018,2018,7,1,1,8,31
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/12/2018,2018,8,1,8,1,34
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/12/2018,2018,9,1,33,4,83
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/12/2018,2018,10,1,0,2,10
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/17/2019,2019,1,1,0,8,0
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/17/2019,2019,2,1,1,7,11
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/17/2019,2019,3,1,4,8,0
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/17/2019,2019,4,1,2,8,30
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/17/2019,2019,5,1,11,3,19
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/17/2019,2019,6,1,3,8,26
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/17/2019,2019,7,1,20,1,62
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/17/2019,2019,8,1,11,2,39
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/17/2019,2019,9,1,1,2,16
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/17/2019,2019,10,1,0,6,26
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/25/2021,2021,1,1,0,8,0
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/25/2021,2021,2,1,0,8,0
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/25/2021,2021,3,1,3,3,15
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/25/2021,2021,4,1,2,3,32
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/25/2021,2021,5,1,24,0,.
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/25/2021,2021,6,1,0,8,9
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/25/2021,2021,7,1,18,1,17
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/25/2021,2021,8,1,15,1,15
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/25/2021,2021,9,1,21,0,.
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/25/2021,2021,10,1,1,3,25
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/16/2022,2022,1,1,0,8,0
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/16/2022,2022,2,1,0,8,0
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/16/2022,2022,3,1,0,8,64
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/16/2022,2022,4,1,48,5,59
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/16/2022,2022,5,1,2,8,4
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/16/2022,2022,6,1,19,1,10
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/16/2022,2022,7,1,29,2,79
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/16/2022,2022,8,1,9,1,15
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/16/2022,2022,9,1,14,1,19
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/16/2022,2022,10,1,15,2,8
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/17/2008,2008,1,1,243,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/17/2008,2008,2,1,196,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/17/2008,2008,3,1,2,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/17/2008,2008,4,1,167,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/17/2008,2008,5,1,212,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/17/2008,2008,6,1,125,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/17/2008,2008,7,1,57,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/17/2008,2008,8,1,2,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/17/2008,2008,9,1,162,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/17/2008,2008,10,1,204,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/27/2009,2009,1,1,15,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/27/2009,2009,2,1,78,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/27/2009,2009,3,1,126,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/27/2009,2009,4,1,82,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/27/2009,2009,5,1,158,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/27/2009,2009,6,0,.,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/27/2009,2009,7,1,122,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/27/2009,2009,8,1,170,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/27/2009,2009,9,1,232,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/27/2009,2009,10,1,51,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/27/2010,2010,1,1,257,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/27/2010,2010,2,1,73,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/27/2010,2010,3,1,135,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/27/2010,2010,4,1,152,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/27/2010,2010,5,1,160,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/27/2010,2010,6,1,215,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/27/2010,2010,7,1,76,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/27/2010,2010,8,1,78,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/27/2010,2010,9,1,0,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/27/2010,2010,10,1,189,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/14/2011,2011,1,1,164,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/14/2011,2011,2,1,117,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/14/2011,2011,3,1,210,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/14/2011,2011,4,1,84,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/14/2011,2011,5,1,241,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/14/2011,2011,6,1,106,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/14/2011,2011,7,1,112,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/14/2011,2011,8,1,179,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/14/2011,2011,9,1,139,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/14/2011,2011,10,1,240,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/19/2012,2012,1,1,140,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/19/2012,2012,2,1,251,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/19/2012,2012,3,1,108,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/19/2012,2012,4,1,15,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/19/2012,2012,5,1,210,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/19/2012,2012,6,1,61,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/19/2012,2012,7,1,115,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/19/2012,2012,8,1,387,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/19/2012,2012,9,1,437,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/19/2012,2012,10,1,265,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/22/2013,2013,1,1,71,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/22/2013,2013,2,1,141,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/22/2013,2013,3,1,148,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/22/2013,2013,4,1,153,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/22/2013,2013,5,1,213,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/22/2013,2013,6,1,226,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/22/2013,2013,7,1,271,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/22/2013,2013,8,1,18,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/22/2013,2013,9,1,69,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/22/2013,2013,10,1,199,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/14/2014,2014,1,1,302,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/14/2014,2014,2,1,107,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/14/2014,2014,3,1,126,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/14/2014,2014,4,1,80,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/14/2014,2014,5,1,166,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/14/2014,2014,6,1,470,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/14/2014,2014,7,1,0,1,411
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/14/2014,2014,8,1,632,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/14/2014,2014,9,1,183,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/14/2014,2014,10,1,81,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/16/2015,2015,1,1,192,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/16/2015,2015,2,1,140,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/16/2015,2015,3,1,264,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/16/2015,2015,4,1,139,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/16/2015,2015,5,1,110,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/16/2015,2015,6,1,192,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/16/2015,2015,7,1,93,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/16/2015,2015,8,1,148,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/16/2015,2015,9,1,131,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/16/2015,2015,10,1,227,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/21/2016,2016,1,1,98,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/21/2016,2016,2,1,56,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/21/2016,2016,3,1,37,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/21/2016,2016,4,1,69,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/21/2016,2016,5,1,4,2,117
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/21/2016,2016,6,1,27,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/21/2016,2016,7,1,23,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/21/2016,2016,8,1,94,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/21/2016,2016,9,1,8,2,75
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/21/2016,2016,10,1,162,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/23/2017,2017,1,1,48,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/23/2017,2017,2,1,147,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/23/2017,2017,3,1,57,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/23/2017,2017,4,1,122,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/23/2017,2017,5,1,143,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/23/2017,2017,6,1,63,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/23/2017,2017,7,1,23,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/23/2017,2017,8,1,79,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/23/2017,2017,9,1,53,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/23/2017,2017,10,1,47,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/13/2018,2018,1,1,86,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/13/2018,2018,2,1,72,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/13/2018,2018,3,1,96,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/13/2018,2018,4,1,256,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/13/2018,2018,5,1,146,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/13/2018,2018,6,1,102,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/13/2018,2018,7,1,0,2,68
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/13/2018,2018,8,1,266,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/13/2018,2018,9,1,36,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/13/2018,2018,10,1,202,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/18/2019,2019,1,1,64,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/18/2019,2019,2,1,136,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/18/2019,2019,3,1,66,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/18/2019,2019,4,1,180,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/18/2019,2019,5,1,71,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/18/2019,2019,6,1,55,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/18/2019,2019,7,1,34,1,151
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/18/2019,2019,8,1,76,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/18/2019,2019,9,1,157,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/18/2019,2019,10,1,373,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/15/2022,2022,1,1,286,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/15/2022,2022,2,1,64,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/15/2022,2022,3,1,59,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/15/2022,2022,4,1,183,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/15/2022,2022,5,1,99,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/15/2022,2022,6,1,42,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/15/2022,2022,7,1,26,1,327
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/15/2022,2022,8,1,236,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/15/2022,2022,9,1,116,0,.
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/15/2022,2022,10,1,113,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/16/2008,2008,1,1,0,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/16/2008,2008,2,1,143,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/16/2008,2008,3,1,119,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/16/2008,2008,4,1,121,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/16/2008,2008,5,1,139,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/16/2008,2008,6,1,107,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/16/2008,2008,7,1,153,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/16/2008,2008,8,1,103,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/16/2008,2008,9,1,28,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/16/2008,2008,10,1,83,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/26/2009,2009,1,1,81,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/26/2009,2009,2,1,57,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/26/2009,2009,3,1,74,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/26/2009,2009,4,1,87,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/26/2009,2009,5,1,104,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/26/2009,2009,6,1,99,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/26/2009,2009,7,1,132,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/26/2009,2009,8,1,56,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/26/2009,2009,9,1,18,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/26/2009,2009,10,1,69,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,1,1,76,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,2,1,101,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,3,1,185,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,4,1,35,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,5,1,66,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,6,1,90,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,7,1,109,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,8,1,73,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,9,1,103,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,10,1,12,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/13/2011,2011,1,1,110,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/13/2011,2011,2,1,61,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/13/2011,2011,3,1,117,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/13/2011,2011,4,1,4,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/13/2011,2011,5,1,76,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/13/2011,2011,6,1,50,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/13/2011,2011,7,1,107,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/13/2011,2011,8,1,184,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/13/2011,2011,9,1,83,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/13/2011,2011,10,1,26,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/18/2012,2012,1,1,0,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/18/2012,2012,2,1,0,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/18/2012,2012,3,1,0,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/18/2012,2012,4,1,0,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/18/2012,2012,5,1,0,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/18/2012,2012,6,1,0,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/18/2012,2012,7,1,0,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/18/2012,2012,8,1,0,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/18/2012,2012,9,1,0,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/18/2012,2012,10,1,0,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/21/2013,2013,1,1,83,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/21/2013,2013,2,1,20,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/21/2013,2013,3,1,169,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/21/2013,2013,4,1,34,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/21/2013,2013,5,1,53,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/21/2013,2013,6,1,99,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/21/2013,2013,7,1,277,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/21/2013,2013,8,1,45,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/21/2013,2013,9,1,48,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/21/2013,2013,10,1,31,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/12/2014,2014,1,1,109,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/12/2014,2014,2,1,78,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/12/2014,2014,3,1,111,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/12/2014,2014,4,1,129,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/12/2014,2014,5,1,286,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/12/2014,2014,6,1,121,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/12/2014,2014,7,1,202,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/12/2014,2014,8,1,187,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/12/2014,2014,9,1,40,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/12/2014,2014,10,1,34,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/15/2015,2015,1,1,112,2,243
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/15/2015,2015,2,1,56,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/15/2015,2015,3,1,42,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/15/2015,2015,4,1,66,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/15/2015,2015,5,1,74,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/15/2015,2015,6,1,0,1,82
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/15/2015,2015,7,1,84,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/15/2015,2015,8,1,61,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/15/2015,2015,9,1,160,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/15/2015,2015,10,0,.,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/20/2016,2016,1,1,0,3,76
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/20/2016,2016,2,1,38,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/20/2016,2016,3,1,25,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/20/2016,2016,4,1,79,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/20/2016,2016,5,1,47,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/20/2016,2016,6,1,32,0,.
