SiteID,SiteName,SampleDate,Year,Transect_Width_m,Transect_Length_m,Species,Count,Density_individual200SqM,Density_Healthy,Density_Diseased
KEP_B05_RI_02,McCarty Fjord,2017-06-24,2017,4,50,Solaster spp.,0,0,.,.
KEP_B05_RI_02,McCarty Fjord,2018-06-12,2018,4,50,Dermasterias imbricata,23,23,.,.
KEP_B05_RI_02,McCarty Fjord,2018-06-12,2018,4,50,Evasterias troschelii,0,0,.,.
KEP_B05_RI_02,McCarty Fjord,2018-06-12,2018,4,50,Henricia leviuscula,0,0,.,.
KEP_B05_RI_02,McCarty Fjord,2018-06-12,2018,4,50,Mediaster aequalis,0,0,.,.
KEP_B05_RI_02,McCarty Fjord,2018-06-12,2018,4,50,Orthasterias koehleri,0,0,.,.
KEP_B05_RI_02,McCarty Fjord,2018-06-12,2018,4,50,Pisaster ochraceus,26,26,.,.
KEP_B05_RI_02,McCarty Fjord,2018-06-12,2018,4,50,Pycnopodia helianthoides,2,2,.,.
KEP_B05_RI_02,McCarty Fjord,2018-06-12,2018,4,50,Solaster spp.,0,0,.,.
KEP_B05_RI_02,McCarty Fjord,2019-06-17,2019,4,50,Dermasterias imbricata,13,13,.,.
KEP_B05_RI_02,McCarty Fjord,2019-06-17,2019,4,50,Evasterias troschelii,8,8,.,.
KEP_B05_RI_02,McCarty Fjord,2019-06-17,2019,4,50,Henricia leviuscula,1,1,.,.
KEP_B05_RI_02,McCarty Fjord,2019-06-17,2019,4,50,Mediaster aequalis,0,0,.,.
KEP_B05_RI_02,McCarty Fjord,2019-06-17,2019,4,50,Orthasterias koehleri,0,0,.,.
KEP_B05_RI_02,McCarty Fjord,2019-06-17,2019,4,50,Pisaster ochraceus,32,32,.,.
KEP_B05_RI_02,McCarty Fjord,2019-06-17,2019,4,50,Pycnopodia helianthoides,0,0,.,.
KEP_B05_RI_02,McCarty Fjord,2019-06-17,2019,4,50,Solaster spp.,0,0,.,.
KEP_B05_RI_02,McCarty Fjord,2021-06-25,2021,4,50,Dermasterias imbricata,8,8,8,0
KEP_B05_RI_02,McCarty Fjord,2021-06-25,2021,4,50,Evasterias troschelii,4,4,4,0
KEP_B05_RI_02,McCarty Fjord,2021-06-25,2021,4,50,Henricia leviuscula,0,0,0,0
KEP_B05_RI_02,McCarty Fjord,2021-06-25,2021,4,50,Mediaster aequalis,0,0,0,0
KEP_B05_RI_02,McCarty Fjord,2021-06-25,2021,4,50,Orthasterias koehleri,0,0,0,0
KEP_B05_RI_02,McCarty Fjord,2021-06-25,2021,4,50,Pisaster ochraceus,17,17,17,0
KEP_B05_RI_02,McCarty Fjord,2021-06-25,2021,4,50,Pycnopodia helianthoides,1,1,1,0
KEP_B05_RI_02,McCarty Fjord,2021-06-25,2021,4,50,Solaster spp.,0,0,0,0
KEP_B05_RI_02,McCarty Fjord,2022-06-16,2022,4,50,Dermasterias imbricata,7,7,7,0
KEP_B05_RI_02,McCarty Fjord,2022-06-16,2022,4,50,Evasterias troschelii,147,147,147,0
KEP_B05_RI_02,McCarty Fjord,2022-06-16,2022,4,50,Henricia leviuscula,0,0,0,0
KEP_B05_RI_02,McCarty Fjord,2022-06-16,2022,4,50,Mediaster aequalis,0,0,0,0
KEP_B05_RI_02,McCarty Fjord,2022-06-16,2022,4,50,Orthasterias koehleri,13,13,13,0
KEP_B05_RI_02,McCarty Fjord,2022-06-16,2022,4,50,Pisaster ochraceus,51,51,51,0
KEP_B05_RI_02,McCarty Fjord,2022-06-16,2022,4,50,Pycnopodia helianthoides,6,6,6,0
KEP_B05_RI_02,McCarty Fjord,2022-06-16,2022,4,50,Solaster spp.,0,0,0,0
KEP_B05_RI_03,Nuka Bay,2008-06-17,2008,4,100,Dermasterias imbricata,7,3.5,.,.
KEP_B05_RI_03,Nuka Bay,2008-06-17,2008,4,100,Evasterias troschelii,0,0,.,.
KEP_B05_RI_03,Nuka Bay,2008-06-17,2008,4,100,Henricia leviuscula,0,0,.,.
KEP_B05_RI_03,Nuka Bay,2008-06-17,2008,4,100,Mediaster aequalis,0,0,.,.
KEP_B05_RI_03,Nuka Bay,2008-06-17,2008,4,100,Orthasterias koehleri,0,0,.,.
KEP_B05_RI_03,Nuka Bay,2008-06-17,2008,4,100,Pisaster ochraceus,28,14,.,.
KEP_B05_RI_03,Nuka Bay,2008-06-17,2008,4,100,Pycnopodia helianthoides,0,0,.,.
KEP_B05_RI_03,Nuka Bay,2008-06-17,2008,4,100,Solaster spp.,0,0,.,.
KEP_B05_RI_03,Nuka Bay,2009-06-20,2009,4,50,Dermasterias imbricata,0,0,.,.
KEP_B05_RI_03,Nuka Bay,2009-06-20,2009,4,50,Evasterias troschelii,0,0,.,.
KEP_B05_RI_03,Nuka Bay,2009-06-20,2009,4,50,Henricia leviuscula,0,0,.,.
KEP_B05_RI_03,Nuka Bay,2009-06-20,2009,4,50,Mediaster aequalis,0,0,.,.
KEP_B05_RI_03,Nuka Bay,2009-06-20,2009,4,50,Orthasterias koehleri,0,0,.,.
KEP_B05_RI_03,Nuka Bay,2009-06-20,2009,4,50,Pisaster ochraceus,51,51,.,.
KEP_B05_RI_03,Nuka Bay,2009-06-20,2009,4,50,Pycnopodia helianthoides,0,0,.,.
KEP_B05_RI_03,Nuka Bay,2009-06-20,2009,4,50,Solaster spp.,0,0,.,.
KEP_B05_RI_03,Nuka Bay,2010-06-27,2010,4,50,Dermasterias imbricata,2,2,.,.
KEP_B05_RI_03,Nuka Bay,2010-06-27,2010,4,50,Evasterias troschelii,0,0,.,.
KEP_B05_RI_03,Nuka Bay,2010-06-27,2010,4,50,Henricia leviuscula,0,0,.,.
KEP_B05_RI_03,Nuka Bay,2010-06-27,2010,4,50,Mediaster aequalis,0,0,.,.
KEP_B05_RI_03,Nuka Bay,2010-06-27,2010,4,50,Orthasterias koehleri,0,0,.,.
KEP_B05_RI_03,Nuka Bay,2010-06-27,2010,4,50,Pisaster ochraceus,48,48,.,.
KEP_B05_RI_03,Nuka Bay,2010-06-27,2010,4,50,Pycnopodia helianthoides,0,0,.,.
KEP_B05_RI_03,Nuka Bay,2010-06-27,2010,4,50,Solaster spp.,0,0,.,.
KEP_B05_RI_03,Nuka Bay,2011-06-14,2011,4,50,Dermasterias imbricata,0,0,.,.
KEP_B05_RI_03,Nuka Bay,2011-06-14,2011,4,50,Evasterias troschelii,0,0,.,.
KEP_B05_RI_03,Nuka Bay,2011-06-14,2011,4,50,Henricia leviuscula,0,0,.,.
KEP_B05_RI_03,Nuka Bay,2011-06-14,2011,4,50,Mediaster aequalis,0,0,.,.
KEP_B05_RI_03,Nuka Bay,2011-06-14,2011,4,50,Orthasterias koehleri,0,0,.,.
KEP_B05_RI_03,Nuka Bay,2011-06-14,2011,4,50,Pisaster ochraceus,53,53,.,.
KEP_B05_RI_03,Nuka Bay,2011-06-14,2011,4,50,Pycnopodia helianthoides,0,0,.,.
KEP_B05_RI_03,Nuka Bay,2011-06-14,2011,4,50,Solaster spp.,0,0,.,.
KEP_B05_RI_03,Nuka Bay,2012-06-19,2012,4,50,Dermasterias imbricata,4,4,.,.
KEP_B05_RI_03,Nuka Bay,2012-06-19,2012,4,50,Evasterias troschelii,0,0,.,.
KEP_B05_RI_03,Nuka Bay,2012-06-19,2012,4,50,Henricia leviuscula,0,0,.,.
KEP_B05_RI_03,Nuka Bay,2012-06-19,2012,4,50,Mediaster aequalis,0,0,.,.
KEP_B05_RI_03,Nuka Bay,2012-06-19,2012,4,50,Orthasterias koehleri,0,0,.,.
KEP_B05_RI_03,Nuka Bay,2012-06-19,2012,4,50,Pisaster ochraceus,45,45,.,.
KEP_B05_RI_03,Nuka Bay,2012-06-19,2012,4,50,Pycnopodia helianthoides,0,0,.,.
KEP_B05_RI_03,Nuka Bay,2012-06-19,2012,4,50,Solaster spp.,0,0,.,.
KEP_B05_RI_03,Nuka Bay,2013-06-22,2013,4,50,Dermasterias imbricata,2,2,.,.
KEP_B05_RI_03,Nuka Bay,2013-06-22,2013,4,50,Evasterias troschelii,0,0,.,.
KEP_B05_RI_03,Nuka Bay,2013-06-22,2013,4,50,Henricia leviuscula,1,1,.,.
KEP_B05_RI_03,Nuka Bay,2013-06-22,2013,4,50,Mediaster aequalis,0,0,.,.
KEP_B05_RI_03,Nuka Bay,2013-06-22,2013,4,50,Orthasterias koehleri,0,0,.,.
KEP_B05_RI_03,Nuka Bay,2013-06-22,2013,4,50,Pisaster ochraceus,15,15,.,.
KEP_B05_RI_03,Nuka Bay,2013-06-22,2013,4,50,Pycnopodia helianthoides,0,0,.,.
KEP_B05_RI_03,Nuka Bay,2013-06-22,2013,4,50,Solaster spp.,0,0,.,.
KEP_B05_RI_03,Nuka Bay,2014-06-14,2014,4,50,Dermasterias imbricata,4,4,.,.
KEP_B05_RI_03,Nuka Bay,2014-06-14,2014,4,50,Evasterias troschelii,0,0,.,.
KEP_B05_RI_03,Nuka Bay,2014-06-14,2014,4,50,Henricia leviuscula,0,0,.,.
KEP_B05_RI_03,Nuka Bay,2014-06-14,2014,4,50,Mediaster aequalis,0,0,.,.
KEP_B05_RI_03,Nuka Bay,2014-06-14,2014,4,50,Orthasterias koehleri,0,0,.,.
KEP_B05_RI_03,Nuka Bay,2014-06-14,2014,4,50,Pisaster ochraceus,60,60,.,.
KEP_B05_RI_03,Nuka Bay,2014-06-14,2014,4,50,Pycnopodia helianthoides,0,0,.,.
KEP_B05_RI_03,Nuka Bay,2014-06-14,2014,4,50,Solaster spp.,0,0,.,.
KEP_B05_RI_03,Nuka Bay,2015-06-16,2015,4,50,Dermasterias imbricata,0,0,.,.
KEP_B05_RI_03,Nuka Bay,2015-06-16,2015,4,50,Evasterias troschelii,0,0,.,.
KEP_B05_RI_03,Nuka Bay,2015-06-16,2015,4,50,Henricia leviuscula,0,0,.,.
KEP_B05_RI_03,Nuka Bay,2015-06-16,2015,4,50,Mediaster aequalis,0,0,.,.
KEP_B05_RI_03,Nuka Bay,2015-06-16,2015,4,50,Orthasterias koehleri,0,0,.,.
KEP_B05_RI_03,Nuka Bay,2015-06-16,2015,4,50,Pisaster ochraceus,48,48,.,.
KEP_B05_RI_03,Nuka Bay,2015-06-16,2015,4,50,Pycnopodia helianthoides,0,0,.,.
KEP_B05_RI_03,Nuka Bay,2015-06-16,2015,4,50,Solaster spp.,0,0,.,.
KEP_B05_RI_03,Nuka Bay,2016-06-21,2016,4,50,Dermasterias imbricata,0,0,.,.
KEP_B05_RI_03,Nuka Bay,2016-06-21,2016,4,50,Evasterias troschelii,0,0,.,.
KEP_B05_RI_03,Nuka Bay,2016-06-21,2016,4,50,Henricia leviuscula,0,0,.,.
KEP_B05_RI_03,Nuka Bay,2016-06-21,2016,4,50,Mediaster aequalis,0,0,.,.
KEP_B05_RI_03,Nuka Bay,2016-06-21,2016,4,50,Orthasterias koehleri,0,0,.,.
KEP_B05_RI_03,Nuka Bay,2016-06-21,2016,4,50,Pisaster ochraceus,16,16,.,.
KEP_B05_RI_03,Nuka Bay,2016-06-21,2016,4,50,Pycnopodia helianthoides,0,0,.,.
KEP_B05_RI_03,Nuka Bay,2016-06-21,2016,4,50,Solaster spp.,0,0,.,.
KEP_B05_RI_03,Nuka Bay,2017-06-23,2017,4,50,Dermasterias imbricata,0,0,.,.
KEP_B05_RI_03,Nuka Bay,2017-06-23,2017,4,50,Evasterias troschelii,0,0,.,.
KEP_B05_RI_03,Nuka Bay,2017-06-23,2017,4,50,Henricia leviuscula,0,0,.,.
KEP_B05_RI_03,Nuka Bay,2017-06-23,2017,4,50,Mediaster aequalis,0,0,.,.
KEP_B05_RI_03,Nuka Bay,2017-06-23,2017,4,50,Orthasterias koehleri,0,0,.,.
KEP_B05_RI_03,Nuka Bay,2017-06-23,2017,4,50,Pisaster ochraceus,35,35,.,.
KEP_B05_RI_03,Nuka Bay,2017-06-23,2017,4,50,Pycnopodia helianthoides,0,0,.,.
KEP_B05_RI_03,Nuka Bay,2017-06-23,2017,4,50,Solaster spp.,0,0,.,.
KEP_B05_RI_03,Nuka Bay,2018-06-13,2018,4,50,Dermasterias imbricata,0,0,.,.
KEP_B05_RI_03,Nuka Bay,2018-06-13,2018,4,50,Evasterias troschelii,0,0,.,.
KEP_B05_RI_03,Nuka Bay,2018-06-13,2018,4,50,Henricia leviuscula,0,0,.,.
KEP_B05_RI_03,Nuka Bay,2018-06-13,2018,4,50,Mediaster aequalis,0,0,.,.
KEP_B05_RI_03,Nuka Bay,2018-06-13,2018,4,50,Orthasterias koehleri,0,0,.,.
KEP_B05_RI_03,Nuka Bay,2018-06-13,2018,4,50,Pisaster ochraceus,24,24,.,.
KEP_B05_RI_03,Nuka Bay,2018-06-13,2018,4,50,Pycnopodia helianthoides,0,0,.,.
KEP_B05_RI_03,Nuka Bay,2018-06-13,2018,4,50,Solaster spp.,0,0,.,.
KEP_B05_RI_03,Nuka Bay,2019-06-15,2019,4,50,Dermasterias imbricata,0,0,.,.
KEP_B05_RI_03,Nuka Bay,2019-06-15,2019,4,50,Evasterias troschelii,0,0,.,.
KEP_B05_RI_03,Nuka Bay,2019-06-15,2019,4,50,Henricia leviuscula,0,0,.,.
KEP_B05_RI_03,Nuka Bay,2019-06-15,2019,4,50,Mediaster aequalis,0,0,.,.
KEP_B05_RI_03,Nuka Bay,2019-06-15,2019,4,50,Orthasterias koehleri,0,0,.,.
KEP_B05_RI_03,Nuka Bay,2019-06-15,2019,4,50,Pisaster ochraceus,76,76,.,.
KEP_B05_RI_03,Nuka Bay,2019-06-15,2019,4,50,Pycnopodia helianthoides,0,0,.,.
KEP_B05_RI_03,Nuka Bay,2019-06-15,2019,4,50,Solaster spp.,0,0,.,.
KEP_B05_RI_03,Nuka Bay,2022-06-15,2022,4,50,Dermasterias imbricata,0,0,0,0
KEP_B05_RI_03,Nuka Bay,2022-06-15,2022,4,50,Evasterias troschelii,7,7,7,0
KEP_B05_RI_03,Nuka Bay,2022-06-15,2022,4,50,Henricia leviuscula,0,0,0,0
KEP_B05_RI_03,Nuka Bay,2022-06-15,2022,4,50,Mediaster aequalis,0,0,0,0
KEP_B05_RI_03,Nuka Bay,2022-06-15,2022,4,50,Orthasterias koehleri,0,0,0,0
KEP_B05_RI_03,Nuka Bay,2022-06-15,2022,4,50,Pisaster ochraceus,161,161,161,0
KEP_B05_RI_03,Nuka Bay,2022-06-15,2022,4,50,Pycnopodia helianthoides,0,0,0,0
KEP_B05_RI_03,Nuka Bay,2022-06-15,2022,4,50,Solaster spp.,0,0,0,0
KEP_B05_RI_03,Nuka Bay,2023-06-03,2023,4,50,Dermasterias imbricata,0,0,0,0
KEP_B05_RI_03,Nuka Bay,2023-06-03,2023,4,50,Evasterias troschelii,3,3,3,0
KEP_B05_RI_03,Nuka Bay,2023-06-03,2023,4,50,Henricia leviuscula,0,0,0,0
KEP_B05_RI_03,Nuka Bay,2023-06-03,2023,4,50,Mediaster aequalis,0,0,0,0
KEP_B05_RI_03,Nuka Bay,2023-06-03,2023,4,50,Orthasterias koehleri,0,0,0,0
KEP_B05_RI_03,Nuka Bay,2023-06-03,2023,4,50,Pisaster ochraceus,178,178,178,0
KEP_B05_RI_03,Nuka Bay,2023-06-03,2023,4,50,Pycnopodia helianthoides,0,0,0,0
KEP_B05_RI_04,Nuka Passage,2008-06-16,2008,4,100,Dermasterias imbricata,3,1.5,.,.
KEP_B05_RI_04,Nuka Passage,2008-06-16,2008,4,100,Evasterias troschelii,0,0,.,.
KEP_B05_RI_04,Nuka Passage,2008-06-16,2008,4,100,Henricia leviuscula,0,0,.,.
KEP_B05_RI_04,Nuka Passage,2008-06-16,2008,4,100,Mediaster aequalis,0,0,.,.
KEP_B05_RI_04,Nuka Passage,2008-06-16,2008,4,100,Orthasterias koehleri,0,0,.,.
KEP_B05_RI_04,Nuka Passage,2008-06-16,2008,4,100,Pisaster ochraceus,200,100,.,.
KEP_B05_RI_04,Nuka Passage,2008-06-16,2008,4,100,Pycnopodia helianthoides,18,9,.,.
KEP_B05_RI_04,Nuka Passage,2008-06-16,2008,4,100,Solaster spp.,0,0,.,.
KEP_B05_RI_04,Nuka Passage,2009-06-26,2009,4,50,Dermasterias imbricata,0,0,.,.
KEP_B05_RI_04,Nuka Passage,2009-06-26,2009,4,50,Evasterias troschelii,0,0,.,.
KEP_B05_RI_04,Nuka Passage,2009-06-26,2009,4,50,Henricia leviuscula,0,0,.,.
KEP_B05_RI_04,Nuka Passage,2009-06-26,2009,4,50,Mediaster aequalis,0,0,.,.
KEP_B05_RI_04,Nuka Passage,2009-06-26,2009,4,50,Orthasterias koehleri,0,0,.,.
KEP_B05_RI_04,Nuka Passage,2009-06-26,2009,4,50,Pisaster ochraceus,2,2,.,.
KEP_B05_RI_04,Nuka Passage,2009-06-26,2009,4,50,Pycnopodia helianthoides,9,9,.,.
KEP_B05_RI_04,Nuka Passage,2009-06-26,2009,4,50,Solaster spp.,0,0,.,.
KEP_B05_RI_04,Nuka Passage,2010-06-28,2010,4,50,Dermasterias imbricata,0,0,.,.
KEP_B05_RI_04,Nuka Passage,2010-06-28,2010,4,50,Evasterias troschelii,2,2,.,.
KEP_B05_RI_04,Nuka Passage,2010-06-28,2010,4,50,Henricia leviuscula,0,0,.,.
KEP_B05_RI_04,Nuka Passage,2010-06-28,2010,4,50,Mediaster aequalis,0,0,.,.
KEP_B05_RI_04,Nuka Passage,2010-06-28,2010,4,50,Orthasterias koehleri,0,0,.,.
KEP_B05_RI_04,Nuka Passage,2010-06-28,2010,4,50,Pisaster ochraceus,18,18,.,.
KEP_B05_RI_04,Nuka Passage,2010-06-28,2010,4,50,Pycnopodia helianthoides,5,5,.,.
KEP_B05_RI_04,Nuka Passage,2010-06-28,2010,4,50,Solaster spp.,0,0,.,.
KEP_B05_RI_04,Nuka Passage,2011-06-13,2011,4,50,Dermasterias imbricata,0,0,.,.
KEP_B05_RI_04,Nuka Passage,2011-06-13,2011,4,50,Evasterias troschelii,2,2,.,.
KEP_B05_RI_04,Nuka Passage,2011-06-13,2011,4,50,Henricia leviuscula,0,0,.,.
KEP_B05_RI_04,Nuka Passage,2011-06-13,2011,4,50,Mediaster aequalis,0,0,.,.
KEP_B05_RI_04,Nuka Passage,2011-06-13,2011,4,50,Orthasterias koehleri,0,0,.,.
KEP_B05_RI_04,Nuka Passage,2011-06-13,2011,4,50,Pisaster ochraceus,15,15,.,.
KEP_B05_RI_04,Nuka Passage,2011-06-13,2011,4,50,Pycnopodia helianthoides,13,13,.,.
KEP_B05_RI_04,Nuka Passage,2011-06-13,2011,4,50,Solaster spp.,0,0,.,.
KEP_B05_RI_04,Nuka Passage,2012-06-18,2012,4,50,Dermasterias imbricata,0,0,.,.
KEP_B05_RI_04,Nuka Passage,2012-06-18,2012,4,50,Evasterias troschelii,0,0,.,.
KEP_B05_RI_04,Nuka Passage,2012-06-18,2012,4,50,Henricia leviuscula,0,0,.,.
KEP_B05_RI_04,Nuka Passage,2012-06-18,2012,4,50,Mediaster aequalis,0,0,.,.
KEP_B05_RI_04,Nuka Passage,2012-06-18,2012,4,50,Orthasterias koehleri,0,0,.,.
KEP_B05_RI_04,Nuka Passage,2012-06-18,2012,4,50,Pisaster ochraceus,0,0,.,.
KEP_B05_RI_04,Nuka Passage,2012-06-18,2012,4,50,Pycnopodia helianthoides,1,1,.,.
KEP_B05_RI_04,Nuka Passage,2012-06-18,2012,4,50,Solaster spp.,0,0,.,.
KEP_B05_RI_04,Nuka Passage,2013-06-21,2013,4,50,Dermasterias imbricata,2,2,.,.
KEP_B05_RI_04,Nuka Passage,2013-06-21,2013,4,50,Evasterias troschelii,0,0,.,.
KEP_B05_RI_04,Nuka Passage,2013-06-21,2013,4,50,Henricia leviuscula,2,2,.,.
KEP_B05_RI_04,Nuka Passage,2013-06-21,2013,4,50,Mediaster aequalis,0,0,.,.
KEP_B05_RI_04,Nuka Passage,2013-06-21,2013,4,50,Orthasterias koehleri,0,0,.,.
KEP_B05_RI_04,Nuka Passage,2013-06-21,2013,4,50,Pisaster ochraceus,0,0,.,.
KEP_B05_RI_04,Nuka Passage,2013-06-21,2013,4,50,Pycnopodia helianthoides,11,11,.,.
KEP_B05_RI_04,Nuka Passage,2013-06-21,2013,4,50,Solaster spp.,0,0,.,.
KEP_B05_RI_04,Nuka Passage,2014-06-12,2014,4,50,Dermasterias imbricata,2,2,.,.
KEP_B05_RI_04,Nuka Passage,2014-06-12,2014,4,50,Evasterias troschelii,2,2,.,.
KEP_B05_RI_04,Nuka Passage,2014-06-12,2014,4,50,Henricia leviuscula,3,3,.,.
KEP_B05_RI_04,Nuka Passage,2014-06-12,2014,4,50,Mediaster aequalis,0,0,.,.
KEP_B05_RI_04,Nuka Passage,2014-06-12,2014,4,50,Orthasterias koehleri,0,0,.,.
KEP_B05_RI_04,Nuka Passage,2014-06-12,2014,4,50,Pisaster ochraceus,1,1,.,.
KEP_B05_RI_04,Nuka Passage,2014-06-12,2014,4,50,Pycnopodia helianthoides,20,20,.,.
KEP_B05_RI_04,Nuka Passage,2014-06-12,2014,4,50,Solaster spp.,0,0,.,.
KEP_B05_RI_04,Nuka Passage,2015-06-15,2015,4,50,Dermasterias imbricata,0,0,.,.
KEP_B05_RI_04,Nuka Passage,2015-06-15,2015,4,50,Evasterias troschelii,0,0,.,.
KEP_B05_RI_04,Nuka Passage,2015-06-15,2015,4,50,Henricia leviuscula,1,1,.,.
KEP_B05_RI_04,Nuka Passage,2015-06-15,2015,4,50,Mediaster aequalis,0,0,.,.
KEP_B05_RI_04,Nuka Passage,2015-06-15,2015,4,50,Orthasterias koehleri,0,0,.,.
KEP_B05_RI_04,Nuka Passage,2015-06-15,2015,4,50,Pisaster ochraceus,2,2,.,.
KEP_B05_RI_04,Nuka Passage,2015-06-15,2015,4,50,Pycnopodia helianthoides,5,5,.,.
KEP_B05_RI_04,Nuka Passage,2015-06-15,2015,4,50,Solaster spp.,0,0,.,.
KEP_B05_RI_04,Nuka Passage,2016-06-20,2016,4,50,Dermasterias imbricata,0,0,.,.
KEP_B05_RI_04,Nuka Passage,2016-06-20,2016,4,50,Evasterias troschelii,0,0,.,.
KEP_B05_RI_04,Nuka Passage,2016-06-20,2016,4,50,Henricia leviuscula,0,0,.,.
KEP_B05_RI_04,Nuka Passage,2016-06-20,2016,4,50,Mediaster aequalis,0,0,.,.
KEP_B05_RI_04,Nuka Passage,2016-06-20,2016,4,50,Orthasterias koehleri,0,0,.,.
KEP_B05_RI_04,Nuka Passage,2016-06-20,2016,4,50,Pisaster ochraceus,5,5,.,.
KEP_B05_RI_04,Nuka Passage,2016-06-20,2016,4,50,Pycnopodia helianthoides,0,0,.,.
KEP_B05_RI_04,Nuka Passage,2016-06-20,2016,4,50,Solaster spp.,0,0,.,.
KEP_B05_RI_04,Nuka Passage,2017-06-22,2017,4,50,Dermasterias imbricata,0,0,.,.
KEP_B05_RI_04,Nuka Passage,2017-06-22,2017,4,50,Evasterias troschelii,0,0,.,.
KEP_B05_RI_04,Nuka Passage,2017-06-22,2017,4,50,Henricia leviuscula,1,1,.,.
KEP_B05_RI_04,Nuka Passage,2017-06-22,2017,4,50,Mediaster aequalis,0,0,.,.
KEP_B05_RI_04,Nuka Passage,2017-06-22,2017,4,50,Orthasterias koehleri,0,0,.,.
KEP_B05_RI_04,Nuka Passage,2017-06-22,2017,4,50,Pisaster ochraceus,1,1,.,.
KEP_B05_RI_04,Nuka Passage,2017-06-22,2017,4,50,Pycnopodia helianthoides,0,0,.,.
KEP_B05_RI_04,Nuka Passage,2017-06-22,2017,4,50,Solaster spp.,0,0,.,.
KEP_B05_RI_04,Nuka Passage,2018-06-14,2018,4,50,Dermasterias imbricata,0,0,.,.
KEP_B05_RI_04,Nuka Passage,2018-06-14,2018,4,50,Evasterias troschelii,0,0,.,.
KEP_B05_RI_04,Nuka Passage,2018-06-14,2018,4,50,Henricia leviuscula,1,1,.,.
KEP_B05_RI_04,Nuka Passage,2018-06-14,2018,4,50,Mediaster aequalis,0,0,.,.
KEP_B05_RI_04,Nuka Passage,2018-06-14,2018,4,50,Orthasterias koehleri,0,0,.,.
KEP_B05_RI_04,Nuka Passage,2018-06-14,2018,4,50,Pisaster ochraceus,0,0,.,.
KEP_B05_RI_04,Nuka Passage,2018-06-14,2018,4,50,Pycnopodia helianthoides,0,0,.,.
KEP_B05_RI_04,Nuka Passage,2018-06-14,2018,4,50,Solaster spp.,0,0,.,.
KEP_B05_RI_04,Nuka Passage,2019-06-16,2019,4,50,Dermasterias imbricata,2,2,.,.
KEP_B05_RI_04,Nuka Passage,2019-06-16,2019,4,50,Evasterias troschelii,1,1,.,.
KEP_B05_RI_04,Nuka Passage,2019-06-16,2019,4,50,Henricia leviuscula,1,1,.,.
KEP_B05_RI_04,Nuka Passage,2019-06-16,2019,4,50,Mediaster aequalis,5,5,.,.
KEP_B05_RI_04,Nuka Passage,2019-06-16,2019,4,50,Orthasterias koehleri,0,0,.,.
KEP_B05_RI_04,Nuka Passage,2019-06-16,2019,4,50,Pisaster ochraceus,0,0,.,.
KEP_B05_RI_04,Nuka Passage,2019-06-16,2019,4,50,Pycnopodia helianthoides,0,0,.,.
KEP_B05_RI_04,Nuka Passage,2019-06-16,2019,4,50,Solaster spp.,0,0,.,.
KEP_B05_RI_04,Nuka Passage,2021-06-26,2021,4,50,Dermasterias imbricata,1,1,1,0
KEP_B05_RI_04,Nuka Passage,2021-06-26,2021,4,50,Evasterias troschelii,8,8,8,0
KEP_B05_RI_04,Nuka Passage,2021-06-26,2021,4,50,Henricia leviuscula,0,0,0,0
KEP_B05_RI_04,Nuka Passage,2021-06-26,2021,4,50,Mediaster aequalis,0,0,0,0
KEP_B05_RI_04,Nuka Passage,2021-06-26,2021,4,50,Orthasterias koehleri,0,0,0,0
KEP_B05_RI_04,Nuka Passage,2021-06-26,2021,4,50,Pisaster ochraceus,31,31,31,0
KEP_B05_RI_04,Nuka Passage,2021-06-26,2021,4,50,Pycnopodia helianthoides,1,1,1,0
KEP_B05_RI_04,Nuka Passage,2021-06-26,2021,4,50,Solaster spp.,0,0,0,0
KEP_B05_RI_04,Nuka Passage,2022-06-14,2022,4,50,Dermasterias imbricata,5,5,5,0
KEP_B05_RI_04,Nuka Passage,2022-06-14,2022,4,50,Evasterias troschelii,18,18,18,0
KEP_B05_RI_04,Nuka Passage,2022-06-14,2022,4,50,Henricia leviuscula,0,0,0,0
KEP_B05_RI_04,Nuka Passage,2022-06-14,2022,4,50,Mediaster aequalis,0,0,0,0
KEP_B05_RI_04,Nuka Passage,2022-06-14,2022,4,50,Orthasterias koehleri,0,0,0,0
KEP_B05_RI_04,Nuka Passage,2022-06-14,2022,4,50,Pisaster ochraceus,51,51,51,0
KEP_B05_RI_04,Nuka Passage,2022-06-14,2022,4,50,Pycnopodia helianthoides,1,1,1,0
KEP_B05_RI_04,Nuka Passage,2022-06-14,2022,4,50,Solaster spp.,0,0,0,0
KEP_B05_RI_04,Nuka Passage,2023-06-04,2023,4,50,Dermasterias imbricata,2,2,2,0
KEP_B05_RI_04,Nuka Passage,2023-06-04,2023,4,50,Evasterias troschelii,5,5,5,0
KEP_B05_RI_04,Nuka Passage,2023-06-04,2023,4,50,Henricia leviuscula,0,0,0,0
KEP_B05_RI_04,Nuka Passage,2023-06-04,2023,4,50,Mediaster aequalis,0,0,0,0
KEP_B05_RI_04,Nuka Passage,2023-06-04,2023,4,50,Orthasterias koehleri,0,0,0,0
KEP_B05_RI_04,Nuka Passage,2023-06-04,2023,4,50,Pisaster ochraceus,81,81,81,0
KEP_B05_RI_04,Nuka Passage,2023-06-04,2023,4,50,Pycnopodia helianthoides,0,0,0,0
KEP_B05_RI_05,Harris Bay,2008-06-19,2008,4,100,Dermasterias imbricata,1,0.5,.,.
