SiteID,SiteName,SampleDate,Year,Species,Size_mm,Diseased_State,Comments
PWS_B08_RI_01,Hogan Bay,2021-05-26,2021,Dermasterias imbricata,40,H,
PWS_B08_RI_01,Hogan Bay,2021-05-26,2021,Dermasterias imbricata,70,H,
PWS_B08_RI_01,Hogan Bay,2021-05-26,2021,Dermasterias imbricata,40,H,
PWS_B08_RI_01,Hogan Bay,2021-05-26,2021,Dermasterias imbricata,30,H,
PWS_B08_RI_01,Hogan Bay,2021-05-26,2021,Dermasterias imbricata,40,H,
PWS_B08_RI_01,Hogan Bay,2021-05-26,2021,Dermasterias imbricata,40,H,
PWS_B08_RI_01,Hogan Bay,2021-05-26,2021,Dermasterias imbricata,60,H,
PWS_B08_RI_01,Hogan Bay,2021-05-26,2021,Pisaster ochraceus,50,H,
PWS_B08_RI_01,Hogan Bay,2021-05-26,2021,Pisaster ochraceus,30,H,
PWS_B08_RI_01,Hogan Bay,2021-05-26,2021,Pisaster ochraceus,60,H,
PWS_B08_RI_01,Hogan Bay,2021-05-26,2021,Pisaster ochraceus,110,H,
PWS_B08_RI_01,Hogan Bay,2021-05-26,2021,Pisaster ochraceus,70,H,
PWS_B08_RI_01,Hogan Bay,2021-05-26,2021,Pisaster ochraceus,60,H,
PWS_B08_RI_01,Hogan Bay,2021-05-26,2021,Pisaster ochraceus,50,H,
PWS_B08_RI_01,Hogan Bay,2021-05-26,2021,Pisaster ochraceus,60,H,
PWS_B08_RI_01,Hogan Bay,2021-05-26,2021,Pisaster ochraceus,40,H,
PWS_B08_RI_01,Hogan Bay,2021-05-26,2021,Pycnopodia helianthoides,50,H,
PWS_B08_RI_01,Hogan Bay,2021-05-26,2021,Pycnopodia helianthoides,5,H,
PWS_B08_RI_01,Hogan Bay,2021-05-26,2021,Pycnopodia helianthoides,50,H,
PWS_B08_RI_01,Hogan Bay,2021-05-26,2021,Pycnopodia helianthoides,30,H,
PWS_B08_RI_01,Hogan Bay,2021-05-26,2021,Pycnopodia helianthoides,30,H,
PWS_B08_RI_01,Hogan Bay,2021-05-26,2021,Pycnopodia helianthoides,40,H,
PWS_B08_RI_01,Hogan Bay,2021-05-26,2021,Pycnopodia helianthoides,40,H,
PWS_B08_RI_01,Hogan Bay,2021-05-26,2021,Pycnopodia helianthoides,20,H,
PWS_B08_RI_01,Hogan Bay,2021-05-26,2021,Pycnopodia helianthoides,90,H,
PWS_B08_RI_01,Hogan Bay,2021-05-26,2021,Pycnopodia helianthoides,25,H,
PWS_B08_RI_01,Hogan Bay,2021-05-26,2021,Pycnopodia helianthoides,50,H,
PWS_B08_RI_01,Hogan Bay,2021-05-26,2021,Pycnopodia helianthoides,60,H,
PWS_B08_RI_01,Hogan Bay,2021-05-26,2021,Pycnopodia helianthoides,20,H,
PWS_B08_RI_01,Hogan Bay,2021-05-26,2021,Pycnopodia helianthoides,20,H,
PWS_B08_RI_01,Hogan Bay,2021-05-26,2021,Pycnopodia helianthoides,15,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Dermasterias imbricata,40,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Dermasterias imbricata,50,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Dermasterias imbricata,60,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Dermasterias imbricata,30,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Dermasterias imbricata,40,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Dermasterias imbricata,50,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Dermasterias imbricata,50,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Dermasterias imbricata,60,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Dermasterias imbricata,20,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Dermasterias imbricata,130,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Dermasterias imbricata,20,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Dermasterias imbricata,55,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Dermasterias imbricata,35,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Dermasterias imbricata,85,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Dermasterias imbricata,85,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Dermasterias imbricata,90,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Dermasterias imbricata,35,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Dermasterias imbricata,78,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Dermasterias imbricata,50,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Dermasterias imbricata,60,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Dermasterias imbricata,55,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Dermasterias imbricata,95,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Dermasterias imbricata,90,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Evasterias troschelii,110,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Evasterias troschelii,60,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Evasterias troschelii,50,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Evasterias troschelii,40,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Evasterias troschelii,40,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Evasterias troschelii,65,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Evasterias troschelii,45,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Evasterias troschelii,30,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Evasterias troschelii,70,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Evasterias troschelii,60,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Evasterias troschelii,40,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Evasterias troschelii,60,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Evasterias troschelii,140,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Evasterias troschelii,90,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Evasterias troschelii,80,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Evasterias troschelii,45,D,"very stubby arms, probably an adult, took a photo"
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Evasterias troschelii,65,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Evasterias troschelii,50,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Evasterias troschelii,45,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Evasterias troschelii,150,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Evasterias troschelii,85,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Evasterias troschelii,80,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Evasterias troschelii,75,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Evasterias troschelii,80,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Pisaster ochraceus,40,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Pisaster ochraceus,50,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Pisaster ochraceus,70,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Pisaster ochraceus,40,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Pisaster ochraceus,60,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Pisaster ochraceus,120,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Pisaster ochraceus,70,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Pisaster ochraceus,90,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Pisaster ochraceus,55,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Pisaster ochraceus,80,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Pisaster ochraceus,35,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Pisaster ochraceus,75,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Pisaster ochraceus,120,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Pisaster ochraceus,80,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Pisaster ochraceus,80,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Pisaster ochraceus,60,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Pisaster ochraceus,80,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Pisaster ochraceus,70,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Pisaster ochraceus,80,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Pisaster ochraceus,65,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Pycnopodia helianthoides,30,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Pycnopodia helianthoides,60,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Pycnopodia helianthoides,40,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Pycnopodia helianthoides,30,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Pycnopodia helianthoides,30,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Pycnopodia helianthoides,30,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Pycnopodia helianthoides,90,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Pycnopodia helianthoides,105,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Pycnopodia helianthoides,40,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Pycnopodia helianthoides,40,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Pycnopodia helianthoides,75,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Pycnopodia helianthoides,80,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Pycnopodia helianthoides,70,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Pycnopodia helianthoides,70,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Pycnopodia helianthoides,60,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Pycnopodia helianthoides,60,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Pycnopodia helianthoides,40,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Pycnopodia helianthoides,60,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Pycnopodia helianthoides,30,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Pycnopodia helianthoides,60,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Pycnopodia helianthoides,110,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Pycnopodia helianthoides,60,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Pycnopodia helianthoides,60,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Pycnopodia helianthoides,70,H,
PWS_B08_RI_01,Hogan Bay,2022-05-28,2022,Pycnopodia helianthoides,70,H,
PWS_B08_RI_01,Hogan Bay,2023-05-21,2023,Dermasterias imbricata,47,H,
PWS_B08_RI_01,Hogan Bay,2023-05-21,2023,Dermasterias imbricata,52,H,
PWS_B08_RI_01,Hogan Bay,2023-05-21,2023,Dermasterias imbricata,43,H,
PWS_B08_RI_01,Hogan Bay,2023-05-21,2023,Dermasterias imbricata,61,H,
PWS_B08_RI_01,Hogan Bay,2023-05-21,2023,Dermasterias imbricata,32,H,
PWS_B08_RI_01,Hogan Bay,2023-05-21,2023,Dermasterias imbricata,50,H,
PWS_B08_RI_01,Hogan Bay,2023-05-21,2023,Dermasterias imbricata,44,H,
PWS_B08_RI_01,Hogan Bay,2023-05-21,2023,Evasterias troschelii,76,H,
PWS_B08_RI_01,Hogan Bay,2023-05-21,2023,Evasterias troschelii,35,H,
PWS_B08_RI_01,Hogan Bay,2023-05-21,2023,Evasterias troschelii,65,H,
PWS_B08_RI_01,Hogan Bay,2023-05-21,2023,Evasterias troschelii,24,H,
PWS_B08_RI_01,Hogan Bay,2023-05-21,2023,Evasterias troschelii,54,H,
PWS_B08_RI_01,Hogan Bay,2023-05-21,2023,Evasterias troschelii,53,H,
PWS_B08_RI_01,Hogan Bay,2023-05-21,2023,Evasterias troschelii,76,H,
PWS_B08_RI_01,Hogan Bay,2023-05-21,2023,Evasterias troschelii,40,H,
PWS_B08_RI_01,Hogan Bay,2023-05-21,2023,Evasterias troschelii,68,H,
PWS_B08_RI_01,Hogan Bay,2023-05-21,2023,Evasterias troschelii,42,H,
PWS_B08_RI_01,Hogan Bay,2023-05-21,2023,Evasterias troschelii,46,H,
PWS_B08_RI_01,Hogan Bay,2023-05-21,2023,Evasterias troschelii,73,H,
PWS_B08_RI_01,Hogan Bay,2023-05-21,2023,Evasterias troschelii,59,H,
PWS_B08_RI_01,Hogan Bay,2023-05-21,2023,Evasterias troschelii,63,H,
PWS_B08_RI_01,Hogan Bay,2023-05-21,2023,Evasterias troschelii,60,H,
PWS_B08_RI_01,Hogan Bay,2023-05-21,2023,Evasterias troschelii,30,H,
PWS_B08_RI_01,Hogan Bay,2023-05-21,2023,Evasterias troschelii,63,H,
PWS_B08_RI_01,Hogan Bay,2023-05-21,2023,Evasterias troschelii,25,H,
PWS_B08_RI_01,Hogan Bay,2023-05-21,2023,Evasterias troschelii,54,H,
PWS_B08_RI_01,Hogan Bay,2023-05-21,2023,Evasterias troschelii,48,H,
PWS_B08_RI_01,Hogan Bay,2023-05-21,2023,Evasterias troschelii,38,H,
PWS_B08_RI_01,Hogan Bay,2023-05-21,2023,Evasterias troschelii,64,H,
PWS_B08_RI_01,Hogan Bay,2023-05-21,2023,Evasterias troschelii,74,H,
PWS_B08_RI_01,Hogan Bay,2023-05-21,2023,Evasterias troschelii,45,H,
PWS_B08_RI_01,Hogan Bay,2023-05-21,2023,Evasterias troschelii,55,H,
PWS_B08_RI_01,Hogan Bay,2023-05-21,2023,Pisaster ochraceus,65,H,
PWS_B08_RI_01,Hogan Bay,2023-05-21,2023,Pisaster ochraceus,130,H,
PWS_B08_RI_01,Hogan Bay,2023-05-21,2023,Pisaster ochraceus,25,H,
PWS_B08_RI_01,Hogan Bay,2023-05-21,2023,Pisaster ochraceus,44,H,
PWS_B08_RI_01,Hogan Bay,2023-05-21,2023,Pisaster ochraceus,74,H,
PWS_B08_RI_01,Hogan Bay,2023-05-21,2023,Pisaster ochraceus,65,H,
PWS_B08_RI_01,Hogan Bay,2023-05-21,2023,Pisaster ochraceus,25,H,
PWS_B08_RI_01,Hogan Bay,2023-05-21,2023,Pisaster ochraceus,70,H,
PWS_B08_RI_01,Hogan Bay,2023-05-21,2023,Pisaster ochraceus,53,H,
PWS_B08_RI_01,Hogan Bay,2023-05-21,2023,Pisaster ochraceus,80,H,
PWS_B08_RI_01,Hogan Bay,2023-05-21,2023,Pycnopodia helianthoides,16,H,
PWS_B08_RI_01,Hogan Bay,2023-05-21,2023,Pycnopodia helianthoides,45,H,
PWS_B08_RI_01,Hogan Bay,2023-05-21,2023,Pycnopodia helianthoides,22,H,
PWS_B08_RI_01,Hogan Bay,2023-05-21,2023,Pycnopodia helianthoides,43,H,
PWS_B08_RI_01,Hogan Bay,2023-05-21,2023,Pycnopodia helianthoides,38,H,
PWS_B08_RI_01,Hogan Bay,2023-05-21,2023,Pycnopodia helianthoides,48,H,
PWS_B08_RI_02,Iktua Bay,2020-07-06,2020,Dermasterias imbricata,55,H,
PWS_B08_RI_02,Iktua Bay,2020-07-06,2020,Dermasterias imbricata,60,H,
PWS_B08_RI_02,Iktua Bay,2020-07-06,2020,Dermasterias imbricata,63,H,
PWS_B08_RI_02,Iktua Bay,2020-07-06,2020,Pisaster ochraceus,140,H,
PWS_B08_RI_02,Iktua Bay,2021-05-30,2021,Dermasterias imbricata,25,H,
PWS_B08_RI_02,Iktua Bay,2021-05-30,2021,Dermasterias imbricata,60,H,
PWS_B08_RI_02,Iktua Bay,2021-05-30,2021,Dermasterias imbricata,50,H,
PWS_B08_RI_02,Iktua Bay,2021-05-30,2021,Dermasterias imbricata,70,H,
PWS_B08_RI_02,Iktua Bay,2021-05-30,2021,Dermasterias imbricata,65,H,
PWS_B08_RI_02,Iktua Bay,2021-05-30,2021,Dermasterias imbricata,35,H,
PWS_B08_RI_02,Iktua Bay,2021-05-30,2021,Dermasterias imbricata,75,H,
PWS_B08_RI_02,Iktua Bay,2021-05-30,2021,Dermasterias imbricata,40,H,
PWS_B08_RI_02,Iktua Bay,2021-05-30,2021,Dermasterias imbricata,70,H,
PWS_B08_RI_02,Iktua Bay,2022-06-01,2022,Dermasterias imbricata,45,H,
PWS_B08_RI_02,Iktua Bay,2022-06-01,2022,Dermasterias imbricata,48,H,
PWS_B08_RI_02,Iktua Bay,2022-06-01,2022,Dermasterias imbricata,54,H,
PWS_B08_RI_02,Iktua Bay,2022-06-01,2022,Dermasterias imbricata,56,H,
PWS_B08_RI_02,Iktua Bay,2022-06-01,2022,Dermasterias imbricata,88,H,
PWS_B08_RI_02,Iktua Bay,2022-06-01,2022,Dermasterias imbricata,63,H,
PWS_B08_RI_02,Iktua Bay,2022-06-01,2022,Dermasterias imbricata,65,H,
PWS_B08_RI_02,Iktua Bay,2022-06-01,2022,Dermasterias imbricata,80,H,
PWS_B08_RI_02,Iktua Bay,2022-06-01,2022,Dermasterias imbricata,58,H,
PWS_B08_RI_02,Iktua Bay,2022-06-01,2022,Dermasterias imbricata,130,H,
PWS_B08_RI_02,Iktua Bay,2022-06-01,2022,Dermasterias imbricata,68,H,
PWS_B08_RI_02,Iktua Bay,2022-06-01,2022,Dermasterias imbricata,70,H,
PWS_B08_RI_02,Iktua Bay,2022-06-01,2022,Dermasterias imbricata,82,H,
PWS_B08_RI_02,Iktua Bay,2022-06-01,2022,Dermasterias imbricata,41,H,
PWS_B08_RI_02,Iktua Bay,2022-06-01,2022,Dermasterias imbricata,59,H,
PWS_B08_RI_02,Iktua Bay,2022-06-01,2022,Dermasterias imbricata,74,H,
PWS_B08_RI_02,Iktua Bay,2022-06-01,2022,Dermasterias imbricata,75,H,
PWS_B08_RI_02,Iktua Bay,2022-06-01,2022,Dermasterias imbricata,60,H,
PWS_B08_RI_02,Iktua Bay,2022-06-01,2022,Dermasterias imbricata,41,H,
PWS_B08_RI_02,Iktua Bay,2022-06-01,2022,Dermasterias imbricata,80,H,
PWS_B08_RI_02,Iktua Bay,2022-06-01,2022,Dermasterias imbricata,66,H,
PWS_B08_RI_02,Iktua Bay,2022-06-01,2022,Dermasterias imbricata,48,H,
PWS_B08_RI_02,Iktua Bay,2022-06-01,2022,Dermasterias imbricata,57,H,
PWS_B08_RI_02,Iktua Bay,2022-06-01,2022,Dermasterias imbricata,58,H,
PWS_B08_RI_02,Iktua Bay,2022-06-01,2022,Dermasterias imbricata,102,H,
PWS_B08_RI_02,Iktua Bay,2022-06-01,2022,Evasterias troschelii,125,H,
PWS_B08_RI_02,Iktua Bay,2022-06-01,2022,Evasterias troschelii,70,H,
PWS_B08_RI_02,Iktua Bay,2022-06-01,2022,Evasterias troschelii,43,H,
PWS_B08_RI_02,Iktua Bay,2022-06-01,2022,Evasterias troschelii,38,H,
PWS_B08_RI_02,Iktua Bay,2022-06-01,2022,Evasterias troschelii,50,H,
PWS_B08_RI_02,Iktua Bay,2022-06-01,2022,Evasterias troschelii,37,H,
PWS_B08_RI_02,Iktua Bay,2022-06-01,2022,Evasterias troschelii,60,H,
PWS_B08_RI_02,Iktua Bay,2022-06-01,2022,Evasterias troschelii,68,H,
PWS_B08_RI_02,Iktua Bay,2022-06-01,2022,Evasterias troschelii,38,H,
PWS_B08_RI_02,Iktua Bay,2022-06-01,2022,Evasterias troschelii,40,H,
PWS_B08_RI_02,Iktua Bay,2022-06-01,2022,Evasterias troschelii,58,H,
PWS_B08_RI_02,Iktua Bay,2022-06-01,2022,Evasterias troschelii,37,H,
PWS_B08_RI_02,Iktua Bay,2022-06-01,2022,Evasterias troschelii,24,H,
PWS_B08_RI_02,Iktua Bay,2022-06-01,2022,Evasterias troschelii,30,H,
PWS_B08_RI_02,Iktua Bay,2022-06-01,2022,Pisaster ochraceus,110,H,
PWS_B08_RI_02,Iktua Bay,2022-06-01,2022,Pisaster ochraceus,90,H,
PWS_B08_RI_02,Iktua Bay,2022-06-01,2022,Pisaster ochraceus,115,H,
PWS_B08_RI_02,Iktua Bay,2022-06-01,2022,Pisaster ochraceus,125,H,
PWS_B08_RI_02,Iktua Bay,2022-06-01,2022,Pisaster ochraceus,86,H,
PWS_B08_RI_02,Iktua Bay,2022-06-01,2022,Pisaster ochraceus,88,H,
PWS_B08_RI_02,Iktua Bay,2022-06-01,2022,Pisaster ochraceus,50,H,
PWS_B08_RI_02,Iktua Bay,2022-06-01,2022,Pisaster ochraceus,65,H,
PWS_B08_RI_02,Iktua Bay,2022-06-01,2022,Pisaster ochraceus,100,H,
PWS_B08_RI_02,Iktua Bay,2022-06-01,2022,Pisaster ochraceus,110,H,
PWS_B08_RI_02,Iktua Bay,2022-06-01,2022,Pisaster ochraceus,108,H,
PWS_B08_RI_02,Iktua Bay,2022-06-01,2022,Pisaster ochraceus,120,H,
PWS_B08_RI_02,Iktua Bay,2022-06-01,2022,Pisaster ochraceus,100,H,
PWS_B08_RI_02,Iktua Bay,2022-06-01,2022,Pisaster ochraceus,90,H,
PWS_B08_RI_02,Iktua Bay,2022-06-01,2022,Pisaster ochraceus,85,H,
PWS_B08_RI_02,Iktua Bay,2022-06-01,2022,Pisaster ochraceus,118,H,
PWS_B08_RI_02,Iktua Bay,2022-06-01,2022,Pisaster ochraceus,75,H,
PWS_B08_RI_02,Iktua Bay,2022-06-01,2022,Pisaster ochraceus,84,H,
PWS_B08_RI_02,Iktua Bay,2022-06-01,2022,Pisaster ochraceus,130,H,
PWS_B08_RI_02,Iktua Bay,2022-06-01,2022,Pisaster ochraceus,67,H,
PWS_B08_RI_02,Iktua Bay,2022-06-01,2022,Pisaster ochraceus,85,H,
PWS_B08_RI_02,Iktua Bay,2022-06-01,2022,Pycnopodia helianthoides,30,H,
PWS_B08_RI_02,Iktua Bay,2022-06-01,2022,Pycnopodia helianthoides,10,H,
PWS_B08_RI_02,Iktua Bay,2022-06-01,2022,Pycnopodia helianthoides,68,H,
PWS_B08_RI_02,Iktua Bay,2022-06-01,2022,Pycnopodia helianthoides,24,H,
PWS_B08_RI_02,Iktua Bay,2022-06-01,2022,Pycnopodia helianthoides,14,H,
PWS_B08_RI_02,Iktua Bay,2022-06-01,2022,Pycnopodia helianthoides,24,H,
PWS_B08_RI_02,Iktua Bay,2022-06-01,2022,Pycnopodia helianthoides,28,H,
PWS_B08_RI_02,Iktua Bay,2022-06-01,2022,Pycnopodia helianthoides,25,H,
PWS_B08_RI_02,Iktua Bay,2022-06-01,2022,Pycnopodia helianthoides,32,H,
PWS_B08_RI_02,Iktua Bay,2022-06-01,2022,Pycnopodia helianthoides,15,H,
PWS_B08_RI_02,Iktua Bay,2022-06-01,2022,Pycnopodia helianthoides,28,H,
PWS_B08_RI_02,Iktua Bay,2022-06-01,2022,Pycnopodia helianthoides,24,H,
PWS_B08_RI_02,Iktua Bay,2022-06-01,2022,Pycnopodia helianthoides,44,H,
PWS_B08_RI_02,Iktua Bay,2022-06-01,2022,Pycnopodia helianthoides,32,H,
PWS_B08_RI_02,Iktua Bay,2022-06-01,2022,Pycnopodia helianthoides,35,H,
PWS_B08_RI_02,Iktua Bay,2022-06-01,2022,Pycnopodia helianthoides,98,H,
PWS_B08_RI_02,Iktua Bay,2022-06-01,2022,Pycnopodia helianthoides,27,H,
PWS_B08_RI_02,Iktua Bay,2022-06-01,2022,Pycnopodia helianthoides,94,H,
PWS_B08_RI_02,Iktua Bay,2022-06-01,2022,Pycnopodia helianthoides,59,H,
PWS_B08_RI_02,Iktua Bay,2022-06-01,2022,Pycnopodia helianthoides,27,H,
PWS_B08_RI_02,Iktua Bay,2023-05-22,2023,Dermasterias imbricata,32,H,
PWS_B08_RI_02,Iktua Bay,2023-05-22,2023,Dermasterias imbricata,44,H,
PWS_B08_RI_02,Iktua Bay,2023-05-22,2023,Dermasterias imbricata,78,H,
PWS_B08_RI_02,Iktua Bay,2023-05-22,2023,Dermasterias imbricata,43,H,
PWS_B08_RI_02,Iktua Bay,2023-05-22,2023,Dermasterias imbricata,85,H,
PWS_B08_RI_02,Iktua Bay,2023-05-22,2023,Dermasterias imbricata,53,H,
PWS_B08_RI_02,Iktua Bay,2023-05-22,2023,Dermasterias imbricata,75,H,
PWS_B08_RI_02,Iktua Bay,2023-05-22,2023,Dermasterias imbricata,61,H,
PWS_B08_RI_02,Iktua Bay,2023-05-22,2023,Dermasterias imbricata,90,H,
PWS_B08_RI_02,Iktua Bay,2023-05-22,2023,Dermasterias imbricata,75,H,
PWS_B08_RI_02,Iktua Bay,2023-05-22,2023,Dermasterias imbricata,40,H,
PWS_B08_RI_02,Iktua Bay,2023-05-22,2023,Dermasterias imbricata,85,H,
PWS_B08_RI_02,Iktua Bay,2023-05-22,2023,Dermasterias imbricata,44,H,
PWS_B08_RI_02,Iktua Bay,2023-05-22,2023,Dermasterias imbricata,106,H,
PWS_B08_RI_02,Iktua Bay,2023-05-22,2023,Dermasterias imbricata,74,H,
PWS_B08_RI_02,Iktua Bay,2023-05-22,2023,Dermasterias imbricata,51,H,
PWS_B08_RI_02,Iktua Bay,2023-05-22,2023,Dermasterias imbricata,74,H,
PWS_B08_RI_02,Iktua Bay,2023-05-22,2023,Dermasterias imbricata,45,H,
PWS_B08_RI_02,Iktua Bay,2023-05-22,2023,Dermasterias imbricata,64,H,
PWS_B08_RI_02,Iktua Bay,2023-05-22,2023,Dermasterias imbricata,76,H,
PWS_B08_RI_02,Iktua Bay,2023-05-22,2023,Dermasterias imbricata,74,H,
PWS_B08_RI_02,Iktua Bay,2023-05-22,2023,Dermasterias imbricata,81,H,
PWS_B08_RI_02,Iktua Bay,2023-05-22,2023,Dermasterias imbricata,89,H,
PWS_B08_RI_02,Iktua Bay,2023-05-22,2023,Dermasterias imbricata,65,H,
PWS_B08_RI_02,Iktua Bay,2023-05-22,2023,Dermasterias imbricata,74,H,
PWS_B08_RI_02,Iktua Bay,2023-05-22,2023,Evasterias troschelii,50,H,
PWS_B08_RI_02,Iktua Bay,2023-05-22,2023,Evasterias troschelii,25,H,
PWS_B08_RI_02,Iktua Bay,2023-05-22,2023,Evasterias troschelii,40,H,
PWS_B08_RI_02,Iktua Bay,2023-05-22,2023,Evasterias troschelii,30,H,
PWS_B08_RI_02,Iktua Bay,2023-05-22,2023,Evasterias troschelii,38,H,
PWS_B08_RI_02,Iktua Bay,2023-05-22,2023,Evasterias troschelii,26,H,
PWS_B08_RI_02,Iktua Bay,2023-05-22,2023,Evasterias troschelii,48,H,
PWS_B08_RI_02,Iktua Bay,2023-05-22,2023,Evasterias troschelii,75,H,
PWS_B08_RI_02,Iktua Bay,2023-05-22,2023,Evasterias troschelii,15,H,
PWS_B08_RI_02,Iktua Bay,2023-05-22,2023,Evasterias troschelii,39,H,
PWS_B08_RI_02,Iktua Bay,2023-05-22,2023,Evasterias troschelii,46,H,
PWS_B08_RI_02,Iktua Bay,2023-05-22,2023,Pisaster ochraceus,85,H,
