SiteID,SiteName,SampleDate,Year,Elevation_Position,Quadrat_Num,Bed_Rock,Boulder,Cobble,Gravel,Sand_Mud,Other
PWS_B08_RI_02,Iktua Bay,2019-06-03,2019,Upper (1.5 m MLLW),2,0,80,20,0,0,0
PWS_B08_RI_02,Iktua Bay,2019-06-03,2019,Upper (1.5 m MLLW),3,20,60,20,0,0,0
PWS_B08_RI_02,Iktua Bay,2019-06-03,2019,Upper (1.5 m MLLW),4,100,0,0,0,0,0
PWS_B08_RI_02,Iktua Bay,2019-06-03,2019,Upper (1.5 m MLLW),5,100,0,0,0,0,0
PWS_B08_RI_02,Iktua Bay,2019-06-03,2019,Upper (1.5 m MLLW),6,80,20,0,0,0,0
PWS_B08_RI_02,Iktua Bay,2019-06-03,2019,Upper (1.5 m MLLW),7,20,60,20,0,0,0
PWS_B08_RI_02,Iktua Bay,2019-06-03,2019,Upper (1.5 m MLLW),8,10,70,15,5,0,0
PWS_B08_RI_02,Iktua Bay,2019-06-03,2019,Upper (1.5 m MLLW),9,80,20,0,0,0,0
PWS_B08_RI_02,Iktua Bay,2019-06-03,2019,Upper (1.5 m MLLW),10,100,0,0,0,0,0
PWS_B08_RI_02,Iktua Bay,2019-06-03,2019,Upper (1.5 m MLLW),11,20,75,3,2,0,0
PWS_B08_RI_02,Iktua Bay,2019-06-03,2019,Upper (1.5 m MLLW),12,100,0,0,0,0,0
PWS_B08_RI_02,Iktua Bay,2018-05-28,2018,Mid (0.5 m MLLW),1,0,2,95,3,0,0
PWS_B08_RI_02,Iktua Bay,2018-05-28,2018,Mid (0.5 m MLLW),2,0,10,80,10,0,0
PWS_B08_RI_02,Iktua Bay,2018-05-28,2018,Mid (0.5 m MLLW),3,15,50,33,2,0,0
PWS_B08_RI_02,Iktua Bay,2018-05-28,2018,Mid (0.5 m MLLW),4,90,10,0,0,0,0
PWS_B08_RI_02,Iktua Bay,2018-05-28,2018,Mid (0.5 m MLLW),5,100,0,0,0,0,0
PWS_B08_RI_02,Iktua Bay,2018-05-28,2018,Mid (0.5 m MLLW),6,100,0,0,0,0,0
PWS_B08_RI_02,Iktua Bay,2018-05-28,2018,Mid (0.5 m MLLW),7,90,10,0,0,0,0
PWS_B08_RI_02,Iktua Bay,2018-05-28,2018,Mid (0.5 m MLLW),8,0,50,50,0,0,0
PWS_B08_RI_02,Iktua Bay,2018-05-28,2018,Mid (0.5 m MLLW),9,0,50,45,5,0,0
PWS_B08_RI_02,Iktua Bay,2018-05-28,2018,Mid (0.5 m MLLW),10,90,10,0,0,0,0
PWS_B08_RI_02,Iktua Bay,2018-05-28,2018,Mid (0.5 m MLLW),11,5,60,30,5,0,0
PWS_B08_RI_02,Iktua Bay,2018-05-28,2018,Mid (0.5 m MLLW),12,20,50,30,0,0,0
PWS_B08_RI_02,Iktua Bay,2018-05-28,2018,Upper (1.5 m MLLW),1,100,0,0,0,0,0
PWS_B08_RI_02,Iktua Bay,2018-05-28,2018,Upper (1.5 m MLLW),2,25,75,0,0,0,0
PWS_B08_RI_02,Iktua Bay,2018-05-28,2018,Upper (1.5 m MLLW),3,90,10,0,0,0,0
PWS_B08_RI_02,Iktua Bay,2018-05-28,2018,Upper (1.5 m MLLW),4,5,70,25,0,0,0
PWS_B08_RI_02,Iktua Bay,2018-05-28,2018,Upper (1.5 m MLLW),5,100,0,0,0,0,0
PWS_B08_RI_02,Iktua Bay,2018-05-28,2018,Upper (1.5 m MLLW),6,90,10,0,0,0,0
PWS_B08_RI_02,Iktua Bay,2018-05-28,2018,Upper (1.5 m MLLW),7,100,0,0,0,0,0
PWS_B08_RI_02,Iktua Bay,2018-05-28,2018,Upper (1.5 m MLLW),8,80,10,10,0,0,0
PWS_B08_RI_02,Iktua Bay,2018-05-28,2018,Upper (1.5 m MLLW),9,100,0,0,0,0,0
PWS_B08_RI_02,Iktua Bay,2018-05-28,2018,Upper (1.5 m MLLW),10,100,0,0,0,0,0
PWS_B08_RI_02,Iktua Bay,2018-05-28,2018,Upper (1.5 m MLLW),11,60,40,0,0,0,0
PWS_B08_RI_02,Iktua Bay,2018-05-28,2018,Upper (1.5 m MLLW),12,100,0,0,0,0,0
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Mid (0.5 m MLLW),1,0,0,100,0,0,0
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Mid (0.5 m MLLW),2,0,0,100,0,0,0
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Mid (0.5 m MLLW),3,0,0,100,0,0,0
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Mid (0.5 m MLLW),4,0,85,15,0,0,0
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Mid (0.5 m MLLW),5,0,100,0,0,0,0
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Mid (0.5 m MLLW),6,0,100,0,0,0,0
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Mid (0.5 m MLLW),7,0,90,10,0,0,0
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Mid (0.5 m MLLW),8,100,0,0,0,0,0
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Mid (0.5 m MLLW),9,0,50,50,0,0,0
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Mid (0.5 m MLLW),10,0,90,10,0,0,0
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Mid (0.5 m MLLW),11,0,100,0,0,0,0
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Mid (0.5 m MLLW),12,0,10,90,0,0,0
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Upper (1.5 m MLLW),1,0,25,75,0,0,0
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Upper (1.5 m MLLW),2,0,95,5,0,0,0
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Upper (1.5 m MLLW),3,0,55,45,0,0,0
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Upper (1.5 m MLLW),4,0,90,10,0,0,0
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Upper (1.5 m MLLW),5,0,85,15,0,0,0
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Upper (1.5 m MLLW),6,0,100,0,0,0,0
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Upper (1.5 m MLLW),7,0,100,0,0,0,0
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Upper (1.5 m MLLW),8,0,95,5,0,0,0
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Upper (1.5 m MLLW),9,100,0,0,0,0,0
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Upper (1.5 m MLLW),10,0,10,90,0,0,0
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Upper (1.5 m MLLW),11,100,0,0,0,0,0
PWS_B08_RI_02,Iktua Bay,2017-05-25,2017,Upper (1.5 m MLLW),12,0,75,25,0,0,0
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Mid (0.5 m MLLW),1,0,50,50,0,0,0
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Mid (0.5 m MLLW),2,0,40,60,0,0,0
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Mid (0.5 m MLLW),3,0,25,75,0,0,0
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Mid (0.5 m MLLW),4,0,50,50,0,0,0
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Mid (0.5 m MLLW),5,0,100,0,0,0,0
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Mid (0.5 m MLLW),6,100,0,0,0,0,0
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Mid (0.5 m MLLW),7,.,40,40,.,.,20
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Mid (0.5 m MLLW),8,100,0,0,0,0,0
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Mid (0.5 m MLLW),9,0,80,20,0,0,0
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Mid (0.5 m MLLW),10,0,15,85,0,0,0
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Mid (0.5 m MLLW),11,80,0,20,0,0,0
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Upper (1.5 m MLLW),1,100,0,0,0,0,0
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Upper (1.5 m MLLW),2,0,50,50,0,0,0
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Upper (1.5 m MLLW),3,100,0,0,0,0,0
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Upper (1.5 m MLLW),4,0,100,0,0,0,0
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Upper (1.5 m MLLW),5,100,0,0,0,0,0
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Upper (1.5 m MLLW),6,100,0,0,0,0,0
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Upper (1.5 m MLLW),7,100,0,0,0,0,0
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Upper (1.5 m MLLW),8,0,100,0,0,0,0
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Upper (1.5 m MLLW),9,0,75,25,0,0,0
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Upper (1.5 m MLLW),10,100,0,0,0,0,0
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Upper (1.5 m MLLW),11,0,75,25,0,0,0
PWS_B08_RI_02,Iktua Bay,2016-06-05,2016,Upper (1.5 m MLLW),12,0,100,0,0,0,0
PWS_B08_RI_02,Iktua Bay,2015-06-04,2015,Mid (0.5 m MLLW),1,0,10,90,0,0,0
PWS_B08_RI_02,Iktua Bay,2015-06-04,2015,Mid (0.5 m MLLW),2,0,0,100,0,0,0
PWS_B08_RI_02,Iktua Bay,2015-06-04,2015,Mid (0.5 m MLLW),3,0,90,10,0,0,0
PWS_B08_RI_02,Iktua Bay,2015-06-04,2015,Mid (0.5 m MLLW),4,0,100,0,0,0,0
PWS_B08_RI_02,Iktua Bay,2015-06-04,2015,Mid (0.5 m MLLW),5,100,0,0,0,0,0
PWS_B08_RI_02,Iktua Bay,2015-06-04,2015,Mid (0.5 m MLLW),6,90,10,0,0,0,0
PWS_B08_RI_02,Iktua Bay,2015-06-04,2015,Mid (0.5 m MLLW),7,0,25,75,0,0,0
PWS_B08_RI_02,Iktua Bay,2015-06-04,2015,Mid (0.5 m MLLW),8,0,100,0,0,0,0
PWS_B08_RI_02,Iktua Bay,2015-06-04,2015,Mid (0.5 m MLLW),9,100,0,0,0,0,0
PWS_B08_RI_02,Iktua Bay,2015-06-04,2015,Mid (0.5 m MLLW),10,60,0,40,0,0,0
PWS_B08_RI_02,Iktua Bay,2015-06-04,2015,Mid (0.5 m MLLW),11,0,70,30,0,0,0
PWS_B08_RI_02,Iktua Bay,2015-06-04,2015,Mid (0.5 m MLLW),12,0,100,0,0,0,0
PWS_B08_RI_02,Iktua Bay,2015-06-04,2015,Upper (1.5 m MLLW),1,0,80,20,0,0,0
PWS_B08_RI_02,Iktua Bay,2015-06-04,2015,Upper (1.5 m MLLW),2,0,70,30,0,0,0
PWS_B08_RI_02,Iktua Bay,2015-06-04,2015,Upper (1.5 m MLLW),3,0,100,0,0,0,0
PWS_B08_RI_02,Iktua Bay,2015-06-04,2015,Upper (1.5 m MLLW),4,0,0,100,0,0,0
PWS_B08_RI_02,Iktua Bay,2015-06-04,2015,Upper (1.5 m MLLW),5,0,100,0,0,0,0
PWS_B08_RI_02,Iktua Bay,2015-06-04,2015,Upper (1.5 m MLLW),6,0,100,0,0,0,0
PWS_B08_RI_02,Iktua Bay,2015-06-04,2015,Upper (1.5 m MLLW),7,0,90,10,0,0,0
PWS_B08_RI_02,Iktua Bay,2015-06-04,2015,Upper (1.5 m MLLW),8,0,100,0,0,0,0
PWS_B08_RI_02,Iktua Bay,2015-06-04,2015,Upper (1.5 m MLLW),9,50,0,50,0,0,0
PWS_B08_RI_02,Iktua Bay,2015-06-04,2015,Upper (1.5 m MLLW),10,50,0,50,0,0,0
PWS_B08_RI_02,Iktua Bay,2015-06-04,2015,Upper (1.5 m MLLW),11,0,100,0,0,0,0
PWS_B08_RI_02,Iktua Bay,2015-06-04,2015,Upper (1.5 m MLLW),12,80,20,0,0,0,0
PWS_B08_RI_02,Iktua Bay,2014-06-29,2014,Mid (0.5 m MLLW),1,100,0,0,0,0,0
PWS_B08_RI_02,Iktua Bay,2014-06-29,2014,Mid (0.5 m MLLW),2,70,0,30,0,0,0
PWS_B08_RI_02,Iktua Bay,2014-06-29,2014,Mid (0.5 m MLLW),3,40,60,0,0,0,0
PWS_B08_RI_02,Iktua Bay,2014-06-29,2014,Mid (0.5 m MLLW),4,0,50,50,0,0,0
PWS_B08_RI_02,Iktua Bay,2014-06-29,2014,Mid (0.5 m MLLW),5,0,100,0,0,0,0
PWS_B08_RI_02,Iktua Bay,2014-06-29,2014,Mid (0.5 m MLLW),6,0,100,0,0,0,0
PWS_B08_RI_02,Iktua Bay,2014-06-29,2014,Mid (0.5 m MLLW),7,0,100,0,0,0,0
PWS_B08_RI_02,Iktua Bay,2014-06-29,2014,Mid (0.5 m MLLW),8,0,100,0,0,0,0
PWS_B08_RI_02,Iktua Bay,2014-06-29,2014,Mid (0.5 m MLLW),9,0,100,0,0,0,0
PWS_B08_RI_02,Iktua Bay,2014-06-29,2014,Mid (0.5 m MLLW),10,0,100,0,0,0,0
PWS_B08_RI_02,Iktua Bay,2014-06-29,2014,Mid (0.5 m MLLW),11,0,90,10,0,0,0
PWS_B08_RI_02,Iktua Bay,2014-06-29,2014,Mid (0.5 m MLLW),12,0,100,0,0,0,0
PWS_B08_RI_02,Iktua Bay,2014-06-29,2014,Upper (1.5 m MLLW),1,50,50,0,0,0,0
PWS_B08_RI_02,Iktua Bay,2014-06-29,2014,Upper (1.5 m MLLW),2,0,30,70,0,0,0
PWS_B08_RI_02,Iktua Bay,2014-06-29,2014,Upper (1.5 m MLLW),3,0,10,90,0,0,0
PWS_B08_RI_02,Iktua Bay,2014-06-29,2014,Upper (1.5 m MLLW),4,0,100,0,0,0,0
PWS_B08_RI_02,Iktua Bay,2014-06-29,2014,Upper (1.5 m MLLW),5,0,100,0,0,0,0
PWS_B08_RI_02,Iktua Bay,2014-06-29,2014,Upper (1.5 m MLLW),6,0,100,0,0,0,0
PWS_B08_RI_02,Iktua Bay,2014-06-29,2014,Upper (1.5 m MLLW),7,0,100,0,0,0,0
PWS_B08_RI_02,Iktua Bay,2014-06-29,2014,Upper (1.5 m MLLW),8,0,100,0,0,0,0
PWS_B08_RI_02,Iktua Bay,2014-06-29,2014,Upper (1.5 m MLLW),9,0,100,0,0,0,0
PWS_B08_RI_02,Iktua Bay,2014-06-29,2014,Upper (1.5 m MLLW),10,0,100,0,0,0,0
PWS_B08_RI_02,Iktua Bay,2014-06-29,2014,Upper (1.5 m MLLW),11,0,100,0,0,0,0
PWS_B08_RI_02,Iktua Bay,2014-06-29,2014,Upper (1.5 m MLLW),12,0,100,0,0,0,0
PWS_B08_RI_03,Whale Bay,2023-05-20,2023,Mid (0.5 m MLLW),1,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2023-05-20,2023,Mid (0.5 m MLLW),2,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2023-05-20,2023,Mid (0.5 m MLLW),3,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2023-05-20,2023,Mid (0.5 m MLLW),4,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2023-05-20,2023,Mid (0.5 m MLLW),5,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2023-05-20,2023,Mid (0.5 m MLLW),6,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2023-05-20,2023,Mid (0.5 m MLLW),7,90,0,10,0,0,0
PWS_B08_RI_03,Whale Bay,2023-05-20,2023,Mid (0.5 m MLLW),8,0,10,60,30,0,0
PWS_B08_RI_03,Whale Bay,2023-05-20,2023,Mid (0.5 m MLLW),9,95,0,0,0,5,0
PWS_B08_RI_03,Whale Bay,2023-05-20,2023,Mid (0.5 m MLLW),10,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2023-05-20,2023,Mid (0.5 m MLLW),11,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2023-05-20,2023,Mid (0.5 m MLLW),12,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2023-05-20,2023,Upper (1.5 m MLLW),1,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2023-05-20,2023,Upper (1.5 m MLLW),2,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2023-05-20,2023,Upper (1.5 m MLLW),3,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2023-05-20,2023,Upper (1.5 m MLLW),4,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2023-05-20,2023,Upper (1.5 m MLLW),5,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2023-05-20,2023,Upper (1.5 m MLLW),6,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2023-05-20,2023,Upper (1.5 m MLLW),7,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2023-05-20,2023,Upper (1.5 m MLLW),8,0,30,40,20,10,0
PWS_B08_RI_03,Whale Bay,2023-05-20,2023,Upper (1.5 m MLLW),9,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2023-05-20,2023,Upper (1.5 m MLLW),10,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2023-05-20,2023,Upper (1.5 m MLLW),11,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2023-05-20,2023,Upper (1.5 m MLLW),12,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2022-05-31,2022,Mid (0.5 m MLLW),1,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2022-05-31,2022,Mid (0.5 m MLLW),2,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2022-05-31,2022,Mid (0.5 m MLLW),3,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2022-05-31,2022,Mid (0.5 m MLLW),4,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2022-05-31,2022,Mid (0.5 m MLLW),5,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2022-05-31,2022,Mid (0.5 m MLLW),6,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2022-05-31,2022,Mid (0.5 m MLLW),7,0,0,65,20,15,0
PWS_B08_RI_03,Whale Bay,2022-05-31,2022,Mid (0.5 m MLLW),8,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2022-05-31,2022,Mid (0.5 m MLLW),9,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2022-05-31,2022,Mid (0.5 m MLLW),10,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2022-05-31,2022,Mid (0.5 m MLLW),11,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2022-05-31,2022,Mid (0.5 m MLLW),12,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2022-05-31,2022,Upper (1.5 m MLLW),1,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2022-05-31,2022,Upper (1.5 m MLLW),2,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2022-05-31,2022,Upper (1.5 m MLLW),3,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2022-05-31,2022,Upper (1.5 m MLLW),4,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2022-05-31,2022,Upper (1.5 m MLLW),5,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2022-05-31,2022,Upper (1.5 m MLLW),6,0,0,70,20,10,0
PWS_B08_RI_03,Whale Bay,2022-05-31,2022,Upper (1.5 m MLLW),7,0,0,75,20,5,0
PWS_B08_RI_03,Whale Bay,2022-05-31,2022,Upper (1.5 m MLLW),8,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2022-05-31,2022,Upper (1.5 m MLLW),9,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2022-05-31,2022,Upper (1.5 m MLLW),10,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2022-05-31,2022,Upper (1.5 m MLLW),11,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2022-05-31,2022,Upper (1.5 m MLLW),12,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2021-05-29,2021,Mid (0.5 m MLLW),1,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2021-05-29,2021,Mid (0.5 m MLLW),2,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2021-05-29,2021,Mid (0.5 m MLLW),3,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2021-05-29,2021,Mid (0.5 m MLLW),4,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2021-05-29,2021,Mid (0.5 m MLLW),5,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2021-05-29,2021,Mid (0.5 m MLLW),6,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2021-05-29,2021,Mid (0.5 m MLLW),7,0,0,70,30,0,0
PWS_B08_RI_03,Whale Bay,2021-05-29,2021,Mid (0.5 m MLLW),8,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2021-05-29,2021,Mid (0.5 m MLLW),9,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2021-05-29,2021,Mid (0.5 m MLLW),10,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2021-05-29,2021,Mid (0.5 m MLLW),11,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2021-05-29,2021,Mid (0.5 m MLLW),12,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2021-05-29,2021,Upper (1.5 m MLLW),1,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2021-05-29,2021,Upper (1.5 m MLLW),2,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2021-05-29,2021,Upper (1.5 m MLLW),3,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2021-05-29,2021,Upper (1.5 m MLLW),4,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2021-05-29,2021,Upper (1.5 m MLLW),5,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2021-05-29,2021,Upper (1.5 m MLLW),6,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2021-05-29,2021,Upper (1.5 m MLLW),7,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2021-05-29,2021,Upper (1.5 m MLLW),8,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2021-05-29,2021,Upper (1.5 m MLLW),9,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2021-05-29,2021,Upper (1.5 m MLLW),10,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2021-05-29,2021,Upper (1.5 m MLLW),11,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2021-05-29,2021,Upper (1.5 m MLLW),12,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2019-06-05,2019,Mid (0.5 m MLLW),1,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2019-06-05,2019,Mid (0.5 m MLLW),2,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2019-06-05,2019,Mid (0.5 m MLLW),3,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2019-06-05,2019,Mid (0.5 m MLLW),4,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2019-06-05,2019,Mid (0.5 m MLLW),5,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2019-06-05,2019,Mid (0.5 m MLLW),6,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2019-06-05,2019,Mid (0.5 m MLLW),7,60,0,35,5,0,0
PWS_B08_RI_03,Whale Bay,2019-06-05,2019,Mid (0.5 m MLLW),8,0,50,40,8,2,0
PWS_B08_RI_03,Whale Bay,2019-06-05,2019,Mid (0.5 m MLLW),9,85,5,8,2,0,0
PWS_B08_RI_03,Whale Bay,2019-06-05,2019,Mid (0.5 m MLLW),10,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2019-06-05,2019,Mid (0.5 m MLLW),11,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2019-06-05,2019,Mid (0.5 m MLLW),12,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2019-06-05,2019,Upper (1.5 m MLLW),1,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2019-06-05,2019,Upper (1.5 m MLLW),2,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2019-06-05,2019,Upper (1.5 m MLLW),3,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2019-06-05,2019,Upper (1.5 m MLLW),4,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2019-06-05,2019,Upper (1.5 m MLLW),5,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2019-06-05,2019,Upper (1.5 m MLLW),6,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2019-06-05,2019,Upper (1.5 m MLLW),7,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2019-06-05,2019,Upper (1.5 m MLLW),8,0,10,70,18,2,0
PWS_B08_RI_03,Whale Bay,2019-06-05,2019,Upper (1.5 m MLLW),9,50,10,30,10,0,0
PWS_B08_RI_03,Whale Bay,2019-06-05,2019,Upper (1.5 m MLLW),10,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2019-06-05,2019,Upper (1.5 m MLLW),11,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2019-06-05,2019,Upper (1.5 m MLLW),12,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2018-06-01,2018,Mid (0.5 m MLLW),1,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2018-06-01,2018,Mid (0.5 m MLLW),2,80,0,0,10,10,0
PWS_B08_RI_03,Whale Bay,2018-06-01,2018,Mid (0.5 m MLLW),3,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2018-06-01,2018,Mid (0.5 m MLLW),4,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2018-06-01,2018,Mid (0.5 m MLLW),5,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2018-06-01,2018,Mid (0.5 m MLLW),6,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2018-06-01,2018,Mid (0.5 m MLLW),7,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2018-06-01,2018,Mid (0.5 m MLLW),8,80,0,0,20,0,0
PWS_B08_RI_03,Whale Bay,2018-06-01,2018,Mid (0.5 m MLLW),9,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2018-06-01,2018,Mid (0.5 m MLLW),10,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2018-06-01,2018,Mid (0.5 m MLLW),11,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2018-06-01,2018,Mid (0.5 m MLLW),12,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2018-06-01,2018,Upper (1.5 m MLLW),1,80,0,15,5,0,0
PWS_B08_RI_03,Whale Bay,2018-06-01,2018,Upper (1.5 m MLLW),2,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2018-06-01,2018,Upper (1.5 m MLLW),3,100,0,0,0,0,0
PWS_B08_RI_03,Whale Bay,2018-06-01,2018,Upper (1.5 m MLLW),4,100,0,0,0,0,0
